"Adduct","AllGroups","Analog:Adduct","Analog:Compound_Name","Analog:Compound_Source","Analog:Data_Collector","Analog:GNPSLibraryURL","Analog:IIN Best Ion=Library Adduct","Analog:INCHI","Analog:Instrument","Analog:Ion_Source","Analog:IonMode","Analog:Library_Class","Analog:MassDiff","Analog:MQScore","Analog:MZErrorPPM","Analog:PI","Analog:SharedPeaks","Analog:Smiles","Analog:SpectrumID","Analog:tags","ATTRIBUTE_condition","ATTRIBUTE_disease_stage","ATTRIBUTE_host_age_at_sample_collection","ATTRIBUTE_host_subject_id","ATTRIBUTE_timepoint","charge","cluster index","componentindex","Compound_Name","Compound_Source","Data_Collector","DefaultGroups","G1","G2","G3","G4","G5","G6","GNPSGROUP:10N","GNPSGROUP:11B","GNPSGROUP:11L","GNPSGROUP:12.0","GNPSGROUP:12B","GNPSGROUP:12L","GNPSGROUP:12R","GNPSGROUP:13L","GNPSGROUP:13N","GNPSGROUP:14L","GNPSGROUP:14R","GNPSGROUP:15L","GNPSGROUP:16R","GNPSGROUP:17N","GNPSGROUP:17R","GNPSGROUP:18L","GNPSGROUP:18R","GNPSGROUP:19R","GNPSGROUP:20N","GNPSGROUP:21L","GNPSGROUP:21R","GNPSGROUP:22.0","GNPSGROUP:22L","GNPSGROUP:22N","GNPSGROUP:23N","GNPSGROUP:24L","GNPSGROUP:3L","GNPSGROUP:5L","GNPSGROUP:6R","GNPSGROUP:7.0","GNPSGROUP:7L","GNPSGROUP:7N","GNPSGROUP:8L","GNPSGROUP:8N","GNPSGROUP:9aL","GNPSGROUP:9aR","GNPSGROUP:9bB","GNPSGROUP:9bN","GNPSGROUP:9bR","GNPSGROUP:FA","GNPSGROUP:FT","GNPSGROUP:HCC","GNPSGROUP:nan","GNPSGROUP:NASH","GNPSGROUP:TRF","GNPSGROUP:ZT1","GNPSGROUP:ZT13","GNPSLibraryURL","GNPSLinkout_Cluster","GNPSLinkout_Network","IIN Best Ion=Library Adduct","INCHI","Instrument","Ion_Source","IonMode","Library_Class","MassDiff","MQScore","MZErrorPPM","name","neutral M mass","NODE_TYPE","number of spectra","parent mass","PI","precursor mass","RTConsensus","RTMean","selected","shared name","SharedPeaks","Smiles","SpectrumID","sum(precursor intensity)","tags","UniqueFileSources"
"[M+H]+","N/A","[M+H]+","Suspect related to Massbank:AU406506 3,6,9,12-Tetraoxatetracosan-1-ol|Tetraethylene glycol monododecyl ether|2-[2-[2-(2-dodecoxyethoxy)ethoxy]ethoxy]ethanol (predicted molecular formula: C18H38O5) with delta m/z -11.004 (putative explanation: unspecified; atomic difference: unspecified)","Crude","Wout Bittremieux","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00009953592","false","1S/C20H42O5/c1-2-3-4-5-6-7-8-9-10-11-13-22-15-17-24-19-20-25-18-16-23-14-12-21/h21H,2-20H2,1H3 - 11.004 Da","qTof","ESI","Positive","4","0.0","0.825981","0.0","Pieter Dorrestein","10","nan","CCMSLIB00009953592","nan","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","175","7","Suspect related to Massbank:AU406506 3,6,9,12-Tetraoxatetracosan-1-ol|Tetraethylene glycol monododecyl ether|2-[2-[2-(2-dodecoxyethoxy)ethoxy]ethoxy]ethanol (predicted molecular formula: C18H38O5) with delta m/z -11.004 (putative explanation: unspecified; atomic difference: unspecified)","Crude","Wout Bittremieux","N/A","0.0","0.0","0.0","0.0","0.0","0.0","81.7107633012439","72.91132818012011","78.9644723443752","109.72885345078599","113.3431967153619","67.97024375804116","74.79688332087004","69.16578264997221","77.54213434301025","80.30671934661729","145.84491488790198","78.04576041679009","138.1579283860898","155.05916381863113","109.45740435008707","159.49946036772076","119.07955079054592","90.85494322238583","115.43041612666832","189.22553818042476","173.33672253227678","97.1555931675133","199.7218972301069","148.6184447600304","140.35856971304042","245.39955282395567","239.52314204955516","102.8673536047279","193.84774949805768","117.96270748147744","68.77287704342885","69.61372601614495","57.18753590083416","69.89020090898661","69.13795453199201","61.4611834689335","86.00175314466095","72.93974868928264","69.99575305302992","93.2531649397549","115.51501950047546","97.1555931675133","120.90867037943501","109.72885345078599","117.96270748147744","128.50099506747512","92.38043341877884","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00009953592","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""175.0"",""main.cluster index_upperinput"":""175.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=f41b3349635c4db3951083ad68727fc2&show=true","false","1S/C20H42O5/c1-2-3-4-5-6-7-8-9-10-11-13-22-15-17-24-19-20-25-18-16-23-14-12-21/h21H,2-20H2,1H3 - 11.004 Da","qTof","ESI","Positive","4","0.0","0.825981","0.0","175","0.0","Feature Node","149","352.306","Pieter Dorrestein","352.306","7.6701","7.6701","false","175","10","nan","CCMSLIB00009953592","21300.242889531753","nan","N/A"
"[M+H]+","N/A","[M+H]+","Suspect related to Decaethylene glycol tridecyl ether (predicted molecular formula: unknown) with delta m/z -12.985 (putative explanation: unspecified; atomic difference: unspecified)","Crude","Wout Bittremieux","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00009945700","false","InChI=1S/C33H68O11/c1-2-3-4-5-6-7-8-9-10-11-12-14-35-16-18-37-20-22-39-24-26-41-28-30-43-32-33-44-31-29-42-27-25-40-23-21-38-19-17-36-15-13-34/h34H,2-33H2,1H3 - 12.985 Da","QQQ","ESI","Positive","4","0.00671387","0.885814","10.6825","Pieter Dorrestein","7","nan","CCMSLIB00009945700","nan","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","493","7","Suspect related to Decaethylene glycol tridecyl ether (predicted molecular formula: unknown) with delta m/z -12.985 (putative explanation: unspecified; atomic difference: unspecified)","Crude","Wout Bittremieux","N/A","0.0","0.0","0.0","0.0","0.0","0.0","196.94441629611626","176.47291840349465","174.08552950813936","257.8964258254717","270.83022952287024","179.91872297576379","163.90591921812123","183.6651967670509","192.0759562905849","210.64312995892806","301.40940554263904","194.26604952256116","265.26061176116815","323.1870043970793","250.30074946470495","346.67016418653884","298.17098527561575","247.1857537452383","268.42551961212604","467.22177146795406","429.97052413421284","230.52863143781337","447.61226292135586","350.55720840446503","368.3893794220269","537.3149522413714","265.1093874513448","190.9461296149526","469.01510196851297","266.2345639127962","183.17248845740585","167.1070789990797","157.61922799630793","159.44177774239972","189.5287595292752","154.42960950467042","264.34668682803095","198.05078254355527","188.4341755776176","221.8994807743175","238.02376758424538","230.52863143781337","293.4961619642866","257.8964258254717","266.2345639127962","282.9537161678143","228.2911060011822","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00009945700","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""493.0"",""main.cluster index_upperinput"":""493.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=f41b3349635c4db3951083ad68727fc2&show=true","false","InChI=1S/C33H68O11/c1-2-3-4-5-6-7-8-9-10-11-12-14-35-16-18-37-20-22-39-24-26-41-28-30-43-32-33-44-31-29-42-27-25-40-23-21-38-19-17-36-15-13-34/h34H,2-33H2,1H3 - 12.985 Da","QQQ","ESI","Positive","4","0.00671387","0.885814","10.6825","493","0.0","Feature Node","149","628.4997","Pieter Dorrestein","628.4997","9.106","9.106","false","493","7","nan","CCMSLIB00009945700","52049.106478380265","nan","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","375","7","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","2024.3545059862404","1669.7342520958805","1640.063809529963","2485.803569371922","2573.2274801267495","1845.0915382487053","1367.8848331813379","1746.0740432803282","1898.9734146828987","1975.9329350216453","3207.2945839896847","1848.4252955105312","2844.500764694591","3437.2546226328427","2616.889735979839","3324.3007851272614","2980.3692654004326","2504.7945236576575","2541.628308102154","4573.566421302954","4012.6396791282486","2358.0690105397234","4547.715454965138","3459.6812468901812","3549.468040632192","5795.56649039978","2781.6898113133807","2022.8143100944878","5427.705556790122","2730.4369394594496","1667.0487052471005","1657.9666859064441","1675.0332648424555","1752.8603068594255","2030.894331048752","1627.4075627093937","2412.7806644420607","1786.0028947912376","1878.7161494959003","2235.576332720671","2476.8238579361696","2358.0690105397234","2868.5221552023622","2485.803569371922","2730.4369394594496","2840.869215820751","2278.0418675236124","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""375.0"",""main.cluster index_upperinput"":""375.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","375","0.0","Feature Node","149","482.4053","","482.4053","8.8152","8.8152","false","375","","","","533517.0230348536","","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","1909","7","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","23.01728392363784","17.853771085056277","37.87120525781454","31.30159793127933","35.80388489904839","19.006221810257838","44.95563361511584","12.755323274193858","17.147993437688207","18.508420429889743","47.648027467313156","16.264515747565742","38.82543999755194","48.82432093135727","31.655816776025972","51.938226553975106","28.150676562279134","4.727143835731783","28.493258124525433","38.01895002589015","45.66076866556379","40.8300376748698","55.55260183058366","33.424355775513924","32.28805382006056","69.3260360876959","249.97334969240507","69.47680109242793","46.63115800706767","36.43325457959142","9.934433752029719","25.73755642375656","14.042217306562987","21.413138007083774","10.970348862386029","10.125686490655283","18.68802446158147","16.726089562464697","19.28591002828824","24.140669277330026","51.28442859233659","40.8300376748698","33.35076009448716","31.30159793127933","36.43325457959142","46.494622305340435","23.638837308718006","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""1909.0"",""main.cluster index_upperinput"":""1909.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","1909","0.0","Feature Node","149","528.4105","","528.4105","7.6174","7.6174","false","1909","","","","5817.005163137053","","N/A"
"[M+H]+","N/A","[M+H]+","Suspect related to Spectral Match to Nonaethylene glycol from NIST14 (predicted molecular formula: unknown) with delta m/z -115.053 (putative explanation: unspecified; atomic difference: unspecified)","Crude","Wout Bittremieux","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00009996931","false","nan","QQQ","ESI","Positive","4","0.00189209","0.939894","6.30276","Pieter Dorrestein","9","nan","CCMSLIB00009996931","nan","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","1722","7","Suspect related to Spectral Match to Nonaethylene glycol from NIST14 (predicted molecular formula: unknown) with delta m/z -115.053 (putative explanation: unspecified; atomic difference: unspecified)","Crude","Wout Bittremieux","N/A","0.0","0.0","0.0","0.0","0.0","0.0","105.98756854024093","70.13156402843981","56.36400045790171","52.573718629816845","124.66346464775617","35.98169713713998","51.61560606406535","38.57227623866719","45.398857750061424","29.771719516683405","58.687430121228225","47.43963545584948","59.626647995792034","41.61785772238607","31.796734025482365","47.854229070865884","60.5572505460723","35.021681616767225","35.88947588431302","37.362008219433754","25.249134823678517","76.73183874473854","20.513299020162652","24.877918574063575","34.872147759824614","30.976069149880345","131.93991944235762","88.21881042290194","166.42312350962206","55.59295966374862","50.874293124228416","55.64477755370491","43.78069820377891","42.77743183688422","60.52496137514406","42.02647913655707","103.67503114873415","73.05609164088186","53.403077504788975","46.55338439351966","77.09651416572962","76.73183874473854","55.39494203949792","52.573718629816845","55.59295966374862","75.81297892648874","40.40266013385186","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00009996931","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""1722.0"",""main.cluster index_upperinput"":""1722.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=f41b3349635c4db3951083ad68727fc2&show=true","false","nan","QQQ","ESI","Positive","4","0.00189209","0.939894","6.30276","1722","0.0","Feature Node","149","300.2019","Pieter Dorrestein","300.2019","1.6792","1.6792","false","1722","9","nan","CCMSLIB00009996931","9041.55044267889","nan","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","4205","7","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","219.9509289593524","243.87357552729156","706.5814618746623","844.7561419515057","843.8884137892666","557.9092285581273","2.6528327703068064","756.1908325112236","1.3278844016174778","733.0930458504212","1530.268641184306","592.8834324641529","537.5055799636616","1309.7404681057171","305.6553753511455","704.5099916507545","3.35893115621133","3.2877236915474746","1475.8009251841024","521.9043066838427","1210.540006626331","682.5822509010271","2826.232103351509","1448.0288800297442","1856.2821279830619","1341.8559686946278","11.808097868452977","297.980251717777","3198.9961577612758","762.8760572782428","625.9521054339848","352.93131605924043","190.58515245344208","1175.0502621414084","878.9106286850098","446.50993656902364","3.6936449387081196","219.84729823677262","618.264071366013","687.5601115020346","706.2457691946578","682.5822509010271","893.7140973036795","844.7561419515057","762.8760572782428","887.0032887715644","666.012740360159","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""4205.0"",""main.cluster index_upperinput"":""4205.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","4205","0.0","Feature Node","149","526.4312","","526.4312","8.6198","8.6198","false","4205","","","","154630.42837928075","","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","1916","7","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","8.646153319009718","4.654725893412542","13.63355963354018","10.460929566947415","12.059600944823208","6.0309899240670655","10.75593851122956","4.820579712983631","7.031101397658886","8.855175986701617","17.82131677119376","9.408492612989246","12.992252950865158","12.759556464094338","11.221367005695079","15.891029834107734","11.759537457973595","6.39604815951606","8.833007156783118","21.032467202361023","13.067345973029193","16.83056006262592","17.988272878661025","9.909564063724934","10.605536454931062","16.948377199878003","118.47780120509947","34.6582778753368","24.91053075349349","14.988130684779788","4.295103704055232","9.544832147688814","5.305319811054275","11.763262000163984","6.524973965157453","4.601519661615118","7.91092211632157","4.042497953002045","6.1304248512873984","8.802764101764202","23.562844988699503","16.83056006262592","10.777854734654941","10.460929566947415","14.988130684779788","18.29463748887607","8.715786379619864","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""1916.0"",""main.cluster index_upperinput"":""1916.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","1916","0.0","Feature Node","149","558.4214","","558.4214","7.1386","7.1386","false","1916","","","","2340.6843397221655","","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","454","7","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","352.83400172132485","291.899243444078","287.6691835610798","442.961938066069","457.8401444233816","289.98188868548766","254.85128843939157","335.0096108793364","327.7857468593716","386.406077594639","524.9556115914792","335.1113848698264","470.7656336233527","551.4121357956046","435.54430398306636","604.8587456513698","507.65990354197925","437.7666037763655","465.4212459609802","779.582306991887","722.8031254805857","391.5056968748206","763.3376998633877","585.9761878635306","613.2522298543512","925.8224125839881","479.84341022451315","322.6297230193197","839.9072600873689","457.60089188848684","322.2557897954655","289.3505389028728","271.7607646809492","270.51668144322065","341.862442591085","276.39223844752826","425.25799106778084","326.5342292244665","308.9986467965664","386.4322401523407","420.83120131579005","391.5056968748206","490.7126740304082","442.961938066069","457.60089188848684","484.88274121794103","391.812965460947","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""454.0"",""main.cluster index_upperinput"":""454.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","454","0.0","Feature Node","149","584.4734","","584.4734","9.1425","9.1425","false","454","","","","89259.89448396636","","N/A"
"[M+H]+","N/A","[M+H]+","Suspect related to Massbank:AU406506 3,6,9,12-Tetraoxatetracosan-1-ol|Tetraethylene glycol monododecyl ether|2-[2-[2-(2-dodecoxyethoxy)ethoxy]ethoxy]ethanol (predicted molecular formula: C20H42O5) with delta m/z 17.027 (putative explanation: replacement of proton with ammonium ion; atomic difference: 3H,1N)","Crude","Wout Bittremieux","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00009953599","false","1S/C20H42O5/c1-2-3-4-5-6-7-8-9-10-11-13-22-15-17-24-19-20-25-18-16-23-14-12-21/h21H,2-20H2,1H3 + 17.027 Da","qTof","ESI","Positive","4","0.000823975","0.8104560000000001","2.16643","Pieter Dorrestein","7","nan","CCMSLIB00009953599","nan","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","218","7","Suspect related to Massbank:AU406506 3,6,9,12-Tetraoxatetracosan-1-ol|Tetraethylene glycol monododecyl ether|2-[2-[2-(2-dodecoxyethoxy)ethoxy]ethoxy]ethanol (predicted molecular formula: C20H42O5) with delta m/z 17.027 (putative explanation: replacement of proton with ammonium ion; atomic difference: 3H,1N)","Crude","Wout Bittremieux","N/A","0.0","0.0","0.0","0.0","0.0","0.0","1003.762195754096","842.961274753798","848.9329515354493","1261.6331408016522","1310.3278004407807","870.7373572270691","737.7171053297602","901.7663820574597","915.367420512468","1021.3784247907615","1511.2280127968802","974.3229392226218","1342.3833965146703","1622.5796742316384","1319.2612451217096","1710.5337780208974","1451.2173480468591","1272.7610519500008","1338.388954554786","2208.4772085393683","2020.1318515894063","1154.625054554297","2234.3389658876554","1697.0926407273146","1754.4134575803446","2691.2612858930797","1346.6251735919136","953.6448185418119","2491.728189883487","1317.8686102257132","897.1014492793453","831.190040703904","775.4164387851245","824.756391136125","957.3656643893694","798.7147622489408","1290.8475574026252","931.3863099995772","950.0993064872091","1113.2068856454466","1199.8201175963209","1154.625054554297","1420.3544958091218","1261.6331408016522","1317.8686102257132","1403.8880780564878","1120.220885068564","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00009953599","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""218.0"",""main.cluster index_upperinput"":""218.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=f41b3349635c4db3951083ad68727fc2&show=true","false","1S/C20H42O5/c1-2-3-4-5-6-7-8-9-10-11-13-22-15-17-24-19-20-25-18-16-23-14-12-21/h21H,2-20H2,1H3 + 17.027 Da","qTof","ESI","Positive","4","0.000823975","0.8104560000000001","2.16643","218","0.0","Feature Node","149","380.3372","Pieter Dorrestein","380.3372","8.4501","8.4501","false","218","7","nan","CCMSLIB00009953599","254143.46710411677","nan","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","1925","7","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","19.422765716434245","5.120194245892983","23.17349312771646","15.370344156318977","13.155284410551028","8.020395414832299","28.633007079483367","2.4049352207121757","5.608164937515435","8.43624384972523","19.778825710429768","7.3165771163967905","22.689463523280416","20.748864119520672","11.23389278415292","21.422976752820308","19.507662683164593","3.7250910509260846","12.936282976861651","20.738008055910033","11.201626709670009","25.224729952295963","15.72858659922341","17.013211848953436","12.813653523049807","36.03074169047959","172.3888783950838","49.39347380757573","18.985933779025252","18.60497562089676","5.710470946797155","13.511137218136966","7.389546032718654","14.82261673045097","11.186984393688295","11.007729524950422","6.665960863881114","8.188089878946602","10.13131343655975","12.843549441522875","31.70379009246144","25.224729952295963","14.533976804516614","15.370344156318977","18.60497562089676","25.343283534690404","11.632585737816118","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""1925.0"",""main.cluster index_upperinput"":""1925.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","1925","0.0","Feature Node","149","616.4633","","616.4633","7.5868","7.5868","false","1925","","","","3123.5249124262846","","N/A"
