mtb 620 m/z 379.2	mtb 851 m/z 377.2	mtb 933 m/z 244.1	mtb 1025 m/z 349	mtb 1264 m/z 293.2 Suspect related to 10E,12Z-octadecadienoic acid	mtb 1425 m/z 407.2	mtb 1522 m/z 199.1	mtb 1846 m/z 392.2	mtb 1974 m/z 237.2	mtb 1992 m/z 261.2 Suspect related to 20-Hydroxyarachidonic acid	mtb 2245 m/z 423.3 Candidate Pentahydroxylated bile acid (delta mass -18.0106; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O)	mtb 2444 m/z 255.1	mtb 2448 m/z 283.2	mtb 2467 m/z 369.3	mtb 2568 m/z 353.2 Candidate Tetrahydroxylated bile acid (delta mass -72.042; sirius atomic difference: -8H, -4O; buddy atomic difference: -8H, -4O)	mtb 2658 m/z 283.2	mtb 2691 m/z 407.3 Candidate Tetrahydroxylated bile acid (delta mass -18.0099; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O; spectral library match to CCMSLIB00005465699, (R)-4-((3R,5R,6R,7R,8R,9S,10R,12S,13R,14S,17R)-3,6,7,12-tetrahydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid)	mtb 2762 m/z 304.2	mtb 2793 m/z 383.2	mtb 2931 m/z 290.1	mtb 2934 m/z 341.1	mtb 2938 m/z 364.2	mtb 2944 m/z 399.1	mtb 2999 m/z 249.1	mtb 3191 m/z 553.3	mtb 3280 m/z 459.2	mtb 3372 m/z 406.3	mtb 3552 m/z 293.2 Suspect related to 10E,12Z-octadecadienoic acid	mtb 3597 m/z 291.2 Suspect related to Spectral Match to 15-OxoEDE from NIST14	mtb 3624 m/z 485.3	mtb 3748 m/z 276.2 Suspect related to NCGC00381248-01!4-oxododecanedioic acid	mtb 3870 m/z 546.3	mtb 3885 m/z 628.3	mtb 4005 m/z 341.7	mtb 4166 m/z 480.3 Candidate Trihydroxylated bile acid (delta mass 70.9829; buddy atomic difference: 2C, 1H, 1N, 1S; spectral library match to CCMSLIB00005465660, 2-((4R)-4-((3R,5R,6S,7R,9S,10R,13R,14S,17R)-3,6,7-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid)	mtb 4168 m/z 482.3 Candidate Monohydroxylated bile acid (delta mass 105.045; buddy atomic difference: 3C, 7H, 1N, 3O)	mtb 4200 m/z 517.3 Suspect related to taurohyodeoxycholic acid	mtb 4386 m/z 443.2	mtb 4408 m/z 371.1	mtb 4419 m/z 353.1	mtb 4446 m/z 442.3 Suspect related to (4R)-4-((3R,5R,6S,7R,9S,10R,12S,13R,14S,17R)-3,6,7,12-tetrahydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid
-0.402150699515135	-0.510895073009128	0.310231809059734	-0.0873519588696805	0.323544110555889	-0.403694065844119	-0.265840773098064	0.583003144631434	0.427563727540225	0.479165190922698	0.673842773148212	-0.364193043429006	0.75283815788056	0.752500986967275	0.0712591071967795	0.123030520489598	0.551870241249244	0.0719310090542065	0.595174550415125	-0.113665523546013	-0.390023515951245	-0.432383991152414	-0.276961631839022	-0.364855855342513	0.190168845491944	0.952253116730553	0.926779412471733	0.33657558898764	0.274577063583165	-0.0921208947636582	-0.446115991401379	-0.0549164230922151	-0.518663531780145	0.937359499602174	-0.554459682074973	0.329375863878593	-0.330557978471437	-0.455255785623355	-0.0830431740340372	0.0994306185121332	0.443465998247995
-0.321600612929551	-0.384373123402301	0.535810585620631	0.137166646190155	0.0147277455096056	-0.224744261309527	0.0050030752248804	0.41642790237645	0.682657325902618	0.162374266966821	0.56305911492486	-0.101065685159861	0.527998606015331	0.510563605297603	0.129289729204334	-0.137553360843762	0.429018310491379	-0.248925974579286	0.296421477960661	-0.193020052135671	-0.410451781716568	-0.60667687402528	-0.264522826383309	-0.427809996551369	-0.119821789941011	0.989500129828341	0.993383723830563	0.0359179622144151	-0.0321481114176485	0.192575452689018	-0.685637289943114	-0.00422325092785832	-0.461271775397681	0.975994444247372	-0.385457366446868	0.602155189087385	-0.173803872950557	-0.500572860068794	-0.125415509886699	0.103338971250592	0.359801110117137
-0.0521297452105103	0.130716790042921	0.683237591744215	0.250162607640591	-0.983287252619586	0.22941707073541	0.488719111326366	-0.880453028608089	0.328140742531694	-0.893078074311035	-0.778677051361284	0.503419316196876	-0.929667128082948	-0.930048807288946	-0.295244812397118	-0.394492639316297	-0.800913527571242	-0.667916290568271	-0.918616892683699	0.250158503535483	0.460956448383731	0.0107692765372854	0.521936554139434	0.345479874045395	-0.954555183400425	-0.281354852959133	-0.101785448641785	-0.989443371371065	-0.976868994885824	0.484596037839648	-0.586890253239086	-0.274543443753832	-0.0485253146363344	-0.128828690943682	0.281904828368383	0.39553775736226	0.12653542316537	0.403626818132554	0.338976951588978	0.391836889895916	-0.710968754105447
-0.739507753244132	-0.742954232975185	-0.0810213137087167	-0.983262466929447	0.303462929453104	-0.854492840396261	-0.91672063119571	-0.300876766247821	-0.845007213159145	0.569109308073444	-0.433898527092729	-0.879451884262752	0.0363626076526904	0.141490566573415	-0.852424803795833	0.966044399860249	-0.443374296584096	0.83963732128253	0.455368082158944	0.889540790972868	0.792982440312255	0.938729882541247	0.738451976102893	0.862647724482994	0.311922151573633	-0.373261236793299	-0.248730593646066	0.246912409362077	0.283677941856676	-0.945513096326727	0.286576619469736	-0.817244182261392	-0.632809134184614	-0.119104902816094	-0.756334688838663	-0.872364734224184	-0.870875609335427	0.82220408550406	0.827975620311557	0.701746607513317	-0.568058969160461
-0.191921313638269	-0.13077055243805	0.87287537040775	0.406472674422284	-0.635316801128041	0.0772544997063367	0.434748349505067	-0.155290665977032	0.884171727140558	-0.49597720313453	0.0469688007910371	0.351099728818623	-0.141535886182497	-0.171072594356251	0.0461831564906208	-0.493050390181292	-0.0757847918419495	-0.734893541860088	-0.385073071827203	-0.13167328037741	-0.167533591118144	-0.62659515016435	-0.00207890880145053	-0.262705743341988	-0.72971252311481	0.695344243503785	0.791212974600316	-0.6136068418055	-0.667180880835821	0.590842424170044	-0.966306781576302	-0.0560911458269224	-0.319939143772509	0.741846741335386	-0.0368419859608816	0.863157370225918	0.0583197183326885	-0.281169568005163	-0.0126393476787739	0.226250633795591	-0.0598144428057905
-0.82389988861178	-0.711364443639394	0.599131009054869	-0.68167862553079	-0.442767780508391	-0.691411775080243	-0.484881109527231	-0.799884172463283	-0.324838911961219	-0.0837873807391695	-0.80161347670434	-0.472779446164708	-0.489222987384638	-0.39768214884955	-0.966998893516457	0.558729617792994	-0.868904174824779	0.204300861321068	-0.165912047166069	0.947963267047068	0.946506067054724	0.686415590602869	0.98698426097551	0.920010308053987	-0.455871685640211	-0.243384716037533	0.00607530954380058	-0.493015239094165	-0.471031166756244	-0.455734576643522	-0.384543368177917	-0.96099523967533	-0.766302285266601	0.100556633747928	-0.612115976318069	-0.325498333253635	-0.766787705953019	0.902817307144354	0.977975836990161	0.972069612425947	-0.939397929753444
0.807732729157079	0.745247330460841	-0.916903358462946	0.324815693265195	0.459809840723179	0.598558600287789	0.245644465934978	0.394574670726511	-0.330235359964284	0.0909274906086533	0.271688701217829	0.31209285256562	0.108769587403736	0.0587907394817463	0.618774745525134	-0.215744284852745	0.419196314369278	0.154733658953971	0.0539387187750579	-0.551658425144372	-0.428140696332908	-0.0304955588705493	-0.572511669680702	-0.377719897411151	0.561889370956989	-0.505948037422539	-0.710261293815985	0.479863390954566	0.512225863507691	0.0897765705447523	0.862564590968361	0.708368059635971	0.86935411836623	-0.757758678605319	0.652325654863532	-0.282612464620816	0.630605031614358	-0.32282938119948	-0.636549926226323	-0.808064721703176	0.50263317604255
0.978846120739413	0.924434918376905	-0.658172289685916	0.743172429686016	0.229392416439243	0.872449797132015	0.635929702644629	0.49892542190497	0.193626430697776	-0.18325250950223	0.475334493470258	0.662876084823533	0.116401679933709	0.0243466600423478	0.918405536922041	-0.646624521240379	0.587805973301032	-0.295846560342851	-0.14750385505207	-0.887190723538171	-0.759897446113803	-0.524000134190733	-0.838328133587112	-0.753705404407667	0.296469496075006	-0.146868822124139	-0.371383075572345	0.27439479029552	0.277240111353299	0.539523482854998	0.503344059475238	0.962732243550081	0.96592553091246	-0.47308655347695	0.855414419412933	0.238292878715967	0.910614660293402	-0.696251549347066	-0.920834805957248	-0.979976636506552	0.708804448829771
-0.930532590769925	-0.978959171075017	0.384608503830144	-0.767470241891557	0.254687254375285	-0.946534047976417	-0.807479625963003	0.0397103231586223	-0.196288075538945	0.617356172295214	0.0422729786737963	-0.859728130250644	0.43319694875682	0.513831545846497	-0.673078597660519	0.747063796089158	-0.0760788287391327	0.533742548050844	0.623047987410194	0.653264746925458	0.395839968219119	0.353385602026565	0.467350719743029	0.440910069053188	0.153710779199895	0.459781283012319	0.580955567608208	0.220725190658951	0.198887485331686	-0.68091137162907	-0.318080215907341	-0.749359222850665	-0.947848063768297	0.682885031290784	-0.987136813034554	-0.284362781975528	-0.92310053944367	0.347037276342613	0.655557334683217	0.72954613501452	-0.242056512574443
-0.940048530471004	-0.943321793408092	0.238500420152283	-0.965319983541513	0.188851812041824	-0.981870747602743	-0.914175666349167	-0.27837782250155	-0.575305123087895	0.550552763687901	-0.345099598896459	-0.916481822681779	0.124828324508194	0.230745010882663	-0.907724217493576	0.925399941034678	-0.414984269170866	0.702128275802922	0.480616540844329	0.914288270372277	0.749680507907706	0.758074103694262	0.761270970805595	0.80050177326732	0.145570122512795	-0.0272468572231536	0.134984827822137	0.135913042816962	0.148744074890972	-0.866882673215697	-0.0658444469566928	-0.922948281912953	-0.883291335148658	0.263408956828128	-0.935993281381307	-0.628768325567311	-0.993203711073799	0.734832116897389	0.889425973842403	0.857398854086998	-0.565288483920738
