row ID	1.mzML Peak area	2.mzML Peak area	3.mzML Peak area	4.mzML Peak area	5.mzML Peak area	6.mzML Peak area	7.mzML Peak area	8.mzML Peak area	80.mzML Peak area	81.mzML Peak area	82.mzML Peak area	83.mzML Peak area	84.mzML Peak area	85.mzML Peak area	86.mzML Peak area	87.mzML Peak area	88.mzML Peak area	89.mzML Peak area
45	14.0677325334097	14.2749150129998	14.6829941305757	14.0695740574541	13.6077483149593	13.477005951853	13.8315829431815	14.1489113527381	13.5967524922566	13.9425520931539	13.4718366215582	13.0587148319521	13.8313689582617	12.2784144762062	13.0059659928234	13.8386138016047	12.6099736701823	13.6968304841747
46	12.3968383441134	11.5248423152051	13.8829171612815	12.3223005710085	11.5155351697904	12.6180889365157	12.1016833237833	13.3820942516416	14.6703584013801	15.8870784303358	14.2010922613782	13.9966908099576	14.8489530344061	13.7722659576554	14.2060274670652	14.9648921467777	13.3648225564572	15.02458933876
47	14.7960741629131	14.7883330670999	14.7402182594739	14.7283525801251	14.7561458464466	14.8140000469022	14.5515281665611	14.800122133849	14.9432716111858	14.6955807580979	14.9312556521714	15.3008685594442	15.004098712365	14.8545138428259	14.7770074073297	14.8673169221079	14.7701538672303	14.961085121625
48	8.38801501301079	14.120707985573	10.8394121989264	16.0439914818305	14.8290851668139	10.6352711762147	9.65894991865918	9.96967854355706	12.5768185792729	11.1920017664913	12.4266936024573	13.1597733769955	11.870576547029	14.2796570859385	13.6434043122286	10.6836406734707	13.5815717666486	13.3385724862653
49	13.5945642108532	16.1657184638052	15.1161064634771	15.9665585224446	16.9581392454077	15.9270782411895	13.2668856227347	14.4259774644376	15.2826048399646	16.6337042949098	16.6083932063806	17.5497654764099	18.3389610293486	15.2506412822774	15.2778645049595	17.5826301103155	15.5403365170827	17.9328724867973
50	12.4372578318387	14.0918622259489	14.9246546943503	16.0940858882658	14.4880588386489	12.715011008192	14.0674800649978	13.7165126152168	13.6832893009916	14.5050630451109	14.910685874604	15.4446901838217	15.7232095839825	14.4552564645996	13.800204827102	12.4014566348761	12.6563698316483	14.9194716298743
51	0	10.944181478718	0	13.5089501330053	12.945491633667	5.11572282666375	6.71593103734416	0	8.1322994306993	4.58622134123544	10.5457535346978	12.3947199270151	11.1606399908272	11.8004582298573	12.6702175685146	7.50013266688161	12.8679595003232	12.2297457563662
52	5.39516090980939	14.1781897809224	0	16.5563985687423	15.2962798161929	5.80683402218632	8.72463723743856	0	11.4818552569002	9.56813085822595	12.5255020560718	13.6352636400176	12.7143227424682	15.2182084506252	13.2652655223421	5.83746096048656	13.813519125082	13.5785254871295
53	12.7017491522244	15.7442449118303	14.7779101658402	15.7017763336342	15.7906880491278	15.0226908505759	12.0049703176663	13.7155561507228	14.8723065840407	15.4705854883421	15.5610614360136	16.5431017461289	17.0266189832905	14.6757744182442	15.0965458303253	16.2969136530944	14.9178054556626	17.0170329344613
54	0	12.6530921148344	0	13.6637876173193	13.8494980184041	6.1347929302173	7.02146711058078	0	11.2223420996959	8.740788399597	12.736468744399	13.4644922704006	11.8736606101675	13.1127719389204	12.8287367778612	3.6849733221098	13.2983323031017	12.2127243315302
55	7.05420407354143	14.2336284089825	8.2489016457994	16.1655711265851	15.6319017158562	6.7889647844983	8.69892411448316	5.11731461123854	12.0798628828596	10.099082838659	13.8705227825696	14.781937464523	13.1050843715911	15.8500129426679	13.5275008638274	6.55958419064511	14.0578438514355	13.761073053789
56	13.2268109824198	13.4488401138115	13.7987589409592	13.0722016799174	13.4130186453477	13.0892867162303	13.7383094352148	13.6777455311082	14.2620647632641	13.6880979304906	13.9183060925691	13.7105745852966	13.8903443858613	13.5239210018509	13.1797333538857	14.049079925791	13.2219185334228	13.5031210678571
57	10.7735640519601	15.189194807406	12.8011708721438	16.1930991697117	15.9396432012012	11.8148141084907	12.3475037472841	12.149941008259	13.174694265	13.1868888175712	12.7820892480928	13.7133990426158	14.4838874542829	14.4809120865897	13.1274685865103	14.2836205675245	13.7733800276664	15.1320934552314
