row ID	100.mzML Peak area	101.mzML Peak area	102.mzML Peak area	103.mzML Peak area	104.mzML Peak area	105.mzML Peak area	106.mzML Peak area	15.mzML Peak area	16.mzML Peak area	17.mzML Peak area	18.mzML Peak area	19.mzML Peak area	20.mzML Peak area	21.mzML Peak area	22.mzML Peak area	96.mzML Peak area	97.mzML Peak area	98.mzML Peak area	99.mzML Peak area
30	13.4001494353034	12.781332845668	13.0259556121483	12.9599282440137	12.9886658297514	13.0179501487443	13.018403216907	13.4528912994001	13.0689644883569	13.5245787533229	13.6192156079099	13.3767708598168	13.6558952711597	13.2714020898474	13.4190540033157	13.3839939711777	13.6580300227634	13.4057954291864	13.3846299486959
31	15.426430669121	14.5354344546036	13.290323574229	13.4516295445423	13.8351219319015	15.0633142638973	14.9625963831824	14.50564964634	12.6157766292309	14.7042399417714	12.8875027358712	13.0479169692035	14.0417869663906	15.1028286356479	13.2773002113334	15.0084258701376	13.7928369702636	14.0778775283584	14.0388488676865
32	14.5501645980421	14.8113836875066	13.0338776156724	13.3860342890614	14.3930704324929	11.5286357595217	13.6092612779321	0	0	0	0	0	0	3.9216314841176	0	14.5074036610618	12.9806998673313	14.353879430686	14.5860389974927
33	16.1931024389275	16.0077944711559	13.1287166799626	12.6446779862159	13.7479892999231	11.8078985384412	12.8125579481402	5.40362183716277	5.75054467834294	5.02924124044076	4.65146901186818	5.03668415555462	5.70157257851732	6.23142557254001	5.15438928174287	15.2332068098529	13.4034817772326	14.5731634904049	15.4594859934296
34	16.3349408811515	16.2221048327038	16.2760699656852	16.1764156131807	16.2515448865534	16.250308739251	16.1369718973125	16.3001019895607	16.262133856197	16.1731125744553	16.2799077789533	16.2939470263407	16.2881863899564	16.2762550964897	16.3274300265803	16.1385939954055	16.329835766854	16.2777500431256	16.1408464935342
35	15.809473346779	15.73892910166	12.9889604788431	14.3330368971279	14.8432231821013	14.1064306635363	15.0703069233453	13.2170532973638	14.4609419022284	15.6252690150573	15.2446735591971	14.4759250536978	12.3780646295182	12.0352402126205	12.5523381208668	14.820082246214	14.0975572385518	15.649242062792	15.0354465640475
36	15.123315682912	13.8905329193541	13.4175298833721	13.328482488859	13.1185545607183	14.522657138878	13.5884810639961	16.7426731795594	15.6133161716467	16.7976396387774	16.0960060571171	15.9700412418114	16.8243569771531	15.65199450286	16.1740395045175	14.3767398598654	16.0854916278948	14.6186077436694	13.3745610779569
37	17.2260976538185	16.7840931069394	13.7949715494719	13.9609457815321	14.8081623514473	12.8318248781247	14.6268960197818	5.73527067289753	6.72628611374069	6.72163888277887	4.67705641724262	3.37504129208692	5.93382442216153	4.0034129407473	5.95479625897747	16.462622152134	13.5874656431843	14.9835095319315	15.9262767291334
38	17.8440752117676	17.4312120837231	15.4996773764324	15.4141485074404	15.9624732687561	15.9095453635625	16.1419054114989	15.3951995549862	15.2253095804485	15.966232749893	15.959345736572	15.7234181472759	16.4083693634959	16.6185359336555	15.9507868724567	17.1436354936266	15.9519836497792	16.4546231896772	17.3960226552608
39	16.2233089880068	15.6260279627526	12.5771321849444	12.3603903384692	13.8557459145446	11.6002993821859	12.5898870508272	10.217305839143	7.36073726472226	9.71812732756296	9.09246885137009	6.39727200123018	7.53222983316948	8.90565195330199	9.29680751397621	15.0700056809331	13.8437321746158	15.0986253533648	15.3129620821393
40	16.6081845307333	16.2422098740703	12.256205388686	13.2188282471382	14.3090229748296	12.0304881203155	13.3186145644758	4.85065353183984	6.51505355676841	7.26113522172904	6.50149179125897	4.98519790496972	5.41899586095755	5.49903852368313	6.26276517761486	15.5731434312692	12.8869399795348	14.1964733460758	15.5112044689206
41	20.2607437966254	19.683706536849	13.7951894217488	14.7516325183184	15.443064368545	12.3604805268084	14.5595506024586	8.03945490266412	7.92027395263472	9.55028072145595	9.34972765295206	7.42091879643492	7.34164504979434	8.44461277109071	9.05403051368244	19.0248394455714	14.4355276602494	16.6798753718536	18.714384135128
42	19.4137246569943	18.4740251672621	14.009039253863	14.8775700252741	15.4163194754218	12.4622695601012	14.6943104678973	10.0360007326338	9.5468858764929	9.55028072145595	9.34972765295206	8.76867030280555	9.23833491696712	9.18194820763021	9.18845819692763	17.6782244718326	14.3928689119028	16.5545030057426	17.8177238848207
43	14.8448584230151	15.1245381180282	14.8214907713631	14.8015595259209	14.7649570234397	14.932683744657	14.8507010627458	14.679193217513	14.7675020355167	14.6605575483926	15.0430507572146	15.1078413331839	15.0949872666414	14.869617399686	14.621318982	14.7058227908826	14.8459077642323	14.7425486407483	14.8015627945037
44	14.8260064076698	15.3520274978876	15.3079252957716	15.5981687728717	14.8517520396893	15.733443084058	15.4619618087768	13.2263589386165	14.5564766845063	13.0387185505459	13.6735153934878	12.4915401339321	13.6523334630706	14.7876186116265	13.836938648712	14.3960109462291	15.7770714205485	14.5970682812335	14.4191520794762
45	14.0209024213335	12.4575607512286	12.8530670648696	12.5696148801481	12.1622591532526	13.6552232513524	12.3207530706416	14.8209090052402	13.7436996747569	14.7936073354212	14.3136145296811	13.868054258233	14.974263382216	14.3825428534917	14.5849446400462	13.2705184037021	14.3088390217738	13.4547666225029	12.7594841362154
46	13.9669449015181	12.9636505361456	13.0794462840215	12.8222082956897	12.5377986070924	13.7898303468452	12.6199656768926	13.3980658735032	13.1213611932721	14.400158738053	13.7955616642058	12.2938945579988	13.0058558113789	13.2758432948341	14.4927000154284	13.1576382354076	14.7843447476262	13.4654677265604	12.4657047949022
47	15.4380378594962	15.1065545637231	15.1654951654212	15.0827199094864	15.2452492147874	15.1398727544593	14.9579563574135	15.0790854960799	15.0581862573143	15.0305484808336	15.1484755964981	15.0850722870908	15.0388901926893	15.0030821420949	15.0508843789593	15.1094454660429	15.0485615718134	15.2025026254412	15.0987106365668
48	15.1286405431679	14.5122922649471	13.2968628457911	13.155250082212	14.2594121085266	12.7519132992751	13.7228320181069	11.0017352238152	10.9997607125702	10.8614077507307	10.4865588719319	9.6795931640955	10.6018438006295	10.0664687255754	8.27707407324023	14.2925069896276	12.4279807512955	14.0066653327141	14.6120297298347
49	17.1005667717347	15.6167757753114	13.3028065327627	14.4972257604722	14.9240215748314	14.3298617789119	15.1671718694527	13.2990393808145	14.7364992846704	16.2790892837263	15.8456261356576	14.8140253221073	12.3770598837669	11.8519109267253	13.0415965032338	14.5357212240937	13.6770910075328	15.2260714650591	15.136511006092
50	14.325123413953	13.2829274591087	13.0368504979894	13.2257369562917	13.0133765523921	14.2471509935499	13.7973955691434	13.4267922782963	12.2338114568101	13.3081162310091	12.219790809747	12.4722661380521	13.0885552686948	14.405692705633	12.9962158573842	13.8958111833411	13.1833008074862	12.8299739558085	12.2311258928246
51	14.7704807541697	14.3813485929316	12.7179048816054	12.7231719676197	13.7536767330108	11.3462442724048	13.6033588040434	0	1.74439752825744	0	0	0	3.20154037302532	2.89485142724726	0	13.7174382366441	11.3317735423427	13.9949079605348	14.2217865977978
52	16.7704181700423	16.1155410394032	13.5393967717749	13.7918597618791	14.5648342274743	12.990830204711	14.286215835059	4.68565506149231	3.24665049980484	3.92405669063989	2.5997803985236	3.28495608193165	3.0399708649956	4.85033336038591	3.59378676559502	16.1044602865347	13.7244277973176	15.1428173363351	15.6764340445004
53	16.5455094229631	15.3807444790077	12.8866318841968	13.311077358066	14.2767517888582	13.7701913737466	14.4733909737126	12.7021270965613	13.9348115197921	15.7940425592717	15.1894340953704	13.9566595703511	12.3283534620452	11.6642337535967	12.4610484777429	15.0112755206063	13.2665536806407	15.6202543273165	15.2656908504837
54	14.6278020140085	14.7451177505592	12.9228258672398	13.4051962105674	14.1672739646673	12.1250819220271	13.8927059537712	0	2.62339673348365	0	0	0	2.1689332021382	3.22931405121035	0	14.6349008735847	13.0702759904109	14.3727880081681	14.1920708039064
55	17.1114550878774	17.0561726523762	13.4488209310008	13.7960748821207	14.9158935994456	12.3579401072737	14.5878571942461	7.78222773656916	6.40119390345527	7.91679954330689	7.85999879295221	5.98151009831553	8.42165899070828	8.00929469502301	7.74807619641247	16.7566123705173	14.1478510371591	15.9456239339608	16.3193173923595
56	13.9129965780023	13.7011580072834	13.1202135074678	13.6813146414709	13.3638604294513	13.2830588330883	13.56868511493	13.7451268546045	13.6605809780055	13.6092542056559	13.9428485242659	13.862929145124	13.6480938249272	13.4792336919102	13.7225618680205	13.6946652946994	13.5706767702176	13.872448310007	13.9392397516517
57	15.2070962410538	15.2581150843825	12.4390163551606	12.6535652942905	13.7273487994247	13.3717216022757	13.7945529832848	12.3551288616266	11.4004110414067	13.4470142555643	13.3229564383828	12.9027736552633	13.7664935580934	13.8252248817389	13.1055543577279	15.2962368696089	13.6568205879387	14.3994697851587	15.3189810964382
58	14.1686511075926	14.405314590088	13.8801017331717	14.0465227135126	14.3272591327476	13.9485137232589	14.0800769978059	13.9512414121175	14.1796865384742	14.1471640982843	14.1175337087344	14.3769656406588	14.5042818269509	14.3740747550973	14.1616451357688	14.1996064042489	14.1269744419146	14.1788083517669	14.3338642097922
59	13.3581471910763	14.2497802006387	13.6980513658022	13.8093455905713	13.3281454636183	13.801363089162	13.7985576201673	12.5173999300572	12.1216601636818	12.4496589308674	12.8083474651332	11.7229260344314	12.9224546265209	12.8946846246999	13.13666276476	13.5570363092355	13.8900137592218	13.8150447577328	13.5958950444374
60	15.2376906553835	14.3936563187416	11.8533961910293	12.0419648564625	12.8430490152466	11.4477312373189	12.5609729753822	3.69351907747707	3.7656893940422	0	0	0	4.07872186113472	2.3236363040469	0	14.0128954399755	11.7942045140446	13.6717903784637	13.8072901569635
61	15.187012743196	14.6611926175136	11.9656864742981	13.4871565505414	14.0969346718718	12.6814654058476	14.0262716442718	12.4341989771093	13.0377950523393	15.4371404215899	14.8225912019463	13.2266782595565	10.5795962365544	11.8123797689786	10.8279599443137	14.2047761759644	12.1930720473417	14.6068154442452	14.4745235058287
62	16.467531140861	16.2467585529179	16.3538736381145	16.2361670174752	16.3709971452069	16.217688402145	16.2663269125101	16.2935271234407	16.3342549402252	16.3267972308687	16.2405859261213	16.2715154783553	16.3009697234436	16.1942685166949	16.4196783118225	16.2022168661638	16.3268384206048	16.3455675463842	16.2505947654752
63	16.5827444630188	15.8381584769187	12.6611050978695	12.6096762005581	14.0545023244434	12.0294239802655	13.1864926890633	13.2032372049234	11.3877513234371	13.3416355725021	13.2984183408061	12.0943506306766	12.7034078161198	12.8357340017081	12.9237828161598	15.1064133429425	14.3071436587098	14.9838296533616	15.3113736329812
64	17.0561726523762	17.0448573391484	13.4422433864287	14.451937668431	15.3340638077487	12.6085539819484	14.4513141568526	5.86239629103372	6.20505055957347	7.15312245482508	5.39185904483105	4.1996055139302	4.75218840739281	4.91930949050294	2.48338058200696	17.0103689627631	13.2195870226933	16.3190423074942	16.0567828340432
65	12.4724197098902	12.3351902597923	11.7772489341316	11.7931850642665	11.428003795403	12.7062258743377	11.7019699286362	11.0567857381741	11.1699498916759	11.2509139538909	10.5545131225274	12.2101488342811	11.3049100393658	9.38403911688628	8.85827802469677	12.3611737773819	12.0015455576843	12.3842661539053	11.9920793921361
66	15.3544444219716	16.3273429455949	15.3622704181196	14.8714921871537	15.3660462998725	14.7771710704436	15.181643512101	14.4135922481088	14.8144665189136	14.1937248736393	15.0721692861781	14.8405289027845	14.4095190596481	15.0858469978236	15.1270215921966	15.1565280726421	14.6319035949682	15.0040436269412	15.2781620087974
67	14.5221853445284	14.5540913343251	14.188514335508	13.1196708467238	13.6682660974628	12.7983845781825	13.3061944540059	10.0172562307204	8.67518063878719	9.69472272937722	8.38473079113001	7.90890098101281	8.67506094965045	9.31880824458695	7.34833517378287	14.0011683697069	9.82788286033414	13.135671059532	13.9714458921687
68	15.6252202133149	15.2153148658169	15.1481043838524	15.2493137209803	14.7887954197253	15.2629456997889	14.9755746702081	15.0281012305987	14.5746851511916	14.9542396007787	15.5907649992529	15.0655718172489	15.8116976920742	15.5077732465456	14.6402073552027	14.9937562239135	15.1555518575861	15.5123222575295	15.4821339552628
69	13.691321134243	12.5680975958571	13.6867241637103	13.603024273306	13.1966008879767	13.2024344339497	13.2253320525824	13.7871456308112	13.2053115728546	13.2002352551584	13.2668864937232	13.0181368705221	13.2235684001007	13.3580076192112	13.2163183245222	13.7112218153329	13.1868357675783	13.3218435500058	13.9545367978612
70	15.3761817088842	14.9767068801694	12.7448200900728	13.4107889870492	12.9639346637924	13.2174838187413	12.719221441334	16.1225091833228	14.355462753471	15.6718940189555	15.4201190394666	16.6968818998355	16.4154692395242	16.3565907108996	15.350298830483	14.458503913811	14.6576374580618	13.8027745222595	14.3756621269555
71	14.2510187648104	14.2205219351087	14.2137197372557	14.2405334664535	14.1501715973263	14.2468383931565	14.1951202433921	14.1837130890478	14.3059922810337	14.4600839063315	14.3466910296339	14.4104215927619	14.4554494269163	14.2801789277509	14.514414351161	14.267822865956	14.3229222521106	14.133700019669	14.1205954646852
72	13.0135400442363	13.0379028269806	12.923546614774	12.9797930062905	12.9450208011861	13.0856311347136	13.0091427461504	12.9777426692679	13.1739610894073	12.9726550255439	13.1123617461975	12.9936335317979	13.0472981646111	13.0305711275954	12.9726026574556	12.9996343883328	13.074545045654	13.0948553779059	12.9829443541124
73	14.5648716904422	13.8633260137961	14.1872365165802	13.7301267610399	13.252005767386	14.2566866488151	13.7815088814508	16.6054474406687	14.7514961779533	16.2723654216417	15.8177937755195	14.7731851047627	15.9706535499915	16.0016879379053	16.2399138850291	14.3098518827965	15.6481986998898	14.128344205487	13.0474471838381
74	11.9257879051451	12.042196073758	13.189805419242	11.706602075404	10.9744750676225	11.9954319768412	10.1066781877175	13.158967070668	9.83144078501258	12.5381180146713	10.7128005275701	9.95155440041513	10.5725856408211	11.4610248336292	11.3504591254267	11.400257452905	13.3921925643561	11.2288481789947	10.8116909817371
75	16.0379050184635	15.8052494751241	16.2092107815536	16.1327433378896	15.2664684977124	15.7018148409199	15.8205347171641	16.3222195958997	15.6400129729898	15.601748422543	15.5671862508485	15.8785208979679	15.6030189239017	15.9474697868228	15.3740389655293	16.0460496086808	15.355894879104	15.2060806758295	16.2772373848059
76	13.5449679339187	13.3749034470084	13.5308262464633	13.391895545771	13.0823886052317	13.2110020769727	13.2397003923888	13.5166712673901	13.1607405177528	13.2313676180367	13.2223038559363	13.2155837351728	13.2475587265166	13.4118722413892	13.2483291214714	13.4451764334052	13.2089187046251	13.4108737226719	13.625362419037
77	15.9749345707473	15.0300008034827	12.4349592864638	11.6741284781869	12.7917513189591	12.4178888515325	11.934674546539	13.7322625770192	11.8628939190519	14.3312753587128	13.6265743246388	12.3339908834264	13.268036051192	13.3732927664063	13.4134783193622	14.3910641603462	15.4362447433688	14.3267530068576	14.4107247860859
78	18.9326895989412	18.7772718410834	18.8309597119774	18.7285979943477	18.8505885187263	18.7669790860756	18.7215085695614	18.7669790860756	18.7806865054962	18.7566123705173	18.7874916834013	18.7669790860756	18.7072243435551	18.7461706237957	18.6927972729199	18.732129685318	18.7531401786105	18.8276621218768	18.9079216937923
79	12.185633622281	12.0037100746394	12.7850265983248	13.4825490069661	11.4698198519543	13.171825432603	12.8091233497031	14.7307014450354	12.6016883048888	13.4403799392571	13.0791040618016	12.1614452280484	13.8422588090489	13.7889184823477	13.9030057705069	12.7655471865387	13.5982176244993	13.0047010730787	12.1713277782559
80	12.845287554366	12.8830053017064	12.9505553275317	12.8848306314459	12.8372323580153	13.0014894896672	13.0330766571228	12.9666808437808	12.8635849834858	13.0204591977005	12.7906163652274	12.9078159886131	12.8370640280142	12.9598566559389	12.8721579277217	12.794131077532	12.9216975516705	12.7656574361988	12.7768027976634
81	17.0448573391484	16.2230024996881	12.9039929462183	12.648564943028	14.0716002690626	12.6185357444874	13.1415882139105	13.7885285412415	11.9141749550567	13.9052843353981	12.884131569365	12.0927746581584	12.3803133563304	13.1559964920953	12.7005510902422	15.1697917018066	15.1481850952343	15.3397541473726	15.2567923239885
82	14.7963851115842	14.8245449917432	14.7643324079406	14.7689031006342	14.7475477223627	14.9085457943147	14.8358401612163	14.9328142551765	14.8435100518808	14.935815039144	14.9316703141581	14.818540862942	14.9768836671485	14.8348759026568	14.9631292060133	14.7396738339566	14.8745869523768	14.8186250528887	14.8344374081391
83	14.849002355558	14.8688146630863	14.698171863907	14.67637387928	14.5623858112979	14.7222269988986	14.7429240208485	14.7721164186533	14.4539217092721	14.6626711001011	14.6276548340266	14.57370824857	14.6405040042944	14.7018977776122	14.671303158007	14.6780081193152	14.6786926738629	14.7428773750894	14.8487328913759
84	12.5522267323172	12.9451317621702	12.3917334561991	12.5535689968461	13.2169570687261	12.313459418539	12.7930659835284	0	7.3455549602471	8.81401898057108	9.67590208639849	8.10981702756196	6.82819682029304	10.1192528217154	7.69473610902878	12.8551797923341	9.82522169373592	11.7925158503805	13.1377331899101
85	12.7555139634537	13.2468303132205	12.5164737248209	12.5922818337883	13.2766917345004	12.439080922674	12.9358420726746	0	6.63370010306029	7.38716255778665	7.73358251227108	8.25202032030966	0	9.52921685222425	7.9179247367486	13.0390667056445	10.0576918655967	12.1226707647167	13.4816901780575
86	15.6564508320894	15.6551172632504	15.6768488323205	15.5990782349283	15.6069921003623	15.622087167958	15.590429375945	15.6206729997204	15.5797489672546	15.6671158833776	15.6595256803804	15.6249255140486	15.6766099080145	15.6780296942684	15.6515735273406	15.7236140889132	15.8080687487627	15.8136195147088	15.5356428004695
87	12.8170314365221	11.539360405778	13.0867176235159	12.588500001071	12.4444836844172	13.5884159226504	12.6455489373156	14.0775534309664	13.8373214358117	13.8295589755812	13.3386720440537	13.3478191437948	13.9728325657242	14.0806851567942	13.8455317575307	12.5219510281122	13.2372063065138	13.0945851133039	12.0304932284977
88	15.0229285121441	14.3259007350721	13.5634215119894	13.3714264145263	14.4627901045754	13.5678210868327	14.0045113157463	8.96498368487994	6.23109060566254	8.65408663410667	7.53091614207916	7.40116559633023	8.38630147674802	7.85662939034365	6.83670815409167	14.241893548686	12.0380744569009	12.837773966137	13.7686281610518
89	16.1585828609505	16.1530030831582	16.0735561489884	16.0931539308846	16.1025526839043	16.1245351503288	16.1412209163512	16.1191507491046	16.1854491108146	16.2450345105567	16.1488853973459	16.1477177375361	16.1652138495543	16.1262582446743	16.1732605238566	16.0675130189324	16.2064486086007	16.1291167382315	16.0734267550708
90	13.4402804490953	13.1049927699519	12.3129965804053	11.6816283055051	11.4257405680912	12.9286760072068	11.9914451869439	14.0603559056167	13.291560760209	14.3052715457696	13.5669723504591	13.5730486977303	14.6931286916431	13.1902105904391	14.0319902191114	13.0440324226995	14.258102412883	13.9030668244098	12.1569822143197
