row ID	TW.AE.002	TW.AF.001	TW.AG.002	TW.AI.001	TW.AK.001	TW.AM.001	TW.AN.001	TW.AO.001	TW.AP.002	TW.AQ.001	TW.AR.001	TW.AT.001	TW.AU.001	TW.AV.001	TW.AW.001	TW.AX.001	TW.AY.001	TW.AZ.002	TW.BA.002	TW.BD.002	TW.BE.002	TW.BG.001	TW.BI.001	TW.BJ.002	TW.BK.001	TW.BL.002	TW.BM.002	TW.BN.001	TW.BO.001	TW.BQ.001	TW.BS.002	TW.BT.001	TW.BU.002	TW.BV.001	TW.BZ.002	TW.CA.001	TW.CB.002	TW.CC.001	TW.CE.001	TW.CF.001	TW.CG.001	TW.CH.001	TW.CI.002	TW.CK.001	TW.CN.002	TW.CO.001	TW.CP.001	TW.CQ.001	TW.CS.002	TW.CT.001	TW.CU.002	TW.CV.001	TW.CW.001	TW.CY.001	TW.CZ.001	TW.DA.002	TW.DB.001	TW.DG.001	TW.DI.002	TW.DJ.001	TW.DK.002	TW.DM.002	TW.DP.002	TW.DQ.001	TW.DR.001	TW.DS.002	TW.DU.002	TW.DX.001	TW.DY.002	TW.DZ.001	TW.EE.001	TW.EH.002
1538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2267447	0	4.4627347	0	0	0	0	0	0	0	0	0	0	0	0	0
1311	0	0	0	0	0	0	0	0	0	0	0	0	0	139.97072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.553394	0	0	0	0	0	0	0	0	0	0	0	26.328724	0
237	0	7.5568175	0	0	0	6.069371	0	48.62147	5.5631256	0	0	0	6.124302	444.75867	6.1625333	6.9448423	0	6.7659063	7.680966	5.3769107	0	0	6.14563	0	6.4208307	5.7994175	0	0	0	8.512154	4.127198	0	6.4945354	0	0	0	4.976391	0	0	0	141.0399	0	0	0	0	6.999988	6.8206625	0	28.386826	16.725441	25.249683	5.1922503	4.7594986	31.838453	0	8.174709	14.698702	11.75789	15.29065	42.207924	511.48428	6.154686	178.39992	10.381137	304.46988	6.8010864	44.046284	8.224167	29.262926	0	8.774605	8.707337
851	28.206528	16.46576	0	161.59192	0	0	0	0	0	0	134.82872	169.06088	8.267492	991.7541	0	0	263.07556	0	0	0	0	0	0	0	0	0	0	0	277.25272	0	0	350.90054	0	0	0	57.78526	0	0	0	238.7292	317.57745	154.33159	36.34551	78.99184	0	36.580322	43.314777	13.655214	0	0	159.61458	0	0	140.81259	4.732071	39.03949	59.00768	0	187.18297	0	15.852239	0	0	0	179.58	41.099174	0	5.9944124	62.96891	0	0	0
3969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	554.5971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8678	112.69925	59.08771	43.08229	62.056427	25.211596	178.42564	0	0	81.66643	158.85666	0	0	44.960335	0	40.193085	62.899693	0	151.50879	86.55501	58.04962	154.30548	171.0551	0	3.9850736	86.15721	0	40.138206	65.40027	0	108.30174	51.867992	86.1541	22.25778	91.430786	96.34933	133.3344	0	52.5733	98.02906	175.68863	36.489628	0	119.07876	0	36.37636	0	0	225.68797	0	0	119.903885	0	0	0	64.185776	140.15788	64.78613	18.506489	77.34363	0	0	0	5.8789067	0	0	0	0	246.77742	0	0	0	30.403694
685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.2588	0	0
2696	54.82073	77.51153	65.1902	119.44792	68.476974	16.530533	47.03749	0	0	0	90.00975	103.21113	39.639145	272.35995	0	7.4845843	73.535576	35.58793	0	0	0	0	9.007907	71.315254	23.3214	49.292477	39.16574	0	108.88841	14.414115	10.091467	0	30.71846	59.253048	0	55.873817	11.097297	16.114357	252.72546	87.23264	270.23563	180.84532	305.64026	102.38233	201.34207	45.32985	51.28457	72.47686	219.72418	0	486.5097	0	28.930092	40.621174	195.30016	0	233.53691	0	277.61044	110.04111	94.95297	0	0	0	195.80782	46.101337	33.65255	52.439735	41.331184	72.74585	112.48959	44.00938
563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	657.71014	0	0
194	0	0	0	0	0	10.327709	0	71.707214	4.5880027	4.8164988	0	0	0	205.05713	0	4.99839	0	0	0	0	0	5.9176025	5.1589355	0	0	4.803653	0	0	0	0	7.087552	0	0	0	0	0	5.300253	16.305084	7.4381976	0	28.756525	0	0	0	0	0	7.629901	0	60.979168	9.018484	8.315474	5.293598	3.920806	72.35457	9.000885	7.835161	7.1561375	8.106438	0	24.138243	190.91599	6.847863	70.88611	0	524.4291	0	38.831688	0	8.182461	20.025425	9.124345	0
5321	66.71811	361.2587	55.997196	154.22966	248.52817	250.14526	307.95486	178.53711	263.34738	278.4371	112.405624	242.3607	137.55211	128.21854	258.75644	158.56189	115.53308	318.25256	262.40503	98.64774	171.69049	290.03156	344.19562	195.02902	246.34055	430.6045	160.33885	98.00635	223.98035	370.80417	285.64786	43.884193	241.55919	102.00298	252.4219	250.37112	173.52098	185.13448	281.6613	230.6404	285.51285	282.28708	55.083473	412.439	307.67435	368.27353	136.13077	172.89023	332.03918	383.16302	422.99774	390.75446	288.6453	729.7142	354.73874	108.12833	115.549095	661.15	335.79547	102.75667	402.39133	409.64297	321.72302	398.20114	215.56625	247.96136	516.24695	546.9101	366.77112	128.75677	178.21419	459.85147
6770	253.34843	258.57663	98.76022	250.64691	206.1157	242.53357	186.32971	362.38858	228.48282	190.53923	311.1131	232.42007	101.78394	81.67239	199.82924	330.5406	108.65217	189.40424	410.53018	267.4154	115.572235	255.09413	394.15335	183.25351	274.05164	195.88603	178.31949	195.23172	97.38273	381.2085	232.7973	167.4045	459.89868	249.8151	200.0563	316.88748	66.42709	251.14595	273.99112	209.20059	49.63195	88.71367	220.52512	68.228035	98.69077	102.52454	89.23163	244.67351	378.2141	399.4827	118.674126	72.264755	375.47308	269.87628	166.08664	133.75517	256.04807	479.09518	319.47903	27.100077	30.085526	21.174053	451.11905	76.997826	315.41788	47.97269	43.57106	427.87894	41.995674	99.84276	62.321552	208.90842
164	0	0	0	0	0	6.131621	0	16.21984	0	0	0	0	0	47.970074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.629375	0	0	0	0	0	0	0	69.065994	10.588509	0	6.2691784	0	32.871216	0	0	0	39.589138	0	25.625225	816.8768	0	339.32626	0	720.7748	0	16.36373	8.059123	11.317131	0	7.5628047	0
742	183.43987	5.277878	0	0	167.0667	0	39.87921	115.21099	0	0	381.15448	40.76814	0	1080.0287	4.1695023	0	233.75566	0	0	0	33.74782	21.390648	0	107.297195	4.4236727	53.397858	0	0	80.314476	6.0662713	0	287.52438	0	33.802025	0	0	55.770813	154.5612	0	0	2629.0686	30.33947	1011.34924	501.92053	172.4136	779.1861	143.58609	10.758589	574.17676	354.55978	0	138.67853	4.948779	119.58668	3.9053242	94.30942	4.7920876	125.15825	229.56927	43.3666	0	5.6094627	0	4.84121	370.29446	0	0	152.63353	0	0	578.55597	378.9505
241	516.64166	9.681477	0	0	117.91211	0	477.24884	177.74158	0	0	377.91788	44.71906	0	1183.8625	20.373322	4.901078	330.7751	0	0	0	11.777342	5.827847	0	286.3533	0	29.09486	0	0	231.47302	0	0	258.40598	0	6.695006	553.6162	0	133.7947	230.90553	0	7.692462	31641.361	62.45311	2219.2288	993.46423	312.7876	11745.062	196.66792	11.226391	638.48926	480.85626	62.992645	36.711205	0	270.26617	16.646511	190.59673	38.65804	153.93365	222.71709	227.03455	0	7.755825	0	5.6568956	839.2064	9.302006	6.492132	146.39297	0	8.521158	666.79376	486.38513
8709	0	0	0	0	0	0	10.775775	47.529095	0	0	284.08713	0	0	152.6508	0	0	63.897152	0	0	0	0	0	0	0	0	53.129578	0	0	40.315453	0	0	0	0	0	0	0	15.285358	0	0	0	251.01015	5.3150754	103.10711	443.45602	0	86.06232	106.90337	0	50.5108	210.099	26.056818	5.061244	0	0	0	0	0	5.007778	0	133.49632	0	86.49404	0	3.9171743	18.823044	4.270269	33.820755	0	6.343849	5.2589493	94.44927	7.9627323
1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.017328	0	0	112.1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
464	0	0	0	0	0	0	0	0	0	0	0	0	0	8.286673	0	0	28.332958	0	0	0	0	0	0	0	0	0	0	0	33.502113	0	0	0	0	0	0	0	0	0	0	0	0	0	58.647408	0	0	0	0	0	0	29.603127	0	0	0	0	0	0	0	0	0	0	10.265942	0	0	31.60247	0	0	0	0	0	0	0	145.0324
8765	324.47897	275.1432	658.46014	826.91693	262.27258	414.3755	0	0	775.9916	734.75745	40.052925	617.9649	720.3696	302.79022	669.5314	678.8502	310.12103	321.1545	669.9163	774.926	436.2593	616.3057	579.90015	577.16077	291.04788	0	605.14056	254.11676	0	252.32562	639.65845	785.99097	684.09314	422.5762	729.6693	726.9799	280.8355	392.6054	135.27748	773.4045	0	295.5711	733.07654	0	301.11197	300.50967	342.44055	0	778.3645	0	370.48376	366.7853	274.8764	640.0071	738.24817	831.3822	387.65897	359.1141	705.51465	49.877556	343.77728	18.776787	300.11703	0	675.6206	0	0	461.41235	0	292.51123	714.49207	855.9481
570	0	0	0	0	19.032627	0	0	0	0	0	0	108.082825	165.58014	193.42435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1146.3417	0	66.783104	0	72.6564	0	0	238.26991	0	63.41161	0	0	0	0	0	0	0	0	0	660.5363	0	0	0	172.83733	0	0	0	0	0	0	0	0	0	244.19897	0	0	0	0	0	7.5539246	0
737	0	0	0	52.31861	0	0	0	0	0	0	0	121.75567	171.49123	63.583786	0	0	72.37499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358.3576	0	44.033405	0	81.127556	0	0	0	0	92.75476	0	0	0	0	0	0	0	0	0	16.27376	0	0	0	0	0	0	0	0	0	0	0	0	0	5.632292	0	0	0	0	0	0	0
1161	0	0	0	0	8.4135685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.64522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1919	0	22.693014	6.963935	124.46308	151.23651	0	7.851136	0	0	0	72.41505	108.51959	26.173891	457.54022	0	0	110.78031	0	0	0	0	0	0	18.562454	0	0	0	0	121.39977	0	0	891.88007	6.961761	0	0	28.184086	0	0	444.37073	81.77528	735.85345	104.33768	25.555227	54.986565	0	45.31025	51.275764	8.614098	136.41693	0	218.72578	0	0	15.143053	281.11356	0	124.815605	0	113.50445	0	26.439915	0	4.7862377	0	336.69025	25.703247	42.876194	0	31.416994	31.204226	84.20769	0
1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2302.915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3593	14.23008	171.81801	89.53117	102.4586	27.019428	0	9.1832485	0	0	0	117.51963	98.277885	65.864365	1102.9719	132.04988	5.457262	114.809975	0	40.992863	43.42307	0	0	0	0	13.484953	0	38.74274	0	101.17096	0	0	17.22483	42.624554	56.469723	0	73.62118	0	0	40.480305	153.15984	1041.4076	0	51.57202	450.15323	0	133.31105	375.47824	0	399.77954	0	0	0	0	74.304344	43.257576	0	39.25694	0	217.45158	47.468857	9.553883	20.46276	0	0	483.2155	0	7.596252	0	63.78138	9.2064705	85.55482	110.79874
336	0	0	0	0	403.06934	162.2097	0	0	0	0	0	0	0	2211.784	0	0	7.5766015	0	0	0	0	0	0	0	0	0	0	0	48.133583	0	0	0	0	0	0	0	0	0	0	0	5253.288	0	2292.0325	0	0	0	374.94235	92.07138	203.25027	0	33.84602	0	0	0	0	14.541996	0	0	756.5475	0	0	0	0	0	357.3526	0	0	0	9.354668	587.84753	162.30063	72.952446
372	0	0	0	0	7.904629	0	0	0	0	0	0	0	0	194.52379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456.21692	0	168.70938	0	0	0	19.889114	0	0	0	0	0	0	0	0	0	0	0	60.861454	0	0	0	0	0	0	0	0	0	0	51.570633	0	0
544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.14465	0
1143	0	0	0	0	0	0	0	0	0	0	0	0	0	302.55344	0	0	0	0	0	0	19.415218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.71893	0	19.370472	0	341.94348	0	0	0	0	0	178.27893	0	211.95145	0	0	0	11.245674	0	0	0	0	0	0	0	0	0	349.36145	0	0	0	0	0	199.68921	4.164712
1846	29.646519	0	0	0	0	0	0	0	55.845943	0	0	0	0	495.41882	318.77176	0	0	0	0	6.496891	0	0	0	50.168896	0	0	0	12.280625	0	0	35.50259	0	0	0	0	0	0	0	0	0	268.52463	0	40.90799	370.39783	25.77837	147.49487	74.54975	0	26.159212	0	0	0	0	133.9725	0	0	0	0	0	0	0	0	0	0	85.92886	17.61321	0	0	0	0	0	83.756004
1046	0	0	0	0	9.698652	0	0	0	0	0	0	0	0	45.50981	0	0	0	0	0	0	11.497091	0	0	0	0	11.546452	0	0	0	0	0	0	0	0	0	0	0	0	67.56482	0	10.051639	0	305.80612	0	0	0	0	0	167.88306	0	121.13817	0	0	0	52.807903	0	0	0	0	0	0	0	0	0	151.0313	0	0	10.365959	0	0	22.02487	10.780014
6889	422.80405	466.31207	424.77594	437.9855	327.7468	421.67767	228.81042	321.21234	459.45837	571.8256	279.9983	278.5025	348.62488	463.31512	367.38873	458.9464	84.86182	580.0352	463.03815	395.59872	139.25786	343.79697	423.78168	279.9025	572.1453	340.34137	362.30768	427.9179	136.94748	605.6433	505.48434	404.49667	733.6627	530.44666	405.3035	381.47412	310.46454	507.56763	445.54672	417.37878	370.80698	81.08473	360.33636	93.22992	439.80878	119.3459	162.24496	283.71768	249.4838	794.10657	298.96988	270.09436	443.78516	190.09015	296.38974	515.8035	690.9968	581.0743	253.83147	276.8955	50.510765	205.84213	725.0248	327.3941	423.27972	273.91534	372.32788	606.87085	254.8621	183.29036	211.86827	440.04913
6440	414.1095	354.68304	368.43774	393.08588	173.76724	405.79767	228.15924	524.893	625.68604	490.4075	432.60226	449.08887	232.10724	54.825462	211.54329	392.39667	63.198486	532.40027	611.90985	423.0294	549.8872	208.9957	517.9851	382.87183	165.38867	330.1699	431.71918	431.38367	90.38655	498.842	436.62308	199.74954	566.65375	487.86096	273.64194	373.67706	222.80986	477.53094	369.01456	376.96777	289.42352	123.19473	152.25865	82.411606	65.76572	47.94327	83.5854	388.12845	315.09137	534.51666	145.59268	81.806915	459.27695	97.26587	262.3047	250.45815	386.90503	537.1421	339.50232	184.69687	218.60483	77.78112	319.1768	24.674877	465.55927	49.326405	182.82573	468.60312	80.732605	108.86446	104.66955	359.26825
768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503.69257	0	0
361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
465	0	0	0	0	0	0	0	0	0	0	0	0	0	9.160463	0	0	16.297724	0	0	0	0	0	0	0	0	0	0	0	30.011694	0	0	0	0	0	0	0	0	0	0	0	0	0	55.747623	0	0	0	0	0	0	24.170843	0	0	0	0	0	0	0	0	0	0	0	0	0	17.317791	0	0	0	0	0	0	0	118.06362
8760	15.592663	19.96064	93.10865	115.37075	9.511025	26.848114	0	0	90.772675	115.495384	0	99.507904	74.88558	0	86.7257	95.57045	28.689594	18.249306	101.07408	84.55658	22.818457	58.59028	87.922516	62.890274	11.642403	0	84.915924	0	0	18.563177	93.989624	119.583084	79.96193	33.37548	97.38677	75.404495	33.656258	20.791458	38.793636	90.99472	5.2870584	42.229134	87.335976	0	37.77557	41.540283	37.073875	7.854186	79.38663	0	46.930244	40.49021	42.364502	76.61544	75.132385	99.24551	13.308338	23.807575	109.90944	0	38.93392	0	26.502396	0	61.43074	0	0	29.3684	0	0	70.61384	100.279785
666	0	0	0	0	0	0	0	0	0	0	0	0	0	46.805233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.82867	0	0	0	0	0	0	0	0	0	0	0	122.524765	0	0	0	77.15563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
778	401.2581	52.347443	239.35056	388.3481	104.21692	4.6041	186.2975	0	39.2587	17.45142	64.71554	64.18592	45.458057	84.720375	17.06238	193.63718	20.686089	5.587732	45.64021	39.01139	88.82284	4.653673	42.84044	1325.085	149.10382	3.9320252	141.9235	108.94351	836.6267	85.41983	151.07135	128.33127	22.400124	551.65936	141.07776	198.07738	97.691536	7.966473	76.42091	65.58169	432.4876	288.19888	21.479889	5.896793	19.177023	42.482788	6.2961025	185.39221	0	5.7581215	142.16478	0	24.079334	0	0	28.116312	173.13815	30.658855	77.432365	4.957542	27.136456	0	0	0	0	0	0	0	0	0	60.849617	0
1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.559032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
486	0	10.313764	0	67.72409	0	0	422.14764	0	0	0	622.1337	1120.2195	157.68738	67.81078	0	0	1122.5806	0	0	0	25.05442	0	0	0	108.764	0	110.08311	0	184.06	38.178127	0	7.5012536	0	27.305481	61.91587	0	0	124.54361	62.4795	915.66003	103.09381	677.62024	0	0	0	0	5.866647	0	34.093063	0	0	0	0	0	18.561075	0	444.35367	0	33.100807	78.89726	0	0	0	0	0	0	53.22454	0	7.8307385	0	57.84098	0
1215	0	0	0	0	0	0	0	0	0	0	0	54.753613	0	131.50497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4325233	0	0	4.364686	0	0	0	0	0	22.819231	33.171707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.586754	0	0	0	0	0	0	0	0	52.28524	0	5.165416	0	0	0	0	0	0	0	0	0	0	0	0	0
769	0	0	0	0	0	0	0	0	0	0	40.528267	0	0	0	0	0	8.006949	0	0	0	0	0	0	0	0	0	0	0	7.7923923	0	0	0	0	0	0	0	0	0	0	7.4965515	0	7.519724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.606251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	0	7.676072	0	0	0	0	0	0	0	0	8.031784	0	0	19.650276	0	0	8.540253	0	0	0	0	0	0	0	0	0	0	0	32.619507	0	0	0	0	0	0	0	0	0	0	62.520576	0	8.101442	102.5751	0	0	0	0	21.963116	0	0	0	0	0	16.63285	0	0	0	0	20.74281	0	0	0	0	0	0	0	0	0	0	0	7.465575	0
1766	0	0	0	0	0	0	0	0	0	0	0	0	483.9625	0	0	0	118.43432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	745.8897	0	0	0	0	0	0	0	0	259.8088	17.781635	0	0	0	0	0	0	14.422378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.19901	0	0	0	0	0	0	0
1055	0	0	0	0	502.49002	0	0	0	0	0	0	0	0	92.67726	0	0	0	0	0	14.731409	0	0	0	0	0	122.72607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221.80936	0	0	0	1456.039	0	0	0	0	0	305.1211	47.65963	0	0	0	0	0	0	0	34.864773	0	630.6673	0	0	20.079159	0	0	0	0	0	0	894.2943
1469	0	0	0	0	0	0	0	0	0	0	0	0	0	153.30673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.78228	0	0	0	0	0	0	0	0	296.3495	0	12.44838	0	0	0	22.822628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233	0	0	0	0	0	0	0	0	0	0	0	0	0	124.983154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3474	0	0	0	0	0	0	7.953861	0	0	0	95.54631	97.49005	105.20802	216.26476	0	0	181.32663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463.60254	0	0	0	0	0	0	0	252.49854	497.10886	226.56165	30.039083	0	0	28.666805	136.39581	0	125.92776	0	17.763931	0	0	13.288294	0	0	124.98951	0	19.620564	0	0	0	0	0	143.87297	0	18.70098	49.667515	0	0	0	0
2670	0	87.98794	11.815811	0	37.793587	0	0	0	0	0	62.53279	8.201875	0	235.19855	0	15.044047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.972065	0	0	0	0	0	0	53.45762	37.35222	27.220634	120.33772	15.428987	7.9424715	38.214317	0	0	0	40.643528	0	83.65252	0	0	7.7807436	42.897667	0	19.81316	0	160.52106	20.991508	0	0	0	0	0	0	8.009998	0	0	98.02266	103.38869	27.44128
615	0	37.61229	0	0	28.25344	0	0	0	0	0	80.8441	0	0	269.91693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.623227	0	0	0	0	0	0	0	244.49265	23.081432	57.15351	392.2786	31.093472	0	0	21.160465	0	0	0	0	0	0	135.42949	0	20.722202	0	0	193.81035	0	0	0	0	0	0	14.28339	0	5.4292507	27.000721	76.26016	206.7859	22.474598
793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800.1913	0	0
1294	0	0	0	0	196.84862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230.4805	0	0	0	0	0	197.14159	0	0	0	0	0	369.8857	0	0	0	0	0	0	0	0	17.647573	0	0	0	929.56714	103.08692	0	0	15.256219	0	2760.3313	0	0	0	0	0	0	0	0	421.09692	0	522.90656	0	0	14.546052	0	0	0	0	0	0	0
2260	25.271706	24.588692	10.58069	86.62321	44.81127	0	50.82444	0	0	0	30.996113	232.81874	0	215.98035	7.7830544	0	66.93097	0	7.431956	0	0	0	0	10.078432	0	0	53.3486	17.292175	70.167625	7.421385	0	7.356366	9.989187	0	0	13.985432	0	0	37.606552	112.38327	167.10236	81.65199	29.553318	32.8563	9.011133	8.829646	12.921202	28.884068	0	0	95.950035	0	0	67.90221	30.749783	0	0	0	431.5329	0	0	0	0	0	8.78034	0	0	8.540663	28.16919	190.60661	134.12083	44.240376
8701	0	13.691652	0	0	23.339931	0	0	0	0	0	63.64426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4627695	0	0	0	0	0	127.694954	87.36852	0	62.19639	0	0	0	0	0	0	0	127.18446	0	0	16.726463	5.179167	0	0	0	19.762539	29.82413	0	0	5.036257	0	0	0	4.7484875	31.280895	4.0435276	69.40245	19.426588	0
1492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184.7253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817.4486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
921	0	0	0	0	68.864655	0	0	0	0	0	0	0	0	9.795754	0	0	0	0	0	4.73864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.81859	0	0	0	0	0	49.85092	0	0	0	9.429131	0	75.39324	0	0	0	68.117805	0	0	0	0	7.005983	0	0	0	0	0	0	0	0	0	0	5.25968	20.066238
2228	82.91824	19.932611	20.640032	0	104.640915	0	0	0	40.726574	48.567963	10.804541	0	0	72.647766	20.65078	0	8.084009	0	0	0	0	0	0	61.01544	0	0	0	77.02856	0	0	47.426468	0	0	0	0	0	0	0	56.73507	115.92212	49.581314	0	122.662506	70.84785	120.27612	0	0	81.97701	22.457355	0	310.63892	0	5.8352365	178.83673	34.863445	0	0	0	110.37055	0	0	0	0	0	0	55.178833	0	9.255777	0	82.4459	832.55945	0
1201	0	0	0	0	2453.7441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.88717	0	0	0	0	0	0	0	0	696.4706	0	15.806547	0	438.91	0	0	0	764.6553	0	3821.7332	0	0	0	0	0	0	0	0	0	0	6.0524783	0	0	5.7290635	0	0	0	0	0	532.852	10.56492
5368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
