FeatureID	CIR16.001	CIR18.001	CIR19.001	CIR20.001	CIR21.001	CIR23.001	CIR26.001	CIR32.001	CIR4.001	CIR41.001	CIR42.001	CIR5.001	CIR51.001	CIR52.001	CIR53.001	CIR54.001	CIR55.001	CIR57.001	CIR58.001	CIR6.001	CIR60.001	CIR61.001	CIR63.001	CIR7.001	TW.AF.001	TW.AG.002	TW.AI.001	TW.AM.001	TW.AN.001	TW.AO.001	TW.AP.002	TW.AR.001	TW.AT.001	TW.AU.001	TW.AW.001	TW.AX.001	TW.AY.001	TW.AZ.002	TW.BE.002	TW.BG.001	TW.BI.001	TW.BJ.002	TW.BK.001	TW.BM.002	TW.BN.001	TW.BQ.001	TW.BS.002	TW.BU.002	TW.BV.001	TW.BZ.002	TW.CA.001	TW.CB.002	TW.CC.001	TW.CG.001	TW.CH.001	TW.CI.002	TW.CO.001	TW.CP.001	TW.CS.002	TW.CT.001	TW.CV.001	TW.CW.001	TW.CZ.001	TW.DB.001	TW.DG.001	TW.DJ.001	TW.DK.002	TW.DM.002	TW.DP.002	TW.DQ.001	TW.DR.001	TW.DS.002	TW.DU.002	TW.DX.001	TW.DY.002	TW.DZ.001	TW.EE.001	TW.EH.002
194	0	0	6.950179	0	7.767865	9.40134	0	7.6725597	0	18.267471	6.4702864	0	8.781218	0	8.589342	10.672197	7.6293135	130.1802	0	0	0	0	0	0	0	0	0	10.327709	0	71.707214	4.5880027	0	0	0	0	4.99839	0	0	0	5.9176025	5.1589355	0	0	0	0	0	7.087552	0	0	0	0	5.300253	16.305084	28.756525	0	0	0	7.629901	60.979168	9.018484	5.293598	3.920806	9.000885	7.1561375	8.106438	24.138243	190.91599	6.847863	70.88611	0	524.4291	0	38.831688	0	8.182461	20.025425	9.124345	0
5321	260.35168	102.316795	279.75153	295.74786	337.29373	290.50305	179.97308	111.39116	426.06882	500.8021	57.37846	322.28342	426.40646	278.6577	393.86118	366.5653	271.0163	144.53781	428.1498	347.92838	261.63776	349.02478	312.83063	178.63857	361.2587	55.997196	154.22966	250.14526	307.95486	178.53711	263.34738	112.405624	242.3607	137.55211	258.75644	158.56189	115.53308	318.25256	171.69049	290.03156	344.19562	195.02902	246.34055	160.33885	98.00635	370.80417	285.64786	241.55919	102.00298	252.4219	250.37112	173.52098	185.13448	285.51285	282.28708	55.083473	368.27353	136.13077	332.03918	383.16302	390.75446	288.6453	354.73874	115.549095	661.15	102.75667	402.39133	409.64297	321.72302	398.20114	215.56625	247.96136	516.24695	546.9101	366.77112	128.75677	178.21419	459.85147
6770	90.79342	161.87268	111.79777	288.2368	362.9786	133.12564	32.149708	127.86835	322.5527	354.54242	193.86923	161.71062	145.85387	313.28424	316.08984	39.986237	255.69696	16.150375	345.224	221.00223	117.03913	126.291466	387.3208	260.6694	258.57663	98.76022	250.64691	242.53357	186.32971	362.38858	228.48282	311.1131	232.42007	101.78394	199.82924	330.5406	108.65217	189.40424	115.572235	255.09413	394.15335	183.25351	274.05164	178.31949	195.23172	381.2085	232.7973	459.89868	249.8151	200.0563	316.88748	66.42709	251.14595	49.63195	88.71367	220.52512	102.52454	89.23163	378.2141	399.4827	72.264755	375.47308	166.08664	256.04807	479.09518	27.100077	30.085526	21.174053	451.11905	76.997826	315.41788	47.97269	43.57106	427.87894	41.995674	99.84276	62.321552	208.90842
164	0	0	4.32975	0	0	0	0	0	0	4.665721	0	0	0	0	0	0	0	36.66425	0	0	0	0	0	0	0	0	0	6.131621	0	16.21984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.629375	0	0	0	0	69.065994	10.588509	6.2691784	0	0	0	39.589138	25.625225	816.8768	0	339.32626	0	720.7748	0	16.36373	8.059123	11.317131	0	7.5628047	0
742	25.973604	66.179085	0	144.25604	22.354876	51.890095	384.60452	146.37718	276.78345	39.92933	156.83769	92.88996	53.67741	51.081875	200.3235	684.0911	73.55566	30.102686	32.686623	12.716618	72.99793	5.0837965	4.1779046	8.184402	5.277878	0	0	0	39.87921	115.21099	0	381.15448	40.76814	0	4.1695023	0	233.75566	0	33.74782	21.390648	0	107.297195	4.4236727	0	0	6.0662713	0	0	33.802025	0	0	55.770813	154.5612	2629.0686	30.33947	1011.34924	779.1861	143.58609	574.17676	354.55978	138.67853	4.948779	3.9053242	4.7920876	125.15825	43.3666	0	5.6094627	0	4.84121	370.29446	0	0	152.63353	0	0	578.55597	378.9505
241	10.794674	177.54253	0	64.26414	8.996397	148.44995	554.5734	256.2208	62.08056	106.09032	1929.6788	44.99302	50.874565	147.90283	0	11291.721	234.15804	56.700336	80.119194	18.67817	1067.9562	4.887474	7.8070955	15.034811	9.681477	0	0	0	477.24884	177.74158	0	377.91788	44.71906	0	20.373322	4.901078	330.7751	0	11.777342	5.827847	0	286.3533	0	0	0	0	0	0	6.695006	553.6162	0	133.7947	230.90553	31641.361	62.45311	2219.2288	11745.062	196.66792	638.48926	480.85626	36.711205	0	16.646511	38.65804	153.93365	227.03455	0	7.755825	0	5.6568956	839.2064	9.302006	6.492132	146.39297	0	8.521158	666.79376	486.38513
8709	0	0	0	0	0	0	242.85493	85.95177	0	0	29.360546	4.7484875	0	0	0	215.03847	0	0	0	0	0	4.0049443	0	0	0	0	0	0	10.775775	47.529095	0	284.08713	0	0	0	0	63.897152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.285358	0	251.01015	5.3150754	103.10711	86.06232	106.90337	50.5108	210.099	5.061244	0	0	0	5.007778	133.49632	0	86.49404	0	3.9171743	18.823044	4.270269	33.820755	0	6.343849	5.2589493	94.44927	7.9627323
1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.284391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
464	0	0	0	0	22.993069	0	0	0	1236.7479	0	0	0	0	0	0	0	13.640658	0	0	0	0	0	765.08136	0	0	0	0	0	0	0	0	0	0	0	0	0	28.332958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.647408	0	0	0	29.603127	0	0	0	0	0	0	10.265942	0	0	31.60247	0	0	0	0	0	0	0	145.0324
8765	241.1951	226.51056	279.94144	811.7327	244.57721	251.59485	19.899323	47.39628	868.5376	168.79099	299.6458	0	751.34924	1961.1064	355.511	0	145.14877	761.9324	0	766.88336	369.96027	347.86798	769.4828	480.07144	275.1432	658.46014	826.91693	414.3755	0	0	775.9916	40.052925	617.9649	720.3696	669.5314	678.8502	310.12103	321.1545	436.2593	616.3057	579.90015	577.16077	291.04788	605.14056	254.11676	252.32562	639.65845	684.09314	422.5762	729.6693	726.9799	280.8355	392.6054	0	295.5711	733.07654	300.50967	342.44055	778.3645	0	366.7853	274.8764	738.24817	387.65897	359.1141	49.877556	343.77728	18.776787	300.11703	0	675.6206	0	0	461.41235	0	292.51123	714.49207	855.9481
570	14.711268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.082825	165.58014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.783104	0	72.6564	0	0	63.41161	0	0	0	0	0	0	0	0	172.83733	0	0	0	0	0	0	0	244.19897	0	0	0	0	0	7.5539246	0
737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.31861	0	0	0	0	0	121.75567	171.49123	0	0	72.37499	0	0	0	0	0	0	0	0	0	0	0	44.033405	0	81.127556	0	0	92.75476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.632292	0	0	0	0	0	0	0
1161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1919	67.86175	60.30224	0	56.022385	34.026104	8.346084	9.545752	0	97.24942	109.25048	0	0	23.797579	9.805314	17.945417	28.31756	48.295372	0	38.00911	128.23164	141.72528	0	48.959843	39.67973	22.693014	6.963935	124.46308	0	7.851136	0	0	72.41505	108.51959	26.173891	0	0	110.78031	0	0	0	0	18.562454	0	0	0	0	0	6.961761	0	0	28.184086	0	0	735.85345	104.33768	25.555227	45.31025	51.275764	136.41693	0	0	0	281.11356	124.815605	0	0	26.439915	0	4.7862377	0	336.69025	25.703247	42.876194	0	31.416994	31.204226	84.20769	0
1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2302.915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3593	68.077705	259.39517	0	0	117.922195	8.048946	130.10214	0	0	65.325745	0	0	71.491165	0	0	0	0	0	0	220.34903	136.37933	0	9.678049	36.088463	171.81801	89.53117	102.4586	0	9.1832485	0	0	117.51963	98.277885	65.864365	132.04988	5.457262	114.809975	0	0	0	0	0	13.484953	38.74274	0	0	0	42.624554	56.469723	0	73.62118	0	0	1041.4076	0	51.57202	133.31105	375.47824	399.77954	0	0	0	43.257576	39.25694	0	47.468857	9.553883	20.46276	0	0	483.2155	0	7.596252	0	63.78138	9.2064705	85.55482	110.79874
336	6609.9746	54.169876	0	0	0	98.999596	233.30838	0	0	0	162.29092	6.4238877	0	6.5687985	505.43384	0	0	0	0	0	0	0	0	0	0	0	0	162.2097	0	0	0	0	0	0	0	0	7.5766015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5253.288	0	2292.0325	0	374.94235	203.25027	0	0	0	0	0	0	0	0	0	0	0	357.3526	0	0	0	9.354668	587.84753	162.30063	72.952446
372	555.60077	0	0	0	0	0	0	0	0	0	0	0	0	0	16.464874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456.21692	0	168.70938	0	19.889114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.570633	0	0
544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.14465	0
1143	0	0	0	0	0	327.83023	0	0	0	0	0	0	0	0	20.730831	0	0	4.188814	223.02289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.415218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.370472	0	341.94348	0	0	178.27893	0	0	0	11.245674	0	0	0	0	0	0	0	349.36145	0	0	0	0	0	199.68921	4.164712
1846	0	7.618951	0	25.055603	0	48.635345	0	13.606373	270.3944	0	0	0	0	0	0	23.3326	79.596855	14.8858385	25.390392	0	0	0	0	0	0	0	0	0	0	0	55.845943	0	0	0	318.77176	0	0	0	0	0	0	50.168896	0	0	12.280625	0	35.50259	0	0	0	0	0	0	268.52463	0	40.90799	147.49487	74.54975	26.159212	0	0	0	0	0	0	0	0	0	0	0	85.92886	17.61321	0	0	0	0	0	83.756004
1046	0	0	0	0	0	237.31528	18.881584	0	0	0	55.11461	10.097427	0	0	14.904413	0	0	18.97781	155.57018	0	0	0	3.880783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.497091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.051639	0	305.80612	0	0	167.88306	0	0	0	52.807903	0	0	0	0	0	0	0	151.0313	0	0	10.365959	0	0	22.02487	10.780014
6889	403.144	393.60315	84.636566	411.51547	457.54703	243.63297	27.661549	550.67944	543.42126	642.0011	334.56787	293.33862	473.2004	344.2653	615.4269	218.81427	337.45224	124.901886	630.49603	548.6065	434.68292	317.05438	585.56665	533.92816	466.31207	424.77594	437.9855	421.67767	228.81042	321.21234	459.45837	279.9983	278.5025	348.62488	367.38873	458.9464	84.86182	580.0352	139.25786	343.79697	423.78168	279.9025	572.1453	362.30768	427.9179	605.6433	505.48434	733.6627	530.44666	405.3035	381.47412	310.46454	507.56763	370.80698	81.08473	360.33636	119.3459	162.24496	249.4838	794.10657	270.09436	443.78516	296.38974	690.9968	581.0743	276.8955	50.510765	205.84213	725.0248	327.3941	423.27972	273.91534	372.32788	606.87085	254.8621	183.29036	211.86827	440.04913
6440	210.53177	266.45236	130.89142	471.4235	229.30228	340.79916	48.35193	607.76904	429.2406	518.29535	220.21928	318.28088	375.0827	390.98138	513.4488	318.97815	413.2144	21.471703	473.38464	322.24792	202.0676	246.96222	535.9981	239.43942	354.68304	368.43774	393.08588	405.79767	228.15924	524.893	625.68604	432.60226	449.08887	232.10724	211.54329	392.39667	63.198486	532.40027	549.8872	208.9957	517.9851	382.87183	165.38867	431.71918	431.38367	498.842	436.62308	566.65375	487.86096	273.64194	373.67706	222.80986	477.53094	289.42352	123.19473	152.25865	47.94327	83.5854	315.09137	534.51666	81.806915	459.27695	262.3047	386.90503	537.1421	184.69687	218.60483	77.78112	319.1768	24.674877	465.55927	49.326405	182.82573	468.60312	80.732605	108.86446	104.66955	359.26825
768	0	0	0	64.78539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.992676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503.69257	0	0
361	0	0	0	0	0	223.15523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
465	0	0	0	0	0	0	0	0	968.45905	0	0	0	0	0	0	0	0	0	0	0	0	0	575.5658	0	0	0	0	0	0	0	0	0	0	0	0	0	16.297724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.747623	0	0	0	24.170843	0	0	0	0	0	0	0	0	0	17.317791	0	0	0	0	0	0	0	118.06362
8760	13.211451	15.247622	47.600456	110.4715	15.570113	27.326138	0	0	104.89079	32.104202	41.992767	0	97.50103	108.72829	28.28512	0	32.566563	35.73798	18.298569	84.694664	19.529034	39.4984	79.59505	5.067835	19.96064	93.10865	115.37075	26.848114	0	0	90.772675	0	99.507904	74.88558	86.7257	95.57045	28.689594	18.249306	22.818457	58.59028	87.922516	62.890274	11.642403	84.915924	0	18.563177	93.989624	79.96193	33.37548	97.38677	75.404495	33.656258	20.791458	5.2870584	42.229134	87.335976	41.540283	37.073875	79.38663	0	40.49021	42.364502	75.132385	13.308338	23.807575	0	38.93392	0	26.502396	0	61.43074	0	0	29.3684	0	0	70.61384	100.279785
666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.15563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
778	212.04042	61.23564	0	10.956009	57.33846	11.3021965	51.543518	3.9826574	13.815758	21.712543	0	0	18.584293	12.105616	16.107685	0	11.502371	0	26.031273	20.016539	38.151234	5.1070857	10.37822	31.221144	52.347443	239.35056	388.3481	4.6041	186.2975	0	39.2587	64.71554	64.18592	45.458057	17.06238	193.63718	20.686089	5.587732	88.82284	4.653673	42.84044	1325.085	149.10382	141.9235	108.94351	85.41983	151.07135	22.400124	551.65936	141.07776	198.07738	97.691536	7.966473	432.4876	288.19888	21.479889	42.482788	6.2961025	0	5.7581215	0	24.079334	0	173.13815	30.658855	4.957542	27.136456	0	0	0	0	0	0	0	0	0	60.849617	0
1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
637	7.5624714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.559032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
486	541.0258	0	0	0	0	0	0	0	478.38437	0	0	0	368.7938	0	0	0	0	0	0	0	0	0	81.23157	13.617231	10.313764	0	67.72409	0	422.14764	0	0	622.1337	1120.2195	157.68738	0	0	1122.5806	0	25.05442	0	0	0	108.764	110.08311	0	38.178127	0	0	27.305481	61.91587	0	0	124.54361	103.09381	677.62024	0	0	5.866647	34.093063	0	0	0	18.561075	444.35367	0	78.89726	0	0	0	0	0	0	53.22454	0	7.8307385	0	57.84098	0
1215	75.975525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.753613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.364686	0	0	0	22.819231	33.171707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1490	265.01114	28.587742	0	0	0	0	0	0	209.38586	0	0	0	0	32.443024	0	0	0	0	0	0	365.43222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.28524	0	0	0	0	0	0	0	0	0	0	0	0	0	0
769	7.50975	65.917114	0	0	0	6.32841	54.69824	0	127.223206	0	0	0	0	0	0	0	0	0	0	6.19998	6.0194836	0	4.8895802	13.054582	0	0	0	0	0	0	0	40.528267	0	0	0	0	8.006949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.519724	0	0	0	0	0	0	0	0	5.606251	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	64.579926	13.796855	0	20.226698	0	0	9.573536	0	76.905235	0	0	0	0	0	0	0	0	0	103.03735	0	7.9682274	0	0	17.569874	7.676072	0	0	0	0	0	0	8.031784	0	0	0	0	8.540253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.101442	102.5751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.465575	0
1766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483.9625	0	0	118.43432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259.8088	17.781635	0	0	0	14.422378	0	0	0	0	0	0	0	0	0	0	0	34.19901	0	0	0	0	0	0	0
1055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221.80936	0	0	0	0	0	0	47.65963	0	0	0	0	34.864773	0	630.6673	0	0	20.079159	0	0	0	0	0	0	894.2943
1469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296.3495	0	12.44838	0	22.822628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3474	68.81412	0	0	15.717256	0	0	0	0	367.02097	7.434002	0	0	23.841187	0	0	0	34.362526	0	79.654366	9.3560095	0	0	22.94405	0	0	0	0	0	7.953861	0	0	95.54631	97.49005	105.20802	0	0	181.32663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	497.10886	226.56165	30.039083	28.666805	136.39581	125.92776	0	0	0	0	124.98951	0	0	0	0	0	0	143.87297	0	18.70098	49.667515	0	0	0	0
2670	114.75432	29.586718	0	28.900553	0	0	0	0	14.474646	0	0	0	0	0	0	0	0	0	0	20.432991	9.399855	0	0	0	87.98794	11.815811	0	0	0	0	0	62.53279	8.201875	0	0	15.044047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.220634	120.33772	15.428987	0	0	40.643528	0	0	0	42.897667	19.81316	0	20.991508	0	0	0	0	0	0	8.009998	0	0	98.02266	103.38869	27.44128
615	252.94597	102.995255	0	85.50195	0	0	17.991556	0	9.472152	0	6.5917497	0	0	0	0	21.297745	0	0	0	79.70845	13.950487	0	19.531742	30.167809	37.61229	0	0	0	0	0	0	80.8441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.081432	57.15351	392.2786	0	21.160465	0	0	0	0	0	0	0	0	0	0	0	0	0	14.28339	0	5.4292507	27.000721	76.26016	206.7859	22.474598
793	0	0	0	261.56802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257.68326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800.1913	0	0
1294	0	0	0	0	0	0	0	0	0	4.48907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.647573	0	0	103.08692	0	15.256219	0	0	0	0	0	0	421.09692	0	522.90656	0	0	14.546052	0	0	0	0	0	0	0
