FeatureID	CIR16.001	CIR18.001	CIR19.001	CIR20.001	CIR21.001	CIR23.001	CIR26.001	CIR32.001	CIR4.001	CIR41.001	CIR42.001	CIR5.001	CIR51.001	CIR52.001	CIR53.001	CIR54.001	CIR55.001	CIR57.001	CIR58.001	CIR6.001	CIR60.001	CIR61.001	CIR63.001	CIR7.001	TW.AF.001	TW.AG.002	TW.AI.001	TW.AM.001	TW.AN.001	TW.AO.001	TW.AP.002	TW.AR.001	TW.AT.001	TW.AU.001	TW.AW.001	TW.AX.001	TW.AY.001	TW.AZ.002	TW.BE.002	TW.BG.001	TW.BI.001	TW.BJ.002	TW.BK.001	TW.BM.002	TW.BN.001	TW.BQ.001	TW.BS.002	TW.BU.002	TW.BV.001	TW.BZ.002	TW.CA.001	TW.CB.002	TW.CC.001	TW.CG.001	TW.CH.001	TW.CI.002	TW.CO.001	TW.CP.001	TW.CS.002	TW.CT.001	TW.CV.001	TW.CW.001	TW.CZ.001	TW.DB.001	TW.DG.001	TW.DJ.001	TW.DK.002	TW.DM.002	TW.DP.002	TW.DQ.001	TW.DR.001	TW.DS.002	TW.DU.002	TW.DX.001	TW.DY.002	TW.DZ.001	TW.EE.001	TW.EH.002
4412	238.81902	1067.077	0	349.67007	128.75618	94.53586	4617.6074	1074.0801	464.73816	28.825098	976.27594	729.23914	33.116272	6.0741906	948.71686	4671.0386	21.993164	1719.2129	6110.4146	426.75565	208.27887	0	144.83218	92.02505	115.798904	231.6522	97.68474	7.8325853	145.9567	0	0	162.80438	82.61618	99.534836	383.2173	143.89674	227.53484	14.43282	0	549.66895	0	164.80698	32.971962	49.6079	73.816315	0	77.21802	6100.372	41.966988	60.516083	95.92027	8.601215	9.607605	29.086132	68.043	10162.034	0	0	21.681284	0	0	177.14482	17.033323	254.48477	0	7.5259852	53.434402	0	0	0	24.62442	158.03754	31.25633	132.61115	285.31787	46.30912	74.89281	8.849434
8320	118.11466	228.33456	0	114.90002	460.66757	16.208265	31.548569	373.10263	71.217896	142.2225	0	31.996563	4.3988624	23.789968	0	12.916221	493.25616	0	34.93225	366.39792	18.481747	0	0	285.87366	207.30904	676.2367	685.18933	32.920372	845.64386	518.5133	47.31434	16.725327	292.8672	1629.6259	55.237637	189.93747	1778.9438	262.22906	0	131.3632	61.901726	200.2162	805.9093	145.37167	291.9237	20.739605	266.6458	148.83493	301.31104	1105.6959	188.92557	17.328197	103.20501	283.74524	0	16.077034	3157.5615	21.941475	584.5504	566.6468	4.1342096	282.79947	1971.2852	186.45921	309.7333	262.69504	8186.415	0	1786.168	51.95412	1514.9924	38.651306	363.205	523.7842	615.8863	46.80706	3999.106	1003.49475
4572	0	0	0	0	0	0	11.283234	0	0	0	947.5517	0	0	0	101.42058	0	0	321.03625	22.283438	0	0	16.589445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0160017	0	0	0	0	0	0	0	0	0	0	0	0	8.643558	0	0	0	0	0	0	0	0	0	5.939237	0	0	0	0	0	0	0	0	0	0	0	0	0
5688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.86826	0	0	17.95084	0	0	0	21.65625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.013332	0	0	0	0	887.8235	0	0	0	0	0	0	8.250665	0	10.939407	0	0	48.799644	0	0	0	0	0	140.97273	765.60016
8119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.968723	0	0	0	20.302013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.957735	0	0	0	0	4.0067677	0	0	0	4.4910936	62.625717	0	0	0	25.166336	0	0	0	0	0	18.344986	0
3720	0	0	0	66.76468	16.456533	0	89.82485	0	0	0	0	0	0	0	0	213.35965	0	0	10.066172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.54265	7.758502	0	21.881325	34.818775	0	0	0	0	0	0	0	0	0	0	0	0	7.9764833	0	0	0	9.050724	0	0	0	0	10.862144	0	0	0	43.99589	0	0	0	113.52211	0	17.627893	0	29.12732	0	0	0	0	0	178.03761	38.147377
4635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.827587	0	0	0	0	0	0	9.57189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651.51263	0	6.647358	0	7.8071113	0	0	0	0	37.251442	0	0	7.561872	0	0	0	0	0	13.370685	1151.0897
1546	472.47867	29.911217	0	0	0	0	86.47793	0	373.0293	0	0	0	176.48404	240.28122	21.969448	0	0	38.2446	204.41238	0	847.7002	0	0	0	0	0	0	0	0	0	0	0	29.041466	0	35.12935	0	9.32505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230.41637	0	0	13.577637	0	0	0	0	0	0	0	0	0	0	0
3962	217.79807	221.51157	0	18.42635	135.12405	103.67025	2221.9534	18.851276	34.049408	0	0	12.450716	0	0	0	279.49152	31.961355	0	4207.3945	178.04428	35.07863	0	10.895266	35.591667	0	0	22.809498	0	204.76656	0	0	37.75033	127.231834	0	0	0	146.23026	16.405514	0	0	0	10.795877	0	0	18.288963	0	66.79727	1011.89307	22.140953	89.74012	8.079683	0	0	36.491974	23.815178	1515.4978	6.089979	0	0	0	0	0	0	7.6369905	0	0	38.968838	11.127285	0	0	10.54534	7.256731	46.765846	0	40.706562	35.84836	27.577726	0
4167	135.165	139.6962	0	31.710522	115.50128	8.009044	1893.5818	57.556583	17.655664	0	0	65.10412	26.621723	0	0	1546.4768	0	37.411343	6135.047	58.731247	16.229181	0	9.687322	0	0	0	28.320171	0	115.515	0	0	0	88.335304	0	8.033749	0	54.695076	0	0	28.614304	0	0	0	0	0	15.865651	0	1650.1774	4.361217	0	0	0	16.325317	8.999552	0	2321.6587	0	0	0	0	0	0	21.207327	36.25687	0	0	0	0	0	0	33.03345	11.667648	0	0	48.59617	32.510952	56.186672	0
5307	0	0	0	0	0	58.926495	1626.0978	0	0	0	3.8618639	0	0	0	0	12.502401	80.83307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7202	15.290064	62.21424	0	0	23.100618	21.379202	9.369635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.055443	0	62.317825	10.0492115	0	9.004538	0	0	0	105.490616	76.873024	31.017483	39.80476	10.539255	0	0	0	40.704727	61.65535	8.712004	91.18457	86.54841	18.15202	0	10.536579	0	17.40549	154.04213	0	0	34.095123	0	0	0	0	18.01493	0	0	70.94184	0	0	0	0	299.90875	0	0	0	153.9229	0	0	0	0	0	16.967651	61.99463
7334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.928635	0	0	20.327848	0	0	0	0	0	109.26668	187.37828	0	0	0	0	0	107.05476	0	0	0	0	0	0	0	0	0	0	0	0	21.284672	0	0	0	158.83821	0	0	0	0	0	0	0	11.718305	0	0	0
7658	256.6268	63.10352	0	51.646347	81.85896	39.254494	23.791046	4.207444	29.68549	0	0	133.43932	0	71.97661	0	17.737816	0	0	4.061018	0	42.768257	0	0	88.71141	69.154785	0	52.06816	0	146.31052	0	62.10741	36.585915	98.38141	507.30508	57.939182	0	466.04993	27.932526	0	0	43.874783	57.14874	113.95178	1112.487	238.60406	25.061636	32.06736	53.35725	44.393986	730.7983	56.123787	0	7.285743	182.00786	0	7.5693645	178.08514	0	0	90.68611	0	60.913837	34.154377	93.27701	48.98704	0	544.36597	0	77.68562	0	87.19288	0	0	37.554817	327.95032	0	89.36904	111.18906
2212	3269.9578	58.616642	0	0	0	27.833176	83.82322	57.353645	0	357.26324	22.875505	0	17.10432	41.66555	2095.5566	23.590582	31.441229	1333.002	0	188.73839	15.385433	0	124.155624	88.34597	0	0	47.477753	0	150.90637	0	36.053917	0	21.969225	9.61266	187.55717	0	264.07767	0	10.076675	0	0	16.942701	1071.2164	23.750103	98.98536	26.551888	0	0	10.378128	73.17105	81.60328	0	7.166899	10.001712	15.0945	74.56036	0	9.795755	37.34766	6.32829	127.379295	0	0	163.56523	42.962017	148.07112	44.04108	0	0	6.294542	23.164494	0	0	85.60509	0	310.34576	0	35.113617
7514	26.466675	30.386288	0	16.745712	33.206406	9.723988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.280455	14.461807	42.211464	0	26.542011	0	0	0	94.63937	49.64598	27.405266	0	0	0	0	0	68.71964	45.023857	0	47.960537	19.426989	0	8.156902	21.399643	14.298477	40.582672	93.29132	0	0	34.517227	0	0	0	0	16.916801	0	0	35.948517	0	23.375715	0	0	3247.5974	0	19.811565	0	1843.7168	0	0	0	0	0	14.528753	53.747593
2333	1467.1074	36.569454	0	30.688229	0	19.671825	197.99261	33.83281	18.817871	193.03789	23.216274	0	0	18.0306	110.97118	31.941505	13.289112	598.3911	7.671771	110.737144	8.545843	0	62.649788	52.27756	0	44.923523	30.1165	0	133.56723	0	19.587124	9.703834	15.825344	0	96.21616	0	160.08476	0	8.545843	0	0	0	507.99683	24.97997	60.81604	9.660231	0	0	0	47.33654	38.714363	0	0	0	10.572023	44.38998	0	0	8.452721	0	66.52632	0	0	87.87924	39.389748	51.431313	10.383717	0	0	0	0	0	8.173986	37.876026	9.222166	155.07428	19.186037	14.81283
5180	0	0	0	0	0	33.205902	1289.9838	0	0	0	0	0	0	0	0	34.977673	48.00329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5472	0	0	0	0	0	440.29102	2919.8733	0	0	0	38.24013	0	0	0	0	72.96024	266.41205	0	0	0	0	0	0	202.55463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.188652	0	0	0	0	0	0	0	0	0	0	0
7347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.748398	0	0	51.66947	0	0	0	48.674366	82.173676	0	0	116.403534	0	0	0	0	8.167727	45.856236	60.131874	16.846071	0	0	0	0	158.24316	0	0	0	0	0	0	0	0	71.168846	0	0	0	0	0	0	0	114.54183	0	0	0	39.178814	0	0	0	0	0	19.501743	26.76716
7656	371.54276	84.21035	0	59.43645	100.14687	63.35731	0	26.911966	31.679104	0	0	246.41107	0	85.41382	0	15.256039	16.5554	0	0	0	53.55105	0	0	118.0196	41.924744	5.4265976	88.91055	0	218.28638	4.9758563	139.6042	34.611145	236.69067	1280.5983	87.94105	0	559.0292	44.587666	0	0	64.32133	68.51471	396.00372	2025.714	1014.41644	49.073154	52.47439	103.16647	37.61447	965.902	83.98828	0	7.313393	319.72272	0	14.823767	154.36926	0	10.814866	249.5187	0	94.23905	24.410984	79.01863	57.947407	0	1842.478	0	135.50993	0	266.89417	0	0	24.28203	622.5071	0	87.01265	184.83185
7222	102.79257	48.08126	0	0	73.70697	10.166581	8.731762	0	17.702765	0	0	9.403923	0	9.079551	0	0	14.224321	0	0	18.656961	16.471256	0	0	57.731018	17.042616	111.717636	8.39418	0	88.93776	9.0167885	0	0	187.25316	212.57994	20.04205	53.275063	305.12833	0	0	0	44.005356	62.71086	114.10849	90.32215	160.91553	28.978579	0	10.345806	0	369.5256	50.642033	0	0	90.323906	29.634228	0	7.994977	0	95.10189	33.65461	0	26.625305	28.017454	7.548417	0	47.559086	298.024	0	0	0	214.05577	0	0	0	74.13705	0	62.342327	72.47039
7671	103.91293	48.00861	0	31.132656	40.821026	43.296856	18.014973	0	5.4884367	0	0	75.33023	0	23.987494	0	0	0	0	0	0	14.021076	0	0	65.82331	16.499538	0	42.677555	0	117.635956	0	50.959404	0	93.19367	672.274	41.51521	0	285.43768	16.162418	0	0	46.498123	55.559357	85.42797	987.5781	574.1002	25.816402	26.374283	76.4728	14.671495	532.33203	45.036743	0	0	187.28188	0	0	53.086662	0	0	56.94844	0	52.415634	5.5765157	35.97455	35.67048	0	1417.2996	0	85.79822	0	208.86372	0	0	7.867425	161.27426	0	45.47547	71.77131
7487	0	0	0	0	0	15.446769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.314308	0	10.345108	26.61567	0	0	0	0	0	99.391914	53.808064	21.90737	5.924967	11.51005	0	0	0	105.50376	20.305605	16.30193	35.821396	0	0	0	0	0	47.341373	118.11813	0	0	41.735493	0	0	0	0	0	0	0	0	0	23.17623	0	0	0	0	0	0	9.265129	0	0	0	0	0	0	41.570065
7482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.373763	0	0	0	0	0	55.856213	28.169977	0	0	10.775053	0	0	0	138.76402	8.129065	0	26.846792	0	0	0	0	0	38.394173	102.21057	0	0	0	0	0	0	0	0	0	0	0	0	6.1393595	0	0	0	0	0	0	0	0	0	0	0	0	0	29.027252
7462	34.843494	38.368584	0	15.410545	39.711914	0	0	0	0	0	0	5.247877	0	20.03741	0	0	0	0	0	0	0	0	0	21.198248	13.432174	0	40.483566	0	141.23672	0	4.6060367	28.04094	67.06355	189.65672	42.49162	0	187.95326	0	0	0	37.79725	32.362896	56.093952	203.67686	122.182655	18.312567	19.285849	31.247538	21.163343	177.84271	19.089611	0	0	76.323425	0	0	0	0	0	16.821629	0	51.061703	6.1595078	32.15204	22.94489	0	877.5802	0	6.1863937	0	195.4597	0	0	0	0	0	44.923794	65.29268
7146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.330013	0	0	0	0	83.60914	0	0	159.76556	0	0	0	0	0	0	84.40896	0	0	0	0	0	149.59009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.539525	137.21986	0	0	0	90.72505	0	0	0	26.801155	0	0	0
7828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.04854	5.6868367	0	0	0	0	0	0	5.619537	0	0	0	0	0	0	0	0	0	39.017456	0	0	0	0	0	0	0	44.27529	0	0	0	0	0	0	0	38.859352	0	0	0	0	0	0	0	0	0	10.350661	0
5866	8.996361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.223545	520.49884	5.0885673	0	0	0	0	1177.6289	124.99702	247.29503	0	0	0	0	0	0	0	0	18.86031	52.83404	0	20.123995	0	39.748486	0	0	0	0	0	202.73409	0	0	0	0	7.80391	0	0	0	0	0	0	13.098819	0	0	14.153402	40.902576	0	0	0	0	0	0	0	0
4568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.82885	0	0	0	0	0	0	0	0	15.454601	0	0	0	0	0	0	58.128788	0	0	0	0	41.412457	24.670124	0	0	0	0	0	0	0	0	0	0	0	0	0	13.605497	0	0	0	0	0	0	0	0	7.273246	0	0	0	0	0	0	25.917145
7443	0	0	0	0	0	0	0	0	0	0	0	0	0	7.923893	0	0	0	0	0	0	0	0	0	0	0	36.773483	14.904083	0	18.13509	0	0	0	0	100.660965	0	9.204697	135.7029	0	0	0	0	0	43.613976	70.591675	52.127357	19.533258	0	0	0	138.67361	0	0	0	83.42465	0	0	0	0	41.039333	0	0	8.257819	20.353115	0	0	0	0	0	0	0	23.292849	0	0	0	0	0	0	45.582607
7171	194.28964	99.32085	0	71.98582	55.582634	77.338684	19.274693	0	42.35125	17.950726	0	35.29972	9.843367	63.659203	12.723382	14.090795	59.874027	0	16.680748	97.76284	80.87134	0	10.549377	239.16672	66.87479	361.04117	71.471825	0	52.580193	37.51612	32.778816	19.793392	180.63742	118.96675	71.15192	91.21137	528.7166	0	0	0	70.11156	113.423965	199.6859	299.58276	230.34564	72.24719	24.489286	73.35802	34.82749	727.4276	23.090803	0	9.388536	237.09119	19.091854	9.69645	14.953894	0	254.44775	49.572567	0	60.804817	113.467415	45.907047	41.211033	150.67722	136.72626	0	23.501398	6.890006	219.77245	0	0	17.940624	169.84563	0	111.592575	81.157745
7265	24.800217	32.93714	0	20.771088	0	0	0	0	0	20.470991	0	0	30.318836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.15856	166.74129	0	0	1378.5449	160.30722	0	0	7.685425	0	0	0	0	79.01578	73.90947	0	0	6.5390058	0	0	0	19.590008	26.274544	0	135.4013	169.75159	0	0	23.974058	74.12877	218.5857	364.16464	6.634343	0	0	0	87.07696	0	800.49835	0	0	187.94438	173.63983	0	43.03552	0	0	0	71.049034	39.663246
7288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.562641	45.08557	0	4.368975	0	0	0	32.5753	8.312164	0	3.8708448	83.95692	0	50.402733	0	0	0	0	0	0	23.303478
4489	0	0	0	96.48798	0	12.1153145	87.435974	0	0	0	0	65.81465	0	0	143.29526	1687.6936	0	0	591.24585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.068584	0	0	0	0	0	0	19.918083	0	66.46198	0	0	17.11858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5370607	0	0	0	7.1465864	55.80756	0	12.500808	27.278435	0	0	0
4536	0	0	0	17.735594	0	0	0	0	0	0	0	0	0	0	30.565483	183.905	0	0	158.1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
