FeatureID	13L.T1	13L.T13	13N.T1	13N.T13	14L.T1	14L.T13	14R.T1	14R.T13	15L.T1	15L.T13	16R.T1	16R.T13	17N.T1	17N.T13	17R.T1	17R.T13	18L.T1	18L.T13	18R.T13	20N.T1	20N.T13
e12aa069e7978c59df40a9772bdf95e1	7	8	3	2	5	3	0	2	0	0	0	0	0	0	0	0	0	0	2	13	7
15b42a79ac1ac2729a53f4d71fec0e25	0	0	0	0	6	4	9	7	7	7	11	6	0	0	45	17	0	0	11	16	16
983ae2f64b130984492ac1b1b48a1961	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
660d1dabf777bcce310915d1ff4e27b4	0	33	7	29	5	40	19	53	17	94	1	18	4	0	2	0	34	24	26	0	0
f813645238ce6b4b8506d2b1a4731626	0	0	0	0	0	0	0	0	0	0	24	5	0	0	0	0	0	0	0	0	0
055a71db6ce1db07ecff68ce9d0682f2	0	0	4	0	0	4	0	0	0	2	0	0	0	3	0	0	2	0	4	0	2
b56f23bd260b8684d9db466126bfd246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fbc186af4b350b9dca3fb521f8efe40f	8	4	0	1	0	6	0	0	0	0	0	0	8	2	0	0	10	0	14	0	0
a7bdde1a1704da13ae08a3caf6ae138b	16	12	34	9	148	48	49	16	235	49	68	5	4	9	22	41	50	4	5	140	21
e4299bd188c438115aa76f0c2cb9419a	0	0	0	0	2	0	0	0	0	0	2	0	0	9	0	0	0	0	0	2	0
0d772f1907bd13a11e8970f74e6a0696	47	47	110	89	73	40	0	0	164	118	135	39	12	18	124	122	35	0	139	177	95
61bd53c2c3d58f776ce467483ae37749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
960b34997ef82258365e0b9d33857f5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85ec9893e5368282babd9d534e60000a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
539a09fd38d77c88a4106bfb58700d62	25	18	44	19	31	33	18	21	24	26	27	22	32	8	15	27	4	2	26	18	39
d6f3a6808f1fb78039f2583994b3f739	0	0	0	3	6	10	76	0	10	51	7	0	5	4	3	7	0	3	0	0	0
134247c006461307f308091f8be9a687	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	7	7	3	0	0	0
97b013ed2bb3babc6b320db19b26653b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2fff156ce55c3a984ed902086d5472e3	0	0	0	0	2	7	2	9	0	0	28	30	0	0	0	0	0	0	0	0	0
d608464f5ef271d8612392dc24f6f187	0	0	0	3	0	0	10	5	0	0	4	3	0	0	0	0	0	0	0	0	0
e53b6071a56619bf92417105dbb61b31	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b9e273fa4f04574b78598e6283be84b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	13
c9c8a632f5b02623ea0e55f92fc543cd	0	0	0	0	0	0	4	3	0	0	0	0	0	0	8	0	0	0	0	43	0
b6a8a6e446c43c668f4b3abe4dfd7bcf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
438b7b00a2e46de34e6ec2fe0e4e96d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
3398308dbfb077c1ddeee436e1bfe575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
a580c6389f2262f495f411109d4a2cc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41948f16747fcca05c4d6479b04a736d	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0ad66f80d24a4bed3f8bd4b1be1b3c6c	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	2
c46fb709d49143a3f9b42ed3d3ec3a24	3	2	3	1	16	11	2	1	9	7	4	0	8	2	8	5	0	5	2	11	13
d6e558b2e5e35778926bd1988b0d8170	12	19	3	4	1	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
45ab9272a1382b55f5b805e575a37840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2653918cc84c1fedbd74dfb0b90fc102	555	121	256	151	149	88	73	35	220	75	63	33	26	33	168	26	20	2	32	59	106
3f12e48024b6de8c440f0c4688a912f7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1c40ac02c49ea9e03881b0f183373417	0	0	0	2	0	2	0	2	0	2	3	0	0	0	2	3	0	0	0	0	0
9e197bf17a1ce700a7de1189a28e0298	161	52	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a7ead60f642eba4d1818f4b855aa8e3c	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	4	0	0	0
2ab943093e9cc6ef448556bb2c187060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a6c1d5c393eaa8b78baddc67c010b5fe	15	62	241	91	164	161	37	49	31	24	225	96	39	17	123	81	7	4	8	197	127
04413eac1a09d22731c8595296390012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	18
6afe22267ea7abb7e19d1ac5fd390943	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0
a7e1891140c28532f7f7280778c263e2	103	11	38	5	66	29	28	18	46	61	18	15	6	0	56	12	0	0	28	0	0
1079d98118fdec8d1159c1f5dae464c7	0	0	3	0	4	3	0	0	4	0	2	0	2	2	2	9	0	0	0	28	11
390e2fa5d528b63fe6ee4412704070e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7f74f95a13d0f5f40cbcdcb03b3c2934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
649c81e7748b02f167234b3f37471354	5	14	8	13	0	5	6	5	0	5	0	0	0	6	0	2	2	1	7	0	0
187f16f0537b9e9394d9627bd2c4122a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	12
12acee2733a9b1812345a148d7a0419f	0	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	14	0	0
d739069ee9a398db73b131975e6c77f7	59	55	75	12	199	43	21	32	99	18	89	13	164	181	37	11	32	10	30	167	51
5389b8df78387672a840eab81fa4a936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f51397633e0abb45f23ba1f201160fa9	2	0	2	4	0	3	5	0	2	6	2	0	4	13	0	2	5	4	0	4	8
e28b1d560656940e1916b9d0c3b85453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
a5f692a68aa228639973f221671990d5	857	263	832	156	652	216	156	36	815	162	245	33	130	347	475	240	2679	83	283	541	329
b285fb4cfa7ec32bd30563d06b8ad433	38	43	16	10	0	3	21	36	47	11	20	17	9	3	16	11	0	3	27	57	66
59c5fb99d0b41a1303f187d9f98a2555	24	17	15	9	7	9	3	5	34	13	15	5	11	7	4	19	4	2	5	10	4
cab0cf41d9e2a3200266b0f8d27732f4	2	0	0	0	0	0	4	0	5	2	0	0	0	3	0	0	2	5	0	2	0
7807f01e982015f10d6810bd5503ffb3	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
b1b9ecda6246c693499359589027d8d0	80	63	156	34	160	50	61	79	59	35	67	18	98	20	82	47	4	0	102	155	105
f5414775dbb62c2ca34068aa87d4da79	361	548	801	120	353	205	215	248	25	38	232	120	40	2	436	19	2	2	75	0	0
4871043dc895f84c21e672afb0b9caca	63	68	1514	441	2063	1193	1360	1131	3022	1377	1270	590	386	153	636	376	0	5	0	802	1127
2fa980c595269f393b6188894e624abf	0	0	0	0	0	0	3	7	0	0	0	0	0	0	13	0	0	0	5	13	4
0ab02c51eb9b169314eb42f54297dab7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21b8486e169a9d5161d8ec072aeb59b9	194	87	154	14	27	14	13	12	71	16	0	0	76	113	95	33	82	14	33	169	105
01611849730c120e05a906f3d3433143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9864817761692baba9d469667121e805	0	0	0	0	70	105	3	4	4	0	5	5	0	0	0	0	20	59	29	0	0
762104032142c45f4099d7d8136beb7b	8	9	7	6	0	0	0	0	138	8	16	6	5	0	41	22	0	0	0	10	0
33b1815599feec2d674815d6ababcd36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69489dc1b80bc7d777214b41cc953b31	47	48	98	11	110	11	23	38	105	37	128	25	14	4	73	31	4	2	160	6	4
8baa3898ce278f3ac2175daed707d05c	8	8	1	0	12	12	19	6	0	0	0	0	0	0	0	0	11	6	10	110	57
0fc21b0da0b6c449c1404d58d21dbc77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
aa9ed0207d07e1c4640db32d8f0a03ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
85c28c7ac2b4fc1c14c9f22e7681584f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cc925f743eceb951ff4885ab338c2616	19	91	81	15	114	53	6	23	38	15	68	13	1	1	38	9	1	0	64	36	19
4ab830d23bf8ff1288c71ec460dcff0d	0	10	9	0	2	0	0	0	2	0	4	0	0	0	0	0	0	0	3	0	2
c0acc5ee9126e7dcb71b95e0d00e4ae5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
047b7fb62a5e9d2711e639ae1cb1519a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2dfc63861bbe2e96d627965584ef575d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
4e4f3ee71d8a616459e9544caee9955f	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
9f09d71843324e192958414b00e53f50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
594eaf92d4c7171ce0b3636ca4f46341	7	12	6	10	5	7	6	3	9	6	5	5	5	5	8	9	4	8	4	2	7
7f5a58e7d359c52af06be1456c75d9b5	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0
9944373b4cb7964c0428f19357a0362e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
392c52078cb7270c3dba961e4b2e83c9	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0
5efb6d0e4d3426d36140f0295e85589e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b38e94e93cdfd2db2d26c7e1cf6d5739	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ad4151c05d800ed8d3f0419c362c9fd9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
879b108ee3daab7dbbb2914d50ed92f0	0	3	0	5	0	10	0	6	0	9	0	0	0	0	0	6	0	0	4	0	9
4f0c9444939147ce28f9ad9aec7d6072	0	0	0	0	1	0	0	2	5	0	0	0	0	0	0	0	0	0	0	8	0
073be2d370cdee32b9ed30fe8cba050e	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
def1282a19a832f3b6670ab0ab9aeb92	15	9	28	10	77	18	4	8	30	21	41	8	1	0	27	8	0	2	19	6	0
7031a46e5f1b646d6b5415a451abe85c	354	596	730	104	430	190	189	252	31	31	247	108	35	5	369	26	0	2	110	0	0
f0a0b22d41f7fda2fa21946266c4c417	1	7	2	1	33	10	1	5	0	0	0	0	11	21	0	0	137	5	35	114	48
7879b0a4cf6cc150ae4bb79e4280b160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e8e6b7fc969005938de8ac7ffb94f17c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bb89ff76bf935d0c7ee37fd4ef9d50e5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a513ee539eecb4b239be5dfaa3b8b3c4	5	8	29	2	23	5	0	4	53	0	5	5	5	2	11	20	28	3	9	61	11
8663bf202f30bb6dae39e0cbc0832191	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
a22aa5ad040d319a75e3e5fc28fdab62	0	0	0	2	0	3	0	0	3	5	0	0	3	5	1	8	14	2	0	4	0
af3a9981fb123ffcb85ee42a42af4404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1db561b8d5ffcf64c5b57d08f9c5817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	0	1	0
4750b30f8ebd89be7f618b77000b5908	0	0	6	2	7	0	4	2	3	2	23	4	0	6	4	2	6	3	8	1	0
5be4d98ca9836b018533b8309ffe730e	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
7962fd1e48eb3ee4290fa19840f3c1c5	700	354	87	53	248	52	1096	223	0	2	0	0	53	57	80	46	33	0	27	628	647
63211e9ef4a523b08680a9377fc4779f	3	4	0	2	0	0	0	0	0	0	0	0	20	21	37	36	114	16	31	0	0
ce853530a47df67f5b724cb0fe2891b2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7c57afe3b6b21af9d22cea9e92af463b	142	145	36	32	329	158	1406	45	462	714	187	18	308	229	252	704	356	894	190	1093	392
f18c2181e6348b5eb1457c22236cb5a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0160e14a78b18b903618f11bc732746e	11579	6703	8854	21408	3574	13284	3297	11699	4508	7044	3728	10371	15284	17594	3026	21724	6387	6900	9405	191	764
bfbce39884f426190fd84d81abd0992c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fc5b974c574daac4bdd7fa5c979638b3	0	4	5	2	8	2	0	0	1	5	8	3	0	2	0	0	0	0	7	15	13
8377226d76d7f5a7c9236dcb849c8112	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
f85b2a937e5b10dd9f5aa30343c7da4d	6	3	0	2	0	0	0	0	0	3	0	0	0	3	0	0	0	2	0	7	3
aa446aad4f8d5f5ebf6a7ff36792767e	0	30	43	14	113	69	13	27	122	113	76	37	0	0	66	7	0	0	158	127	59
35f839f7a320bae00763c1898fda3197	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6326b7b322521a41a132115bdf788aac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea863dc8850f19bfd3e488e764a7f747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cf217985586125307a454c0a4e262293	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ca7253d5f8803f723e3b88df83b7e3d0	3	0	3	2	0	0	0	0	4	0	3	2	0	2	0	0	0	0	0	33	168
0186330d9410c4275a911183b4b64918	13	11	3	6	21	8	65	3	38	41	9	4	6	24	6	16	18	25	6	7	29
243e008192b0a946b5550715dab8e75c	0	1	0	0	2	0	0	2	0	0	0	0	3	0	0	3	0	0	0	0	0
f3f8ef14e4272ba153e245190f4651a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
746cf7421f47f4326df5e1ec3b418755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65bc2b52d9d09bde0d63aadfcffa450f	31	54	14	11	31	25	4	0	215	29	38	14	0	0	0	0	204	9	62	0	0
a814fa53675e61dfdc958627b6fb14f4	0	3	0	0	8	15	14	7	3	0	20	0	0	0	14	4	0	0	7	11	5
d8edc61e66f9d40df99c759f87d400f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b502492148d234d0e8b8bb6b526bbf6a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
31521431043b638a224abfec559adb87	4	3	15	3	16	18	4	7	61	19	16	8	1	24	8	13	43	5	22	48	18
58b45559f778bed825a2b42a174719a1	35	36	21	23	0	0	0	0	81	11	31	3	12	7	14	15	54	4	25	67	35
26cf312e6020a5a9f142aa9c23f54a94	8	11	33	11	4	20	0	5	0	5	0	2	4	0	5	5	2	4	21	3	9
e73fc2655e1cca4a2b1c419da3630c72	1115	806	266	212	1229	382	4801	87	1596	2994	1491	107	302	137	42	234	176	463	562	318	202
f4eefbd4edf2a372131825289fffcca6	36	31	146	47	93	65	19	69	107	45	142	32	10	13	108	47	59	0	63	72	41
cd96684558ab3cd7d8c0a321ae72eb31	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	4	4
951bf3c346118b597e4c1d2d6fe0fb89	27	33	24	10	14	11	0	0	6	13	0	0	2	0	16	11	0	3	32	7	5
d88779e31be1f396751ddf939ddf6411	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	26	0	0
cf2a1ada6c3c022bb23cad6042362f74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c00c83c580e045a0d3ea7e5522c30e83	38	29	14	17	18	40	20	55	22	24	32	21	28	10	6	16	3	2	8	5	9
719b9254db7c26cbd23e23a2fb73c260	0	4	0	0	1	2	4	0	0	0	2	0	1	0	0	0	0	0	26	0	0
be9fb1d1571f6b8907d5dc9591060e0c	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ab4a8723e7360cd7210a03fa5a8746ab	39	86	128	55	264	183	66	115	70	65	387	135	26	11	68	38	8	2	94	172	103
aadf28ac65837cd1a1d086b875bceda0	6	13	4	0	7	26	8	16	0	0	4	6	0	0	13	0	0	0	29	0	23
3da811fabbdd7c3088c29e4731f2bd32	107	80	46	48	11	16	31	61	9	21	21	19	72	116	18	52	23	45	31	20	59
ffd1e03c534ee37237f4a150ff4e8a74	6	2	0	2	7	1	2	3	27	3	3	0	19	9	6	14	51	8	16	13	2
e852306e2ae16e53274c18216827c27e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	23
42fed1ec74aafd590e2d3c0433498e60	0	0	30	5	0	0	0	0	12	1	20	4	0	0	0	0	0	0	0	0	0
fa5c6396b901dff5b3cdfcea9ae95574	0	7	0	0	2	7	0	3	0	0	2	0	0	0	7	0	0	0	0	0	3
3c9c437f27aca05f8db167cd080ff1ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ab22e08cc276e3eb6530e2d9ec630488	0	0	0	0	0	0	5	3	4	0	5	1	2	0	0	1	0	0	0	0	1
58f02a8678dfe590aeea33eda191b089	6	5	5	2	2	2	0	2	4	2	2	0	0	2	4	5	0	0	2	2	2
134b2a6cd3332ecf841069e9afbe06db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a87a908f766fffca0ec166d921728a7	245	411	90	338	224	339	1162	131	190	1004	228	75	184	401	180	702	524	2190	110	3	7
9bff23f8801c672512e436a313d71936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18a3858c41ef3f657a2fbd7cc0c083aa	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
48dfa84a440fd301d589cdffe60e057a	92	24	76	22	99	28	42	7	32	27	62	14	8	0	83	6	1	0	42	38	25
fcb163ce9ee17d5f78f80ce55751df44	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
599fb369409af5854ed704b89dba2fe6	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	66	290	117
11f663c2ffcffade8066a7d5da6836db	20	5	9	4	10	16	3	3	69	14	8	2	4	11	4	14	25	4	5	0	0
dcbd73521bb9437d17331fad879fdf17	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0
14d6de6a2dfe4543142d0e0851297ffa	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11
408c0a84e49504a68ac665f21a2c0149	2	26	0	30	2	21	12	48	20	93	0	38	3	5	1	24	28	23	20	0	0
0cee68a333626762a86725bec4c00817	1	4	0	0	1	1	4	4	3	1	0	0	0	0	2	2	0	0	0	0	0
d4e77c532993fdf90510bf07f7fe06cb	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
52677b4c9fbefb50efa3673b9126174b	3	18	7	20	3	24	2	8	6	16	2	5	0	5	6	7	6	2	11	16	11
41f00c70194d9c580e13be51a6245d55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de2b74b8890d40f4462c2a39ba26c418	246	291	100	219	22	57	29	185	8	11	14	37	28	8	10	14	10	6	40	3	41
0846374b81d0d3b3e8a8864b903c65cd	25	39	277	15	58	8	0	5	17	8	59	5	6	0	41	5	0	0	32	25	0
6124ce129bdddcbcd6d5d62ad3fba4dd	4	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	2	2
1155e5ff3910649a94e2326addf65942	92	41	20	40	0	15	0	0	0	0	10	8	4	7	99	454	256	14	153	1	4
4661143fbd9a41891bdfb9d1759e64ee	0	2	0	0	77	48	42	22	75	8	17	6	67	100	17	21	140	34	37	4	0
bd31e6edecaee3eeab08000d447a1439	4	1	0	0	18	24	18	15	175	56	47	30	52	90	48	148	113	42	31	185	57
13e68d6b48a2b9f13b340e5fe0445c95	128	101	24	31	3	14	18	9	19	20	3	12	18	21	3	41	23	35	20	15	21
c24d73e21446caf0cb707fee4e091ade	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fa20a29ff6175a1161b783b0bf8828e9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	187	288
28ffcf08ac42056a280ce3eda0048052	203	158	1060	122	319	57	12	0	176	175	148	31	23	12	429	34	9	0	125	0	0
3c514cd252f9cea3c097f67a610df639	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
4f05d43ba5590d37d0239713f9bc9475	15	18	34	5	51	38	3	19	11	14	72	11	0	0	36	3	0	2	28	31	21
1e16d8f059391278a0903640929c1ca4	7	12	25	6	44	12	8	2	104	6	18	3	0	2	20	16	164	10	8	51	10
2742896eeb8b66cacfa0e3cb8ce36cfe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02d8d87a6342d4b5b391d82e8d56b957	60	36	7	2	12	4	15	3	47	39	10	4	15	29	6	14	75	50	0	20	7
99bee805dd2c5f62f2e41d4c7e6a9e02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
d6a421ec5d04dc62afcae806a265383d	0	0	0	0	0	0	0	0	0	0	0	0	50	19	0	0	0	0	0	0	0
3ce49f483a3d71fdaf94e92286d60064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222ba42b4e9e1f8832199c7361d95447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61e3853b9b73f11d5ba9d4b73091e031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ae9a7813f72789262e9bcada40dabb2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
8da24a695e4425f94bdfd22c6735f740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2514cdaab96a1a42cf15506f2ecf6439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be65daef90f69cfc35f5bcd8e387d377	6	3	5	3	240	61	0	0	166	77	937	401	224	62	112	13	9	8	501	450	696
b2637b296c45dda4238faa90cbbad314	2	6	2	4	0	4	0	3	8	5	3	2	6	0	3	0	3	0	3	3	2
e613626b2ce8bfbf28995d9b11edaeed	0	0	0	0	0	0	0	0	0	0	0	0	5	2	14	0	14	3	24	45	478
e21a4b4c13d385249059c184fa14fe77	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7d0b7091d8fdb78fcfc3b0a0ea1c4ccf	46	31	85	13	36	17	0	0	20	5	25	6	7	12	59	84	72	11	2	73	34
9bcb91b3b0c1baf12e64d29022c37491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	37
1c51e337849e320482e8d9b755ee37d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0
d776db96d48a1e97f6d65cd55b2d9ded	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1087a92d523fc9d693f203f1b3370a33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b74e5570fe617dbbd6cc29b2b22116d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0
694caec8dad781d338acf4a5b69c3058	21	30	6	14	0	2	2	3	0	5	0	2	6	12	0	3	5	22	0	0	0
864fb808c26f29d79c123613d0d15fab	18	14	33	35	31	16	28	12	121	32	96	22	39	28	106	71	79	20	37	167	50
359e73d48c4baa972dd48e2055cef261	0	2	0	0	6	0	35	27	0	0	0	0	0	6	32	12	1	0	20	90	32
5b6e5073c89e5617b7227481b62fcbee	0	0	0	2	2	0	0	0	1	2	0	0	2	4	0	0	0	0	0	21	21
1d2e5f3444ca750c85302ceee2473331	0	0	0	3	0	0	2	0	0	2	0	0	2	2	0	2	0	0	0	0	0
2d36589f4c289884e2ba55e79afa4c3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
06c103138502cdd9b9feba706d24cbd3	12	8	0	0	0	0	5	0	3	20	0	0	2	2	0	4	0	0	0	2	13
4a28ead7bb5b4396ad6be2eee44ac310	0	0	4	3	4	2	0	2	3	18	0	0	0	0	0	0	0	0	8	0	0
d90a306bb67d75602d9e789894d2c81e	0	2	0	7	30	7	2	1	45	22	7	1	2	0	17	1	8	0	14	398	334
bcf592a81039a3e154b3349b1f449910	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0
0c74ca25a9308a033fb0ed82924ba42a	3	1	1	1	3	3	4	1	19	4	1	0	1	3	0	0	7	1	0	0	0
09087b4f00a230355b3095630a1bed13	25	8	11	5	58	29	23	4	132	49	17	6	0	5	14	25	142	8	53	73	25
80e9ce0ecee127d5a8cb96d9cf34d401	0	2	0	4	0	0	7	0	24	3	18	3	0	0	0	2	0	0	0	16	0
db9db3b1bb08f37fccd7afb6554cf79c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0265505a51611345b19e1c7ad25a4b09	9	19	26	16	11	9	20	4	9	16	7	0	56	49	8	7	120	216	83	40	106
fd2ad9251fb6bdea81fc1029aa50b634	977	843	624	1300	953	652	2329	588	1180	1870	536	167	1747	3531	666	1585	3349	5116	1300	1152	2094
9b513b14e81757bb9537e723bdaa1468	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	2	31	3	0	61	14
d8c135a02ecab8cd6a8f2aad6a0d818d	0	4	0	0	1	4	5	3	0	0	0	3	0	0	0	0	0	3	3	0	6
22dcb100d9f9dcdf1997952348384057	42	64	243	26	117	49	33	33	63	32	120	26	21	21	83	18	29	6	60	8	7
520146f24409cd6ca7d957109aba38d5	70	134	69	29	32	38	28	17	35	45	10	2	6	2	55	49	1	4	127	12	14
