mtb 620 m/z 379.2	mtb 851 m/z 377.2	mtb 933 m/z 244.1	mtb 1025 m/z 349	mtb 1264 m/z 293.2 Suspect related to 10E,12Z-octadecadienoic acid	mtb 1425 m/z 407.2	mtb 1522 m/z 199.1	mtb 1846 m/z 392.2	mtb 1974 m/z 237.2	mtb 1992 m/z 261.2 Suspect related to 20-Hydroxyarachidonic acid	mtb 2245 m/z 423.3 Candidate Pentahydroxylated bile acid (delta mass -18.0106; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O)	mtb 2444 m/z 255.1	mtb 2448 m/z 283.2	mtb 2467 m/z 369.3	mtb 2568 m/z 353.2 Candidate Tetrahydroxylated bile acid (delta mass -72.042; sirius atomic difference: -8H, -4O; buddy atomic difference: -8H, -4O)	mtb 2658 m/z 283.2	mtb 2691 m/z 407.3 Candidate Tetrahydroxylated bile acid (delta mass -18.0099; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O; spectral library match to CCMSLIB00005465699, (R)-4-((3R,5R,6R,7R,8R,9S,10R,12S,13R,14S,17R)-3,6,7,12-tetrahydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid)	mtb 2762 m/z 304.2	mtb 2793 m/z 383.2	mtb 2931 m/z 290.1	mtb 2934 m/z 341.1	mtb 2938 m/z 364.2	mtb 2944 m/z 399.1	mtb 2999 m/z 249.1	mtb 3191 m/z 553.3	mtb 3280 m/z 459.2	mtb 3372 m/z 406.3	mtb 3552 m/z 293.2 Suspect related to 10E,12Z-octadecadienoic acid	mtb 3597 m/z 291.2 Suspect related to Spectral Match to 15-OxoEDE from NIST14	mtb 3624 m/z 485.3	mtb 3748 m/z 276.2 Suspect related to NCGC00381248-01!4-oxododecanedioic acid	mtb 3870 m/z 546.3	mtb 3885 m/z 628.3	mtb 4005 m/z 341.7	mtb 4166 m/z 480.3 Candidate Trihydroxylated bile acid (delta mass 70.9829; buddy atomic difference: 2C, 1H, 1N, 1S; spectral library match to CCMSLIB00005465660, 2-((4R)-4-((3R,5R,6S,7R,9S,10R,13R,14S,17R)-3,6,7-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid)	mtb 4168 m/z 482.3 Candidate Monohydroxylated bile acid (delta mass 105.045; buddy atomic difference: 3C, 7H, 1N, 3O)	mtb 4200 m/z 517.3 Suspect related to taurohyodeoxycholic acid	mtb 4386 m/z 443.2	mtb 4408 m/z 371.1	mtb 4419 m/z 353.1	mtb 4446 m/z 442.3 Suspect related to (4R)-4-((3R,5R,6S,7R,9S,10R,12S,13R,14S,17R)-3,6,7,12-tetrahydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid
-0.609179665328952	-0.532131113090733	-0.73261206994348	-0.113949787700709	0.485658335076477	-0.618816477427011	-0.791876384631446	0.510271889387004	-0.0874007680747848	0.416212176188913	-0.0394227687918537	0.226408141667843	0.871068907508096	0.822229425885132	-0.368731396904869	0.729899380765798	-0.129427227302368	0.673791242234985	0.338728557866493	0.0273748836962347	-0.149221540584735	0.183034260061261	-0.133213167742349	0.519322656033792	0.727711482860105	-0.763120814289865	-0.212351747269179	0.421251369296751	0.700690256118679	-0.0553169847426372	0.909049066502827	0.406572177372325	-0.919506528601689	-0.307621048911225	-0.150539615183849	0.168367823694063	-0.303738186782334	0.540285197098793	-0.417535002293884	-0.721463812232158	-0.144613096538786
-0.279941923680034	-0.198259364958764	-0.93317172296161	0.253367097462232	0.142990211334471	-0.281272138581919	-0.529460780984526	0.141490562327971	0.303869055250874	0.068772170779703	-0.17149632775118	0.492792909080185	0.990097367617771	0.554619843040863	-0.314905976865594	0.445563051414911	-0.0756198316368486	0.338158058772339	0.0694099068365101	-0.0774031481072427	0.00333810047140387	0.00567555907123304	-0.070970054870392	0.300317157789918	0.835277266424692	-0.497303965246178	-0.382893099509069	0.0926580671915657	0.373222325085548	0.0147455725362041	0.685747044622376	0.684620046032922	-0.710053193071511	-0.569924565206353	0.242498534971685	0.384591687653761	-0.072382695591864	0.407596888003296	-0.383275282343656	-0.927097784274418	0.00208279835195412
0.773997501790117	0.740325532878936	0.496796046808097	0.063885963161883	-0.702102418982557	0.751443054239659	0.624454379553133	-0.61539284195789	0.226481040572456	-0.656048784673844	-0.432362363591459	-0.390170026243782	-0.745224251615449	-0.700048847753505	-0.0826644672575468	-0.878322523703941	-0.313715311399568	-0.652115611348092	-0.697006651047919	0.374059307341181	0.59335356201163	0.181715413754873	0.57703714279505	-0.196762434613923	-0.344444899788512	0.907938783738565	-0.258167913584227	-0.691725112533171	-0.755534217671708	-0.371083388228508	-0.914333668446888	-0.0559781455361395	0.78600208088783	-0.0947266107854569	0.240586723137968	-0.42414768503854	-0.0142287539656715	-0.144929787249891	0.778095979928808	0.612465056043864	-0.241994545301364
-0.583355924907518	-0.493577757038672	-0.606197620934761	-0.390269482555752	0.457446297134339	-0.621451076988375	-0.931845462470119	0.580541246206851	-0.241979797788629	0.388977926311256	-0.297192766648104	-0.140411848060219	0.688067677156773	0.924520378779117	-0.670830294509683	0.657546294950907	-0.478495010834797	0.780960498892439	0.18204852711544	0.403783013375517	0.114703534346532	0.548722481092344	0.19166737100103	0.807663828068765	0.781968608371013	-0.672850177943173	-0.403054023543645	0.355922661452054	0.737422345439767	-0.419727127789069	0.862633172033065	0.3851050965394	-0.967103159664273	-0.359110488808812	-0.329868176903236	-0.220017681338517	-0.645435416982612	0.817807383032945	-0.0730167268059236	-0.496789742458923	-0.513610544731636
0.883904364823738	0.829287245458132	0.322193944534665	0.547925993499549	-0.804010147631975	0.902088813464338	0.945874069979773	-0.856849215224928	0.555362165661875	-0.755675313574575	-0.129740352181355	0.157959289935076	-0.530766979520318	-0.975561389104146	0.358626082328613	-0.921977904706681	0.172202420380884	-0.943979202305701	-0.596652830804274	-0.15600112332844	0.302467207173727	-0.367490112139555	0.177213544116224	-0.680932349273152	-0.435922777179371	0.924750366904678	-0.0431506615834531	-0.73576936100956	-0.953994691888457	0.13464062906864	-0.986607914238799	0.0273363204119041	0.978780667672986	-0.0842229444596879	0.607198812735087	0.141384565714767	0.528457705514676	-0.590151200764665	0.364434630740899	0.30596554412407	0.299490671774596
-0.868517266786994	-0.8600541628829	-0.251065426697571	-0.173610452412422	0.833882895157455	-0.838067548031138	-0.568210374489429	0.720033985970784	-0.406343550933946	0.806006623803844	0.63132836513003	0.308154053474849	0.545562377960227	0.655488148856407	0.248388352068785	0.934654053750558	0.445063633345453	0.683809137023562	0.86347025228919	-0.45970008046579	-0.766605377317763	-0.249258641497395	-0.717876526199311	0.113130038413428	0.0900416640013928	-0.951685727944448	0.494456815533038	0.843130723050539	0.803778049601015	0.481273296999829	0.880033558956014	-0.210753587968584	-0.70286022103357	0.357996095776966	-0.397816725318864	0.396952901038006	0.0630392279085878	0.0034633143130126	-0.845093306088865	-0.404812827687388	0.322757213984945
-0.700252893832781	-0.772247697420391	0.638384320994495	-0.435981722410217	0.797235340123083	-0.663587410864865	-0.108566806342803	0.666872049985214	-0.752548880415848	0.839461621982992	0.890177923344973	-0.128087721286878	-0.361411352353834	0.183233744422715	0.60338996855624	0.61214905978692	0.589066775770454	0.429621442014406	0.908446379624812	-0.454791564354531	-0.875776264909157	-0.3000749208377	-0.749599030356915	-0.181737326941223	-0.729355247219526	-0.580672073904813	0.943333053857006	0.85899239247402	0.532495615302729	0.540749531168394	0.311461870579714	-0.915346135529992	-0.0844423586015819	0.970005830513155	-0.681129114108239	0.0799566982854978	0.155854031618352	-0.411094984995411	-0.583663326444743	0.455637355802386	0.375180825510198
0.385771277694774	0.310586304189526	0.88391032879604	-0.204529368849427	-0.256499866486773	0.382188143066611	0.565129266352013	-0.237284290165416	-0.214190076144266	-0.185046128126179	0.0578438295642622	-0.495125957454034	-0.980570698987279	-0.601395331784217	0.245723749691279	-0.546063466806835	-0.00113694193748112	-0.40966236879497	-0.195071960524146	0.142081331373068	0.115044191813712	0.0347762608805377	0.175252413985675	-0.287587515702163	-0.769780052476261	0.59560581882248	0.270460975207548	-0.212531447657122	-0.460050156164563	-0.0885589319296624	-0.75510869018749	-0.58800549013601	0.749651849339136	0.461345393768769	-0.160048806358698	-0.4107723717486	0.0540910693381791	-0.368108582829219	0.477518718275634	0.902336447980973	-0.0530015034615801
0.478809587476287	0.498029079132357	-0.715960210983982	0.954550405064285	-0.537520330946994	0.517877087043459	0.438578644243129	-0.669757858719241	0.903952356049931	-0.566925771564311	-0.0531222480534437	0.921673101865876	0.637862562381333	-0.407934672875938	0.272674878643064	-0.314371141721508	0.378738707629811	-0.590370904452525	-0.316650947245682	-0.533634788127415	0.0379530391525337	-0.628987722436014	-0.193916264658624	-0.554352995003786	0.368405312366474	0.252166694777208	-0.236664239702829	-0.494096511212275	-0.504985084028495	0.445224740845104	-0.164662062835992	0.692614981426913	0.215884882863371	-0.57008125141067	0.911985705895071	0.823106081067861	0.68460321501548	-0.364328830025022	-0.345075778533825	-0.809042007882773	0.580204953319901
-0.934113481686277	-0.891013517467343	-0.181920685441237	-0.637312864406965	0.873023747183102	-0.951343597017072	-0.935774782126823	0.922612260627057	-0.668133148492722	0.834054412201701	0.206018004089013	-0.241041992393289	0.409253743618143	0.967596160317992	-0.306545573133069	0.947427093002724	-0.142309471449623	0.976118377011531	0.668939905256552	0.152801009596006	-0.365426015266024	0.373459134505046	-0.216160807548192	0.671492783282638	0.311170543099902	-0.941718698889287	0.145752671023677	0.810694949058775	0.987173443835459	-0.11726616244767	0.967941241380091	-0.168684385971896	-0.944818273571986	0.216116281748002	-0.711083185775362	-0.198180391869774	-0.542274509038883	0.54903393056434	-0.363602060644364	-0.174820219064328	-0.298642620103083
