Feature	Intercept_mean	C(NASH_category, Treatment('Non_NASH'))[T.NA]_mean	C(NASH_category, Treatment('Non_NASH'))[T.NASH]_mean	Intercept_std	C(NASH_category, Treatment('Non_NASH'))[T.NA]_std	C(NASH_category, Treatment('Non_NASH'))[T.NASH]_std	Intercept_hdi	C(NASH_category, Treatment('Non_NASH'))[T.NA]_hdi	C(NASH_category, Treatment('Non_NASH'))[T.NASH]_hdi
3339	-13.773833799999974	0.5801494448834993	1.3265020153849965	0.5143867580795213	0.6437501235369357	0.6131734953059959	(-14.663, -12.913)	(-0.536832, 1.77553)	(0.249867, 2.41169)
3912	-14.239136499999985	0.08496103112604998	0.4479825228695006	0.2244743084803914	0.2960624621963796	0.28368150146499577	(-14.6831, -13.8327)	(-0.475069, 0.630787)	(-0.00924777, 1.03844)
4129	-9.690575204999993	1.0429027001744997	0.5061700635375	0.426161002411011	0.5563593924251308	0.5259561836534253	(-10.4606, -8.84375)	(-0.0639493, 2.04437)	(-0.486153, 1.51899)
4154	-11.411531240000008	-0.5406492409799998	-0.4570162816480005	0.6142258236106343	0.8310633221069359	0.7748943117728766	(-12.503, -10.2913)	(-2.08219, 0.938599)	(-1.92173, 0.904503)
1928	-10.304361909999999	2.171183693696498	1.1065706375749988	2.4818496233068306	2.784167002222566	2.8313694223086245	(-14.6961, -5.80469)	(-3.44286, 6.99799)	(-4.61223, 6.14008)
1397	-8.975452489324995	-0.10448788512500017	-0.3201916123249997	5.1326172487547765	4.986502148903117	4.878300320880537	(-18.5425, 0.394015)	(-8.92032, 9.07944)	(-9.80695, 8.57879)
2658	-13.836260599999978	1.2717948135574995	2.9822734244999984	0.7321521038948404	0.9176040475623781	0.8656626920622996	(-15.0896, -12.3856)	(-0.499621, 3.0212)	(1.31397, 4.54853)
3126	-13.813260046	-0.41048009947499914	-0.2429267234964996	3.5517280636686275	3.701265989278694	3.6090375132219723	(-20.1382, -6.90217)	(-7.55862, 6.3462)	(-6.57977, 6.76837)
219	-8.085954229999988	0.7331463547299996	0.6215230813990005	0.8829947826781352	1.0996921836154463	1.0756956109084324	(-9.58615, -6.33246)	(-1.44347, 2.79776)	(-1.64784, 2.52872)
450	-6.492199759999998	-0.35389239019900043	-0.21926545325449984	0.13576015779359718	0.18261229364293324	0.17097488220235532	(-6.74175, -6.2349)	(-0.676826, 0.000425742)	(-0.531075, 0.123129)
1329	-9.399961594999997	1.401180183998001	1.2425570036950002	0.3982309860145314	0.5352891668655444	0.49919132453481135	(-10.1632, -8.64774)	(0.382375, 2.36372)	(0.276242, 2.17278)
1354	-9.976797034999997	0.9700042916000017	0.4067750264610999	0.28744585882624707	0.3763129206526809	0.3511368961064133	(-10.4453, -9.39331)	(0.325118, 1.688)	(-0.273714, 1.05757)
4197	-8.975452489324995	-0.10448788512500017	-0.3201916123249997	5.1326172487547765	4.986502148903117	4.878300320880537	(-18.5425, 0.394015)	(-8.92032, 9.07944)	(-9.80695, 8.57879)
568	-10.579370795000004	1.0797745971099966	1.490583956284997	0.3925360086712019	0.527753836392829	0.48946018983525663	(-11.3164, -9.86829)	(0.091998, 2.00202)	(0.595443, 2.469)
773	-9.276838990000009	-0.15520939275150014	0.5289585995078998	0.24380699302579462	0.3273681703356015	0.3047946982847203	(-9.73289, -8.8378)	(-0.757928, 0.439204)	(-0.0555474, 1.07359)
4460	-9.376718974999992	-1.3655497854000027	-0.21760052143050004	0.2639761867307342	0.34229258787682776	0.3244630425817063	(-9.83398, -8.87954)	(-1.98615, -0.722367)	(-0.784313, 0.437782)
2017	-10.966918440000013	-2.0305122372999973	-0.7715226369169998	0.5086814886358318	0.6832050427536718	0.6326403225173536	(-11.799, -9.95839)	(-3.26268, -0.738268)	(-1.98568, 0.360087)
3405	-13.745721624999993	-10.240345679800015	2.5923269093209997	1.310924272135089	3.4461759245056176	1.600067946188062	(-15.8462, -11.1425)	(-17.3781, -4.35696)	(-0.585866, 5.45413)
1753	-10.620431839999997	1.2977736118500018	0.5109094342665	0.25324034127744016	0.33824917550456435	0.3133328319765584	(-11.0684, -10.1345)	(0.656995, 1.9139)	(-0.0850669, 1.06125)
999	-13.15745054999999	-0.7051156278049989	0.44699533194580054	0.2606778486747533	0.33047177932090255	0.3151328655397813	(-13.6016, -12.6549)	(-1.32668, -0.102154)	(-0.155462, 1.03069)
1660	-9.777379025000009	0.633800106236999	0.4651573828349998	1.3454665169637987	1.7954877166606005	1.6319993253980694	(-12.0367, -7.37959)	(-2.6287, 4.23644)	(-2.54208, 3.39685)
2823	-13.138419750000015	0.4457277243009995	0.41841838971699985	0.3301711873936574	0.4353467244530695	0.4139905818215791	(-13.7764, -12.5213)	(-0.370139, 1.25716)	(-0.381036, 1.22268)
254	-8.215856615	1.4810273306500013	0.8553490950585014	0.29936616350481554	0.40340316954270705	0.3655918509699473	(-8.81043, -7.67887)	(0.704467, 2.20992)	(0.1982, 1.58018)
767	-8.925968124999999	-0.3954048254330003	0.23138587612599995	0.2648872352455562	0.34841802388362275	0.3245506006822619	(-9.41303, -8.43008)	(-1.09266, 0.244703)	(-0.353393, 0.874285)
2351	-11.558332549999973	0.3174057511704998	-0.004962255556750027	0.33678107734179097	0.44178457198769716	0.41595786782300864	(-12.1728, -10.9062)	(-0.478021, 1.1662)	(-0.709716, 0.869579)
3743	-13.846678049999996	1.225279140885001	-0.1846701894930001	0.35259704005166825	0.4670942635981183	0.42848895911009804	(-14.4651, -13.1703)	(0.262106, 2.03299)	(-1.03129, 0.557123)
3550	-9.530288498700003	0.059737885934999964	-0.833734061283499	4.914875460360088	4.931941495488148	5.034420018275658	(-18.1513, -0.125952)	(-8.82611, 9.85657)	(-10.4262, 8.3114)
1415	-13.212082049999998	0.5095817533728997	0.9192907436650007	0.5116557441803982	0.6615925907913309	0.6242877984340544	(-14.1683, -12.2944)	(-0.716871, 1.72725)	(-0.195408, 2.14521)
1161	-12.024102864999989	-0.7406572740400006	0.41402045166900003	0.5735396468759083	0.7575514847763145	0.7049118134142142	(-13.0788, -10.9761)	(-2.15301, 0.709269)	(-0.8041, 1.84863)
4286	-8.975452489324995	-0.10448788512500017	-0.3201916123249997	5.1326172487547765	4.986502148903117	4.878300320880537	(-18.5425, 0.394015)	(-8.92032, 9.07944)	(-9.80695, 8.57879)
3237	-10.919889675000034	-0.31545482497449984	-0.36350850980021016	0.3179223973965097	0.4031200237103064	0.39261750778921645	(-11.4466, -10.269)	(-1.06951, 0.470732)	(-1.09826, 0.389776)
3888	-13.53031574999998	2.576266539599997	2.3444188043500027	0.6616888951742632	0.8263341089535461	0.795601790120465	(-14.6717, -12.2909)	(0.904036, 4.01957)	(0.822919, 3.73914)
3810	-13.625130400000014	0.5641048670750005	1.2903446922000001	0.5951238157021106	0.7682129777763336	0.7165182946893869	(-14.6434, -12.5552)	(-0.879847, 1.89121)	(-0.0393681, 2.59877)
4361	-10.711406965000009	0.4810192073149993	0.21006631979749998	0.5968852627835097	0.7989759308374068	0.7076922794420224	(-11.7941, -9.53123)	(-1.0772, 1.97682)	(-1.28934, 1.38092)
1955	-7.813292785000002	0.8662979911330002	1.125263775614999	0.22202697406079672	0.2934064566708346	0.27712988240699943	(-8.2143, -7.40953)	(0.317567, 1.45409)	(0.578157, 1.61912)
1086	-12.454476550000026	0.05785414353540001	-0.29891765333900083	0.2695263825214475	0.3487092583697998	0.3334505478755344	(-13.0229, -11.9989)	(-0.664355, 0.673392)	(-0.920595, 0.318647)
2625	-10.954511635	-2.061982038986998	-0.3552370817570002	0.4447477310238654	0.5933390692632144	0.553760855401449	(-11.6823, -9.99941)	(-3.10843, -0.893394)	(-1.36392, 0.710465)
3289	-11.907925525999984	-0.2920809973729996	-2.213778332950004	2.2944212585359556	2.9512480756254766	2.7697213083690624	(-15.912, -7.87438)	(-5.6755, 5.53179)	(-7.37926, 2.86299)
726	-8.80929268	1.7316537718000025	1.437089492584503	0.3405565052246359	0.456726675556786	0.4172645356997946	(-9.45296, -8.16639)	(0.916714, 2.61848)	(0.636094, 2.21722)
1898	-9.920549795000024	0.8887872549699997	0.052663923233499985	0.349848994771613	0.4819114460372461	0.44202077415011964	(-10.5268, -9.22254)	(-0.0131548, 1.81023)	(-0.821472, 0.841563)
1227	-8.975452489324995	-0.10448788512500017	-0.3201916123249997	5.1326172487547765	4.986502148903117	4.878300320880537	(-18.5425, 0.394015)	(-8.92032, 9.07944)	(-9.80695, 8.57879)
199	-8.601981080000007	-0.35765243972999994	-0.24618708409749962	0.1272194445088234	0.16998644639074598	0.16428205113125885	(-8.83612, -8.35265)	(-0.661956, -0.0351487)	(-0.538574, 0.0823139)
3171	-8.756531379999995	-0.5458479120448757	0.3463158593010003	0.3688378359554445	0.4854804326642942	0.47237482441852363	(-9.36679, -8.01841)	(-1.51029, 0.291)	(-0.570104, 1.15429)
4099	-11.399059949999966	-0.4965463405774997	-0.5747318476440006	0.3067356559009689	0.41084169771947054	0.38406025025160107	(-11.9459, -10.7882)	(-1.37069, 0.217098)	(-1.26458, 0.176158)
4027	-9.864146855000016	-1.0400775514199985	-0.5712810686179994	0.4073092218842567	0.5272074696567983	0.4994135498864628	(-10.6044, -9.09909)	(-1.96528, -0.0041204)	(-1.54442, 0.313409)
732	-8.709090290000004	-1.0658071360000012	-0.3965466374485008	0.21236779259816185	0.2833331136220927	0.2746022593605185	(-9.08148, -8.2814)	(-1.58393, -0.52068)	(-0.917822, 0.127966)
2563	-8.645735810000023	0.7952582481499987	0.3611067952834997	0.271235851529336	0.3614989371970053	0.3376914558514047	(-9.1343, -8.13206)	(0.110991, 1.47306)	(-0.296566, 0.970814)
3096	-11.071115695	-0.4613793507150003	0.17704102483100018	0.20341668298548374	0.27188674622741343	0.24682182373618827	(-11.432, -10.6928)	(-1.03554, -0.0203117)	(-0.282683, 0.640682)
3945	-14.411362300000018	0.30923353859565017	0.4090805676334997	0.3054233573397917	0.4168660347148178	0.3809140780702412	(-14.982, -13.8547)	(-0.41461, 1.14394)	(-0.266264, 1.11161)
1299	-8.464882560000001	1.481080095395	1.0990150471099989	0.5485678656061131	0.6634575829869237	0.652951390004921	(-9.34623, -7.54859)	(0.377379, 2.75195)	(-0.0815516, 2.1923)
2770	-14.508275900000031	1.5297384078349971	0.1401172140555002	0.6389517363770048	0.8020267907120407	0.760056623387571	(-15.7031, -13.3507)	(0.0216711, 2.99987)	(-1.14537, 1.63615)
2780	-14.51971876919999	1.29531845427	-3.6310423422400064	5.2003349097263465	4.0931844734421725	4.684688078584883	(-24.3829, -5.16059)	(-6.48708, 8.87152)	(-11.8262, 5.18793)
3198	-12.05997010499999	-0.731222374505	-0.9288943447199982	3.0503390104379453	3.544867735989513	3.515145115970147	(-17.186, -6.48382)	(-7.14194, 6.29384)	(-7.63388, 5.65586)
620	-9.440057605	0.8216806334944973	0.5766145846800006	0.6204970769106123	0.793389997039539	0.7456203019525273	(-10.4806, -8.34536)	(-0.595037, 2.24998)	(-0.746435, 1.92501)
1871	-10.690096340000002	1.3794081642099991	0.02860591996150002	0.37772537643690834	0.5219396442910242	0.46892918233279557	(-11.3709, -9.9857)	(0.357098, 2.34016)	(-0.841268, 0.952902)
4245	-14.036557359999978	-0.25345129013200013	-0.6501904244027493	1.1020702456085247	1.325751577147382	1.2676493779647922	(-15.7154, -11.9878)	(-2.54562, 2.33863)	(-3.06024, 1.6407)
2701	-9.840083160000004	2.6457728930750033	0.5820395847485003	0.8047421073738558	1.0523213954296387	0.947337063448033	(-11.155, -8.18471)	(0.654854, 4.57228)	(-1.15579, 2.24659)
441	-8.106289665000007	0.1730439925889998	-0.027731355048500012	0.3427899418344094	0.4592623937935836	0.4290743617980532	(-8.73454, -7.46478)	(-0.730129, 1.02729)	(-0.844153, 0.706678)
3220	-12.501672300000006	0.9055373836975005	0.38658586368450076	0.3871154442575364	0.504822865392577	0.4698465702243972	(-13.2123, -11.7802)	(-0.047574, 1.88067)	(-0.522457, 1.25279)
3313	-10.45489728305001	-0.1542948012385003	-0.8275389157200006	3.879050687803412	4.201181498987004	4.248456632645344	(-17.315, -2.88468)	(-7.86974, 7.8342)	(-8.50357, 7.25057)
1996	-15.388621249999971	0.1973531265599999	0.37797516657000035	0.3937738279564016	0.5228334577193152	0.4797323920386798	(-16.1013, -14.6514)	(-0.855232, 1.12646)	(-0.599351, 1.239)
1045	-14.893794364999993	0.8487966803309996	-0.27353511601299924	1.720205786157139	1.9466348620124645	1.9802029995289279	(-17.5841, -11.6459)	(-3.07823, 4.2745)	(-4.25728, 3.09235)
297	-9.25705743499998	-1.4931097340800004	1.6550477074899965	0.46350300762969215	0.6125564334087686	0.5642591368871245	(-10.103, -8.43391)	(-2.58385, -0.321507)	(0.590085, 2.71918)
4310	-10.274814520000003	0.4385050553444997	0.3418232444339997	0.20046329674399152	0.2686438909774939	0.2519178784991331	(-10.631, -9.87746)	(-0.0747201, 0.945512)	(-0.12135, 0.824458)
3861	-12.594759149999998	0.3840775111564997	-0.022320835658999984	0.49121592514278073	0.6269442611427724	0.6103168861634671	(-13.4874, -11.7357)	(-0.816146, 1.52742)	(-1.156, 1.06343)
455	-10.048842805000007	-0.2769442203485008	-0.8743583923350008	0.4420815557158907	0.5904953776504898	0.5390059395065976	(-10.8559, -9.16905)	(-1.30925, 0.943363)	(-1.87775, 0.188919)
4103	-8.975452489324995	-0.10448788512500017	-0.3201916123249997	5.1326172487547765	4.986502148903117	4.878300320880537	(-18.5425, 0.394015)	(-8.92032, 9.07944)	(-9.80695, 8.57879)
1188	-11.075321772950025	-0.010061645976000143	-1.8983249652550007	4.712552574184637	4.390118510592132	5.098296885216923	(-18.7204, -1.62409)	(-7.99861, 8.24189)	(-11.5131, 7.33765)
2447	-15.148458339999994	-0.4177031714064994	0.3299363622150005	1.2456280762146235	1.5696006207183573	1.4568394541641967	(-17.1245, -12.7434)	(-3.46989, 2.42683)	(-2.52558, 2.95625)
3055	-8.975452489324995	-0.10448788512500017	-0.3201916123249997	5.1326172487547765	4.986502148903117	4.878300320880537	(-18.5425, 0.394015)	(-8.92032, 9.07944)	(-9.80695, 8.57879)
1110	-13.29083410000002	0.6695543602615	0.3319183104690007	0.43053236536547385	0.5667924112794998	0.5256025978507097	(-14.0832, -12.509)	(-0.337058, 1.77339)	(-0.68103, 1.29742)
3986	-15.486382400000018	-0.1040885645014999	-0.10694253748874998	0.5452244044063325	0.7229127670762315	0.6854559361282415	(-16.477, -14.4427)	(-1.48108, 1.3097)	(-1.5027, 1.10534)
283	-6.722750290000007	-0.016215144375749987	0.20348739808600025	0.3015634838943796	0.41311364419338137	0.37845789349988646	(-7.28845, -6.16179)	(-0.762405, 0.78085)	(-0.524147, 0.893159)
1303	-8.922050904999988	-2.1756025654999993	0.22210787343399993	0.32847829372628407	0.44348061950698836	0.4097774247898693	(-9.55457, -8.33233)	(-2.99354, -1.35052)	(-0.542578, 0.948859)
4388	-12.932184153999966	-5.932088750449998	2.483508970471501	2.93528898516564	4.9881839986250815	3.105968780682249	(-17.8092, -7.46557)	(-14.9669, 3.13007)	(-3.94068, 7.89031)
2484	-14.041559749999998	-0.08773431191799971	-0.3585045534584996	0.6247312757217601	0.8544550505168662	0.7747756311984141	(-15.2334, -12.9644)	(-1.80801, 1.51607)	(-1.84426, 1.07691)
2640	-8.975452489324995	-0.10448788512500017	-0.3201916123249997	5.1326172487547765	4.986502148903117	4.878300320880537	(-18.5425, 0.394015)	(-8.92032, 9.07944)	(-9.80695, 8.57879)
1677	-10.646993167500002	-1.81090671299	0.618128128534999	3.9506102611614224	5.207196184272124	3.9781447686452895	(-17.2978, -3.28656)	(-11.3676, 7.96991)	(-6.53224, 8.66054)
2907	-14.69701238500001	-0.06498589795199965	-0.7460176978040018	1.4358035302139218	1.7112360233092443	1.6880799830492375	(-16.956, -11.7702)	(-3.3114, 3.03322)	(-4.14073, 2.25752)
898	-11.523635725000016	-0.43473768515550054	-0.22858321355900044	1.441456655401982	1.8914036669480412	1.7465544831224897	(-13.8957, -8.75302)	(-4.14242, 3.00453)	(-3.5407, 3.10568)
3521	-14.283482600000006	0.34600933114664995	-0.05989913807099987	0.41647292333024516	0.5362989989078181	0.5034024806524487	(-15.0299, -13.4814)	(-0.656492, 1.379)	(-1.04907, 0.860101)
4477	-11.487974000000012	-0.5613951345449993	-0.27816193837049985	0.2398645167464332	0.3155179333822194	0.3000889167399588	(-11.969, -11.0548)	(-1.1619, 0.0152954)	(-0.843928, 0.280196)
2133	-12.732440459000003	-0.8444903279610012	-0.7058613662650015	3.1871230338537075	3.58703198603841	3.5515097123261845	(-18.2037, -6.89207)	(-7.71059, 5.85842)	(-7.6673, 5.56282)
