Feature	Intercept_mean	C(NASH_category, Treatment('Non_NASH'))[T.NA]_mean	C(NASH_category, Treatment('Non_NASH'))[T.NASH]_mean	Intercept_std	C(NASH_category, Treatment('Non_NASH'))[T.NA]_std	C(NASH_category, Treatment('Non_NASH'))[T.NASH]_std	Intercept_hdi	C(NASH_category, Treatment('Non_NASH'))[T.NA]_hdi	C(NASH_category, Treatment('Non_NASH'))[T.NASH]_hdi
4100	-10.08374569823497	-0.15887645372999978	-0.7686909183600017	4.658114134535543	4.7441628543471595	4.955833404989116	(-18.0945, -0.434605)	(-8.66983, 8.71682)	(-9.61951, 8.94283)
2005	-13.543727700000009	-2.953936893299999	0.5932600206500003	0.7631382358804404	0.9249489081803026	0.9395369051560659	(-14.9991, -12.1825)	(-4.57583, -1.08111)	(-1.22972, 2.24793)
1300	-9.854240300000022	0.36271503251000003	0.026042913380700007	0.14475325885557822	0.17644221604444738	0.1784671517234159	(-10.1334, -9.58398)	(0.00222488, 0.677922)	(-0.309206, 0.360971)
1741	-9.482300820000015	1.8836119899500037	1.1898132258	0.36705864769247404	0.45455224733640565	0.44723224534027906	(-10.1245, -8.75583)	(1.05176, 2.77849)	(0.292098, 1.98615)
2831	-14.332913780000009	0.2701373327529996	-0.23037981321650006	0.7078300470684412	0.8118238771952179	0.8382580425095693	(-15.5231, -12.977)	(-1.26504, 1.74568)	(-1.9044, 1.23944)
3417	-9.950279054999994	0.3154226078076499	0.22277347306600004	0.14879040149739825	0.18224495486009112	0.18832137240156585	(-10.218, -9.6641)	(-0.0108229, 0.657783)	(-0.114818, 0.580795)
386	-9.005950600000013	0.05930583994159998	-0.13751537100624997	0.12701571019893568	0.16023607675762094	0.15993547393305754	(-9.23946, -8.77216)	(-0.237021, 0.355435)	(-0.421135, 0.169082)
2343	-6.915880355000001	-1.5848563759999996	-1.0564590886649992	0.3583918355916105	0.43882313170679643	0.4551062457903374	(-7.5543, -6.22558)	(-2.49411, -0.818419)	(-1.94489, -0.227824)
370	-8.190798370000014	-1.3406460375000007	-0.14580433740099993	0.19257358669257613	0.23067773200693664	0.23978388553874028	(-8.53982, -7.84659)	(-1.75881, -0.931072)	(-0.601376, 0.281513)
539	-8.564906794999994	-17.46814274999998	0.3320134302255	0.5270710070859306	1.6358864954841574	0.7137299201591176	(-9.54017, -7.59475)	(-20.5125, -14.5186)	(-0.949783, 1.67041)
2150	-10.742848500000022	0.5588037282789987	0.20833554283250005	0.25104900415068376	0.3109057956320615	0.321596252469209	(-11.2294, -10.2867)	(0.00340065, 1.18832)	(-0.356919, 0.859599)
392	-7.532549914999996	-5.334564740499997	0.0660471680645	0.7954176045684068	1.0126807471952406	1.022716155620407	(-8.92323, -6.02767)	(-7.32321, -3.4676)	(-1.87989, 2.04051)
1407	-15.137991625000035	-0.5942033468005004	-0.28975718659049987	2.1895978525900146	2.3420028726454127	2.4010843910243573	(-18.7817, -11.2699)	(-4.70912, 3.9017)	(-4.73232, 4.02991)
3751	-14.024407299999995	1.3627589212500024	-0.34053642059900036	0.4441816475460351	0.5373499174489781	0.5440551549671504	(-14.8251, -13.1643)	(0.392809, 2.43669)	(-1.42346, 0.566865)
3225	-12.45597240000001	-0.1628934865789998	-0.673887076849999	0.3840163303405728	0.4557465040121663	0.47095519327858143	(-13.0941, -11.7368)	(-0.99017, 0.677807)	(-1.62308, 0.139674)
2689	-12.140796714999977	-1.2839687195350007	0.942504268975001	0.5894139201011953	0.7411400981581694	0.7431955120325622	(-13.224, -11.0794)	(-2.72047, 0.0834763)	(-0.470811, 2.29804)
1173	-14.06327768500001	-6.4855685858	0.7686968314449989	2.7279568198647466	4.843853586661915	3.0168709591480805	(-18.3512, -8.94295)	(-14.5578, 3.0547)	(-5.14264, 6.29319)
1984	-14.70249594999997	-0.03916735960390007	0.5361597969200007	0.22491260364549973	0.2684831694466174	0.27643307872264733	(-15.1154, -14.2771)	(-0.523782, 0.448257)	(0.00695509, 1.02785)
1947	-10.669571820000021	0.5235049197914993	1.3096907205151989	2.161462914241808	2.3552648151979896	2.3671462086225783	(-14.2244, -6.47136)	(-3.96744, 4.85458)	(-2.82222, 5.86829)
4373	-10.877574078949994	-0.5888695184049996	-0.573643996750001	4.061563205141251	3.9939007634683508	4.036669732897556	(-18.2108, -2.90682)	(-8.57471, 6.57437)	(-7.32697, 7.67404)
505	-8.752804195000012	-0.3395809350870008	-0.6978024088799998	0.3137076749251635	0.3830527060158067	0.39677870163489803	(-9.31668, -8.16171)	(-1.06213, 0.359521)	(-1.42189, 0.0915569)
2637	-14.429366235000012	-11.273836047500007	0.02898703288000008	1.235854816001934	2.694755499673323	1.7112020464431732	(-16.54, -11.949)	(-16.3436, -6.36162)	(-3.14106, 3.22671)
3994	-11.828164577000003	-1.0417509027850007	-0.6039243308125	3.2499509593596065	3.6441654218585358	3.7004429438659034	(-17.9748, -5.93876)	(-7.82982, 6.0895)	(-7.79497, 6.27736)
3163	-12.83573636999998	-1.0672680295699999	-0.02286626221515004	0.6740325191385966	0.7926857818430688	0.8242480107678446	(-14.0294, -11.6296)	(-2.68992, 0.324807)	(-1.46939, 1.58532)
1235	-9.113318940449997	0.06757790840000001	0.30717008261000006	4.186014023194369	4.436565053748947	4.380031853338781	(-16.477, -1.07091)	(-8.55592, 8.04645)	(-7.60924, 8.60284)
3370	-11.701884984999978	0.5199743826078501	0.7142439220084996	1.0795430799510966	1.2800628902271847	1.3015293356134199	(-13.5334, -9.56711)	(-1.85421, 2.95392)	(-1.92659, 3.08138)
2496	-11.008015819999985	-2.505388305499995	-0.16551682095300033	0.6359993079428056	0.7801778598920316	0.8033746289758117	(-12.086, -9.77516)	(-4.04984, -1.04762)	(-1.69447, 1.33146)
3957	-12.162896280000027	0.40012327890499977	-0.19604637512099998	0.464315769840484	0.5565836809192746	0.5578387471392183	(-12.9229, -11.2934)	(-0.600192, 1.46959)	(-1.25166, 0.817281)
511	-8.566481875000015	-0.6197947105154998	-0.06590077689910004	0.16992855250732397	0.2096967927148449	0.210493441778834	(-8.89508, -8.24929)	(-1.00177, -0.219094)	(-0.465611, 0.317106)
4035	-9.057944621649986	-0.06587183927350007	-0.276838353865	5.048133992618124	4.898236811557136	5.028678914106315	(-19.2603, -0.0177279)	(-9.34115, 9.25776)	(-9.82052, 8.72512)
2571	-9.354072459999996	0.27693617672900006	0.38280949097650074	0.24879134980933007	0.30522808009577523	0.3135904690704802	(-9.80555, -8.86509)	(-0.342614, 0.810686)	(-0.194636, 1.0081)
19	-7.315605919999999	-0.4926886689950002	0.06745512909715007	0.12087410834646767	0.1500751653932829	0.15230591440874117	(-7.54263, -7.08732)	(-0.772796, -0.209345)	(-0.198927, 0.36534)
1094	-11.794490149999989	-0.7065369226824999	0.26006817976599955	0.36657538793265604	0.4477794945164342	0.45358294026164037	(-12.4862, -11.0918)	(-1.58434, 0.148019)	(-0.597546, 1.1546)
4257	-11.83102699999999	0.5686947667150002	-0.09248101344654992	0.3433351516390361	0.40062557713835106	0.41998890537172745	(-12.4367, -11.1797)	(-0.164523, 1.36363)	(-0.910827, 0.667106)
1863	-10.154701734999977	0.9042854559500009	-0.15622390266975006	0.20256023536503856	0.24951592267561787	0.2600026064320746	(-10.5391, -9.78852)	(0.432772, 1.3623)	(-0.63844, 0.334034)
2620	-12.254080949999999	0.23471242122150018	-0.04395811014549997	0.40116265486968955	0.4776555570596971	0.5047970921241367	(-13.0503, -11.5363)	(-0.620434, 1.16042)	(-0.997467, 0.930401)
2713	-12.246167535000025	0.7998726908760009	1.1251760103435002	0.7985942216046737	0.9323879503297724	0.9597583570171736	(-13.6394, -10.729)	(-0.918544, 2.65951)	(-0.693578, 2.98282)
662	-8.723702185000002	-1.3255904927000004	-0.4205575656784998	0.3198310717872414	0.4037994873525823	0.40845986056657047	(-9.31928, -8.08833)	(-2.05858, -0.563897)	(-1.19165, 0.340223)
4294	-10.3895148407	-0.9500158453499997	-0.755287861215499	4.879299064561541	5.037190745013067	4.996646871529351	(-19.6978, -1.82029)	(-10.6303, 8.27987)	(-9.86178, 8.68556)
1057	-9.586036919000003	-0.8460441160150011	-0.09700950102000012	4.915690302990498	5.097799941292649	4.864461027090006	(-18.2999, -0.0853465)	(-10.4224, 8.71225)	(-8.9034, 9.31563)
3380	-9.893872928900013	1.5621845218419963	-1.4121220046004987	3.4191356466374447	3.6773176698067287	4.1822378700255385	(-16.1767, -3.79534)	(-5.30841, 8.48293)	(-10.1508, 5.68051)
2598	-11.9157047	0.1651439360393501	-0.27141832195349996	0.30515000153680155	0.3797939374564778	0.38708925976225333	(-12.5074, -11.3741)	(-0.60997, 0.842376)	(-0.979693, 0.420122)
3301	-13.628207515000017	-0.8565936728399971	-0.7471654325863999	1.8977101401159169	2.155626257216883	2.2122048499246993	(-16.7532, -9.89919)	(-5.28958, 2.89355)	(-5.17501, 3.41342)
4111	-11.617254587500003	-2.6635798817000027	-0.22875260746500017	3.847574134134177	5.172974430628125	4.050591306773027	(-18.3214, -4.41378)	(-12.4567, 6.56249)	(-8.50444, 6.96983)
676	-9.417412210000016	-0.7847263521264993	0.06441751847299988	0.6414699728250851	0.7678516721814879	0.818142183165912	(-10.4491, -8.16515)	(-2.1953, 0.697777)	(-1.47054, 1.66358)
2455	-12.80798319999999	2.0921420739999985	0.9018019073354998	0.4134006649459582	0.4990372206236595	0.5117184840724014	(-13.5262, -12.0131)	(1.13416, 2.97716)	(-0.0358252, 1.88687)
3873	-13.226682204999987	0.6561228034950016	1.0889668636420515	1.120632776489108	1.2629760189115067	1.2884462962692205	(-15.0714, -11.1122)	(-1.74108, 3.04675)	(-1.42262, 3.48976)
3084	-10.111015315000023	-0.1562252420810004	-0.3698483723605	0.6581141751685651	0.7755276865429807	0.7892080573749674	(-11.3791, -8.90258)	(-1.68359, 1.31442)	(-1.99924, 1.08335)
1311	-9.380610260000003	0.8070397745000016	0.25590106182215033	0.1499497505074029	0.18225746302255139	0.1923497644258808	(-9.67202, -9.1123)	(0.468887, 1.15334)	(-0.105243, 0.633838)
3047	-8.936417315000007	-6.396088327000007	0.2054909164699997	1.0046822235313724	1.2704925721422446	1.2963193465564686	(-10.7232, -7.0627)	(-8.84246, -4.10964)	(-2.40072, 2.50898)
3533	-12.40816897799999	-1.116218651864997	-0.6131824153005002	2.932307039735052	3.3891633931817626	3.381978252510971	(-17.3391, -7.11246)	(-7.95874, 4.96382)	(-6.87745, 5.75902)
1665	-8.333493300000004	-1.0575469571650002	-0.43669349714645017	0.3750090466771571	0.45852414063670865	0.4596208896028602	(-9.0025, -7.60662)	(-1.90723, -0.187323)	(-1.38467, 0.392251)
2915	-11.281449485350013	-0.112249518715	-1.2715211355150011	4.808694788800847	4.376563117490288	4.847076275176787	(-20.686, -2.85024)	(-8.00969, 8.19002)	(-10.4777, 7.70456)
3240	-11.879663454999967	0.27029085450900003	-0.6099085966735006	2.968207988384845	3.271191179503288	3.289453147428995	(-17.2167, -6.54306)	(-6.08183, 6.36726)	(-6.84861, 5.53397)
1782	-11.219319059999982	0.5446543519550017	0.42305427298200005	0.3625613571474717	0.4441573424834559	0.44815440527724953	(-11.9183, -10.5473)	(-0.294114, 1.38925)	(-0.455241, 1.17664)
4465	-10.271066546900018	-0.9627612065349999	-0.8590233362374998	4.9488761292137555	4.940187422963577	4.96002010845175	(-19.1111, -1.33742)	(-9.52852, 8.82409)	(-10.4315, 8.13836)
637	-7.023137779999998	-2.524569309449997	-0.8508177671039999	0.7154917769733423	0.8873972821683914	0.9083487890857957	(-8.33541, -5.64753)	(-4.34153, -0.890174)	(-2.76733, 0.69968)
2121	-13.408167349999996	-0.767309069150001	0.31103218898249957	0.24002502854697766	0.2938316576239678	0.2996420641157409	(-13.8856, -12.9938)	(-1.32782, -0.226693)	(-0.269431, 0.856069)
1730	-9.823990374999989	-0.27655721947450024	0.14719156160144967	0.19795919001453144	0.24062959302670994	0.24573254049215362	(-10.2315, -9.49264)	(-0.690229, 0.217214)	(-0.292253, 0.610875)
3675	-12.890348470000013	0.8676777219584993	0.9290551831950001	1.4184984403657475	1.6176650041433709	1.6272727396844422	(-15.2784, -10.3375)	(-2.38689, 3.69987)	(-2.16677, 3.97827)
304	-8.575987799999993	0.01066139912990002	0.2191608420499999	0.10939164751323564	0.13312246893669014	0.13803782715398705	(-8.78178, -8.37466)	(-0.221018, 0.294215)	(-0.0398972, 0.485208)
1523	-10.130080574999987	-3.165678060000001	0.26758586838249965	0.44904552063651504	0.55855782685684	0.5557633967425399	(-10.9559, -9.287)	(-4.21313, -2.10701)	(-0.758291, 1.31083)
623	-8.613480425000013	-6.628000290000026	-0.016981393954200005	0.442038491569987	0.5504952701411847	0.5589905544610414	(-9.39368, -7.75793)	(-7.62737, -5.54349)	(-1.02396, 1.08718)
3792	-9.8053291014	-0.05367393519499987	-0.5696058950790016	4.8628348564943575	4.562194481720861	5.1098129921499895	(-18.6695, -0.390784)	(-8.06794, 8.68373)	(-10.0965, 9.19155)
2267	-11.15186505000002	0.6954292982499988	-0.2374193636445001	0.1854161901870964	0.22670536435497507	0.2333397985022925	(-11.4931, -10.7994)	(0.282597, 1.12868)	(-0.674319, 0.194066)
438	-9.132062619999996	-0.7041002545810017	-0.24615869902400034	0.1759496961782988	0.2183170410227158	0.22422225490913125	(-9.46091, -8.81309)	(-1.10305, -0.280636)	(-0.624093, 0.237392)
