Feature	Intercept_mean	C(NASH_category, Treatment('Non_NASH'))[T.NA]_mean	C(NASH_category, Treatment('Non_NASH'))[T.NASH]_mean	Intercept_std	C(NASH_category, Treatment('Non_NASH'))[T.NA]_std	C(NASH_category, Treatment('Non_NASH'))[T.NASH]_std	Intercept_hdi	C(NASH_category, Treatment('Non_NASH'))[T.NA]_hdi	C(NASH_category, Treatment('Non_NASH'))[T.NASH]_hdi
2849	-10.453005490000015	-2.68034663225	0.23951997718500012	0.9025405224852013	1.1143527794785164	1.211551099107312	(-12.0751, -8.76184)	(-4.81132, -0.565242)	(-2.13874, 2.39052)
3536	-10.586152675000019	-0.009210673299749998	-0.09366527097849994	0.5267667758270204	0.649183569328262	0.6694682125011565	(-11.5708, -9.61675)	(-1.29457, 1.09732)	(-1.37606, 1.10798)
661	-7.929504679999994	-1.2933543321499994	-0.2419047166570002	0.3087279596241609	0.38013165838594853	0.4053053785512153	(-8.49638, -7.3605)	(-2.01701, -0.611422)	(-1.00431, 0.486091)
2248	-8.875253056139991	-0.34671184603	-0.20148447161899996	4.772324095706316	4.915506952471678	4.896380843145982	(-17.4272, 0.524946)	(-8.9995, 9.2205)	(-9.41913, 9.33229)
1787	-8.018624295000002	0.38226729362499967	0.2420385310659997	1.0071686544963079	1.18668538759218	1.2378348035556372	(-9.61967, -6.08606)	(-1.84613, 2.64674)	(-2.24254, 2.33315)
2509	-9.408039765	-1.031428688709997	-0.009674336836999997	0.4772653677986651	0.5928235807041454	0.6150236301676764	(-10.3308, -8.57197)	(-2.13756, 0.112331)	(-1.11388, 1.18387)
3876	-11.20436914500001	-0.43350850393000034	0.4834551072715005	0.43743351606274833	0.5262698077992306	0.5421809378408989	(-11.9555, -10.3841)	(-1.46836, 0.502977)	(-0.468857, 1.54873)
2574	-10.655522274999996	0.5385843198639984	-0.3401836588404999	0.322292135728557	0.38945032130371976	0.42568823587111077	(-11.2219, -10.0445)	(-0.227676, 1.22182)	(-1.10754, 0.482489)
4278	-8.875253056139991	-0.34671184603	-0.20148447161899996	4.772324095706316	4.915506952471678	4.896380843145982	(-17.4272, 0.524946)	(-8.9995, 9.2205)	(-9.41913, 9.33229)
3991	-12.151696099999983	0.8953412231000012	0.02878820010249999	0.41647207210662957	0.5198544262912196	0.5283199168604434	(-12.9362, -11.3323)	(-0.134114, 1.83451)	(-0.908223, 1.10093)
3042	-10.550343453450001	-0.5479191070200008	-1.7122455820450022	4.557665642416443	4.424739814273484	5.073870272740233	(-18.6452, -1.73316)	(-8.56573, 7.77687)	(-11.1718, 7.48407)
1078	-11.845661627050015	-3.1810449793650006	0.11744455519399942	4.199232946071013	5.174448142374318	4.065478396400497	(-18.839, -4.12853)	(-12.3569, 6.88801)	(-7.59396, 7.66173)
2716	-9.358001324999984	-0.5415682743750008	0.8455285169150001	1.4669070674917328	1.7878753285253208	1.9686698290228792	(-11.9174, -6.6543)	(-3.87738, 2.93952)	(-3.12825, 4.41948)
4252	-11.582033515000001	0.7928548139400001	-0.6092601952244999	0.668741086933572	0.8077200500202928	0.848036447549816	(-12.7638, -10.3009)	(-0.873795, 2.20481)	(-2.28344, 0.844439)
1866	-11.495572644999996	1.6994546481499997	0.024930444965499978	0.40501720092355853	0.49498584503390247	0.5241167646843072	(-12.2597, -10.7734)	(0.793584, 2.64633)	(-0.939757, 1.02401)
3068	-13.685895439650007	-5.499293908450012	-0.04992443512650005	3.5398326479889857	5.003594329242112	3.532821818033094	(-19.2913, -7.18007)	(-14.344, 3.94391)	(-6.9672, 6.67436)
649	-8.305448235000009	-0.15202294758999987	-0.6367206854549985	0.9626938122783036	1.1525893766522652	1.2270053308659223	(-9.8796, -6.37081)	(-2.48694, 1.8627)	(-2.8721, 1.70117)
1052	-12.043178530000006	0.1810704702305001	0.2223103469290002	0.42720323785856157	0.5128593709078575	0.545602862451193	(-12.7263, -11.1794)	(-0.859328, 1.07342)	(-0.765473, 1.26396)
1981	-14.227465165000009	-2.0632161194849967	-0.5460285196749994	1.5727758280590936	1.8567185174652752	1.9154943730475267	(-16.8682, -11.2243)	(-6.09009, 1.22961)	(-4.27689, 3.03875)
2493	-8.875253056139991	-0.34671184603	-0.20148447161899996	4.772324095706316	4.915506952471678	4.896380843145982	(-17.4272, 0.524946)	(-8.9995, 9.2205)	(-9.41913, 9.33229)
1314	-11.348248714999981	0.5715678088534997	0.7742437411185006	0.4028870721320039	0.4856750284232964	0.5304372622876463	(-12.0923, -10.6126)	(-0.402924, 1.4329)	(-0.194027, 1.81352)
547	-8.417586615	-0.6214290839794994	-1.4843654395159989	1.4895557646736461	1.8494184932135544	2.0829216378003754	(-10.8408, -5.59294)	(-4.05081, 3.05205)	(-5.36181, 2.69582)
1369	-12.085198849999987	-0.19175954148649998	-0.4045728961349998	0.3373451188970689	0.4221237511980584	0.4418497085362996	(-12.7202, -11.4627)	(-0.96984, 0.617971)	(-1.25943, 0.471574)
3166	-9.609869824999985	-0.2750467709229999	-0.03318966546005003	0.25813326867050546	0.31310003453276525	0.32781556137662166	(-10.1033, -9.15524)	(-0.846452, 0.299927)	(-0.654207, 0.568286)
2618	-14.170713200000021	0.22988661457274973	0.08599581800000002	0.33932865461932327	0.4001820888545508	0.42819075383168587	(-14.7649, -13.5255)	(-0.556149, 0.929268)	(-0.709151, 0.899722)
391	-6.686279645000003	-0.09855536607096996	-0.11242899552950009	0.150914541305747	0.1825391136927867	0.19828842796308527	(-6.951, -6.39452)	(-0.42424, 0.265135)	(-0.503478, 0.239793)
300	-9.004799190000016	0.5524689498999988	0.08301273718100001	0.1020670082937867	0.12585686830964657	0.13380674553180402	(-9.21526, -8.82155)	(0.329582, 0.790888)	(-0.148239, 0.346195)
4114	-9.354855799999994	-1.4945384353000006	0.12100354702600005	0.3929658916620627	0.47728305278895367	0.49540160028203906	(-10.1153, -8.65507)	(-2.39763, -0.621371)	(-0.759038, 1.14712)
1968	-12.449595299999995	-1.352375078469999	-0.9788519702525001	0.5049155844969634	0.5996839725027745	0.6712779874826238	(-13.4314, -11.4935)	(-2.45055, -0.230333)	(-2.28567, 0.211997)
4169	-12.76715200500003	0.39283168686500025	4.751559750000006	0.9883175695437331	1.1413866556782442	1.147696082905145	(-14.3803, -10.7299)	(-1.65317, 2.52219)	(2.36053, 6.59689)
3952	-13.786753499999989	-0.029958563991249968	0.10125125124190004	0.3324171385289126	0.39923897890298626	0.4296486230180248	(-14.4227, -13.1551)	(-0.839405, 0.682359)	(-0.678586, 0.925195)
3081	-10.413979384999996	0.6796639176032012	0.6536757459108994	0.2558494526941025	0.3122554142647656	0.33905039043433466	(-10.8781, -9.94217)	(0.0698679, 1.22017)	(-0.0282398, 1.23267)
3379	-10.185205445000003	1.3597692818250044	1.4511975158506005	2.3133973967570745	2.530266266380871	2.532084931943664	(-13.8127, -5.67182)	(-3.78322, 5.93286)	(-3.50415, 6.0346)
748	-8.251296835000002	-0.540793350295	0.17002635744850014	0.4737003091631173	0.5788719069971544	0.5951255480206477	(-9.08758, -7.38069)	(-1.56054, 0.518512)	(-0.919723, 1.2686)
4291	-13.115164948000027	-3.338013580761497	0.9555808202974986	4.743445800672722	4.896646830161198	4.1551335366831825	(-21.7959, -4.17427)	(-12.1189, 5.77355)	(-6.71792, 8.52988)
1176	-9.530941282050021	0.06909782448500003	-0.4604915360399994	4.913351135677045	4.776897207595208	5.043656591762847	(-18.8533, -0.574628)	(-8.46741, 9.19187)	(-9.78275, 9.54744)
553	-8.867422859999994	-0.39555291057250025	-0.9571027450210007	0.9554742261381626	1.1390671862127875	1.253405995592582	(-10.4604, -7.01996)	(-2.50382, 1.80204)	(-3.55718, 1.24343)
3304	-12.259886338499992	-1.252733378855001	-1.2843431969799968	3.0050527906244957	3.5725141882073297	3.5698131521550684	(-17.5742, -6.98408)	(-8.11417, 5.33089)	(-8.09761, 5.29483)
2632	-12.685519549999997	0.7787286871904998	0.24068041061749976	0.35387035222351904	0.4304823849573312	0.4586808559012655	(-13.3357, -12.0092)	(-0.00415321, 1.59781)	(-0.725309, 1.0539)
1091	-12.97550695	0.6880359854294998	0.43838197005299967	0.2721163129374966	0.32885323913348324	0.3416965460209022	(-13.468, -12.4566)	(0.0834413, 1.29317)	(-0.198883, 1.10813)
1942	-10.163009950000008	1.2646056082800032	1.0405640042675017	1.9208353776691294	2.1947403738393643	2.3884153176287666	(-13.4073, -6.65474)	(-3.07117, 5.02256)	(-3.57391, 5.50318)
4376	-10.760226309100014	-2.1074382800299976	-0.3062491495710009	4.22425294231194	5.2839026802060625	4.4287460983377125	(-18.4318, -3.25805)	(-12.1633, 7.49268)	(-8.47534, 8.17941)
385	-7.841194190000007	-1.166703448479997	-1.238037237645001	0.5467327181124647	0.6835510027390528	0.7138122838937419	(-8.86843, -6.84318)	(-2.43579, 0.116399)	(-2.59215, 0.0383305)
3978	-12.548755249999983	-0.8163546465499996	-0.25816456727600057	0.36351156888390435	0.44975206690178765	0.46045353162167724	(-13.2108, -11.8469)	(-1.70048, 0.0391946)	(-1.09402, 0.651789)
2346	-8.408090650000014	0.28139897718850065	-0.048113221830499896	0.43324846816576	0.5254998994511135	0.5542284154383147	(-9.17824, -7.60547)	(-0.654129, 1.28405)	(-1.09409, 0.99222)
874	-9.05752269499998	-0.009916062595500002	0.2627342266980001	0.4654009257491726	0.5735361216408271	0.5939587698009378	(-9.83282, -8.0895)	(-1.20777, 0.935026)	(-0.891583, 1.3423)
780	-6.9869122899999905	-1.6388106632399995	-0.21414654840914982	0.44891245965984944	0.5427477448614412	0.5809682375670472	(-7.78692, -6.12532)	(-2.65288, -0.633765)	(-1.31794, 0.876328)
3438	-8.864225524999997	-0.6685220556785	-1.1467551863499998	0.37108912015286055	0.4607562216611893	0.5035924646430856	(-9.51456, -8.14218)	(-1.55998, 0.158658)	(-2.10317, -0.205244)
512	-8.453476890000012	-0.137210965322	-0.15458723510700023	0.15737991888588537	0.1913882956721753	0.20532267150230207	(-8.75417, -8.16704)	(-0.482924, 0.247234)	(-0.558417, 0.209857)
1402	-10.075854394999991	0.2805815859245	0.29260129003450047	0.259289377629578	0.3163904573472371	0.3330175178341052	(-10.568, -9.6376)	(-0.307099, 0.855071)	(-0.269247, 0.951665)
2159	-9.084502595000005	-0.4608322612714998	0.22097734697450003	0.2686374813785594	0.3217082606263654	0.3456900001177845	(-9.52635, -8.58414)	(-1.0701, 0.0962148)	(-0.394182, 0.875016)
2124	-9.600138869999997	-0.8456529677349999	0.022923235557999976	0.5385929132041405	0.6479358523585373	0.6725634511831158	(-10.5839, -8.61501)	(-1.94866, 0.433446)	(-1.3077, 1.18579)
3412	-10.561442794999998	1.19979782406	0.5866302722494998	0.5984186817458479	0.7313678999629286	0.7591414227217536	(-11.6662, -9.48512)	(-0.082787, 2.68686)	(-0.735113, 2.01516)
506	-6.281432510000015	-0.5507400218995002	-1.188331853839998	0.39130614048951545	0.4953576423176181	0.4955820175629191	(-6.98138, -5.53376)	(-1.46276, 0.360078)	(-2.1898, -0.338173)
1428	-7.192372124999996	-1.401105345354998	-0.02244890998949992	0.3751403700836991	0.45958764101407074	0.48969863776839856	(-7.91858, -6.47124)	(-2.29582, -0.568178)	(-0.988774, 0.860363)
2730	-13.2087474	-0.32174427497200087	0.5884365921602501	0.3206265487030669	0.39519093518769144	0.40776925679193243	(-13.7665, -12.5898)	(-1.06037, 0.39952)	(-0.190222, 1.33546)
3905	-12.017733336249995	-6.0745827921500055	0.8119863539055	2.8699191427542243	5.275036795075238	3.1943522673102365	(-16.2663, -6.47976)	(-15.2221, 3.66866)	(-5.55857, 6.68615)
2523	-9.363753754999992	-1.0075475407625025	0.15760322885500005	0.5568798232466771	0.6942941013386074	0.7028381740537128	(-10.3018, -8.25902)	(-2.34652, 0.259717)	(-1.11126, 1.50748)
4067	-10.388178939999973	-1.6578835305	0.08014137708000009	0.26271514196649637	0.3180572211751025	0.3385356379999084	(-10.895, -9.89442)	(-2.28993, -1.11001)	(-0.556661, 0.709323)
3131	-12.954260192500012	-0.967304943734999	-0.40635538011900013	2.7699362026173695	3.012064315124297	3.1574801354858053	(-17.583, -7.93731)	(-6.46775, 4.89314)	(-6.33155, 5.75409)
1267	-8.87421927	-1.2420409111500001	0.07154429671249997	0.36665569477803994	0.4429067057858795	0.4613992741474917	(-9.55388, -8.19503)	(-2.1305, -0.426729)	(-0.812043, 0.960898)
839	-10.470347165000005	-0.5796664642819993	-0.05177772694164993	0.5443021960328775	0.6622556584583364	0.6932460197777014	(-11.4847, -9.51999)	(-1.75351, 0.73035)	(-1.41105, 1.22378)
2665	-9.654561985000015	-0.6531653286234993	0.1299216971469997	0.3574978064893682	0.439196096402284	0.47465319857699056	(-10.2895, -8.96996)	(-1.45537, 0.199609)	(-0.729248, 1.09575)
42	-7.161487055000004	0.2848434734915001	-0.953016170980803	0.9131818137645853	1.1325329281277015	1.209445248902741	(-8.72162, -5.41955)	(-1.84957, 2.43422)	(-3.25668, 1.34234)
4321	-9.560053800000022	-1.3881764410181001	-0.8249947552639992	0.8954592794083709	1.0731876295315157	1.1363051448416648	(-11.144, -7.89826)	(-3.50357, 0.579744)	(-3.17599, 1.19391)
1915	-10.236360309999998	0.41707923098499994	0.09563431415850011	0.155352733229911	0.19387186334315523	0.20517473079314502	(-10.532, -9.94647)	(0.0364958, 0.77771)	(-0.259241, 0.520778)
3850	-10.808243854999995	-2.449507773450002	-2.9903083860299975	1.6626754748287733	2.352195446615947	2.8503843842028314	(-13.6958, -7.73176)	(-6.81905, 2.13216)	(-8.32721, 2.04545)
3277	-12.946855875000004	0.41391129439000035	2.3273052244999954	0.6027294342314261	0.7015097620999334	0.7384321188158774	(-13.9831, -11.7994)	(-0.816712, 1.77395)	(0.903042, 3.65919)
57	-7.8387082050000165	0.10745484147850003	-0.4618967062105007	0.5113666372345071	0.6043600291204179	0.6592599337166224	(-8.81689, -6.90643)	(-1.0785, 1.2184)	(-1.72893, 0.799978)
2782	-8.875253056139991	-0.34671184603	-0.20148447161899996	4.772324095706316	4.915506952471678	4.896380843145982	(-17.4272, 0.524946)	(-8.9995, 9.2205)	(-9.41913, 9.33229)
1121	-13.925541550000021	0.3332057502404001	0.5989781839659988	0.3351744662986688	0.3954692905760756	0.4365729053298563	(-14.5191, -13.3012)	(-0.334999, 1.11376)	(-0.160602, 1.4342)
1455	-11.191248677359997	-1.0958445312610015	-0.08150673855000017	3.2735508398397344	3.790776385710637	3.746688418730342	(-16.5023, -4.93577)	(-7.57778, 6.88764)	(-7.6174, 6.51946)
3510	-9.759187605000003	0.09230094980799984	0.32190814527099954	0.4362190240809243	0.5051342859526134	0.5474318538558856	(-10.4747, -8.96143)	(-0.821057, 0.97401)	(-0.631949, 1.35795)
692	-9.478567370000004	0.4607422119610001	0.17122617645749993	0.422265758561339	0.5103262339650086	0.5587958796405446	(-10.2526, -8.68596)	(-0.538441, 1.42905)	(-0.927934, 1.22507)
3703	-9.477954160564995	0.07700855583500008	-0.5195395853800007	4.9168210202183875	4.748653641211219	5.04693764705802	(-17.8302, 0.525775)	(-9.30578, 8.86833)	(-9.65753, 9.05062)
805	-5.810958249999991	-0.2312402729589004	0.2643634853289997	0.2581183625239353	0.31431953176230376	0.3404892491408755	(-6.27071, -5.32913)	(-0.830643, 0.348232)	(-0.37215, 0.898852)
2311	-8.864974454999988	-1.16805429742795	-0.2630870894059998	0.39599858368901114	0.47099193238064246	0.5029950888852353	(-9.62294, -8.1715)	(-1.99812, -0.246287)	(-1.18463, 0.698428)
670	-7.518540125000005	0.27660796299204965	0.13428357138622476	0.11312230072153924	0.13951625012618749	0.15008892431939877	(-7.71935, -7.30459)	(-0.00804943, 0.525894)	(-0.139069, 0.41642)
3588	-10.17915505000002	-0.10924819178200011	0.2557597856269999	0.26962471059028953	0.337034559243718	0.35120626492560963	(-10.6726, -9.69351)	(-0.808978, 0.470349)	(-0.376236, 0.908945)
2863	-10.276826082185	-0.852032851504999	-0.42195079392000123	3.9553459717204547	4.410121223325067	4.4627975728806595	(-17.1766, -3.05257)	(-8.89447, 7.53113)	(-8.66087, 8.3064)
2094	-10.755527680000023	-0.44983408342249914	0.06212131791074998	0.3422736290820805	0.4137156996878343	0.4447512356483931	(-11.3652, -10.0769)	(-1.20848, 0.334271)	(-0.722532, 0.940809)
1713	-9.422102199999992	-0.2359365389309999	-0.005589884556500008	0.22724733571740752	0.2755741772927423	0.28487812957500463	(-9.85209, -9.01733)	(-0.715136, 0.298047)	(-0.532106, 0.517786)
686	-8.673248254999985	-0.18853790328749995	-0.2385293311445001	0.3495163714845199	0.4304049600670789	0.4467533048788224	(-9.28356, -7.99374)	(-0.996706, 0.624111)	(-1.09739, 0.584389)
1620	-9.865548930000022	-1.5672736447000002	-0.49026644656999957	0.3132619131631789	0.37732805779805595	0.40238867951349955	(-10.4182, -9.26466)	(-2.3621, -0.937978)	(-1.27086, 0.247819)
3445	-10.400124684999987	0.47622609809699984	-1.0748582781900007	0.9288556470486683	1.0806567050564262	1.199339074846893	(-12.0883, -8.77711)	(-1.59365, 2.45363)	(-3.28842, 1.27737)
2057	-11.399764515000003	0.48118593110050056	0.312266923984	0.4985617398963388	0.6120423974964795	0.6216301617696697	(-12.2265, -10.394)	(-0.733725, 1.49067)	(-0.824428, 1.53024)
4420	-9.5829429695	-2.5168008769599948	1.7382765674800014	1.792262663056961	2.215441942262727	2.2448824777015792	(-12.4882, -6.2787)	(-6.80957, 1.80944)	(-2.76691, 6.00749)
1598	-9.581463410000001	-0.6927655784051511	0.4269991405980002	0.4173085118954225	0.5161536926709243	0.5444303130372774	(-10.394, -8.84273)	(-1.66264, 0.318017)	(-0.516773, 1.49595)
811	-7.8606735799999825	-0.6152641874665001	0.2032361205204999	0.4222974950432259	0.5253927058688491	0.5553552410059632	(-8.65819, -7.07455)	(-1.55223, 0.434117)	(-0.820573, 1.23766)
138	-8.206181740000009	-0.6760778333511516	-1.1293799033815006	0.8310585160695798	1.015676775439093	1.076364959502192	(-9.62234, -6.64401)	(-2.63813, 1.09929)	(-3.07076, 0.87884)
2235	-11.252347159999992	1.8397740895000032	0.2967401025118	0.42341346911480554	0.5253558796475792	0.5647944400551491	(-12.0996, -10.4996)	(0.811307, 2.85757)	(-0.767977, 1.39425)
323	-9.345891744999998	0.478086000574	-0.16982009880649968	0.24664979218175906	0.2960810452299346	0.31255531148608945	(-9.82243, -8.88852)	(-0.0851711, 1.04152)	(-0.793351, 0.418054)
3699	-14.481370550000015	0.6939364082114986	0.9134460577221823	0.7087986288204138	0.8232552322259864	0.8825131004920922	(-15.6467, -13.0778)	(-0.903229, 2.17305)	(-0.711651, 2.62916)
1496	-9.52399455597498	-0.05138366741150005	-0.5111221421250004	4.820897032649954	4.632939047913883	5.081181375432323	(-18.5358, -0.312854)	(-8.71119, 8.80755)	(-9.37822, 9.93642)
3627	-13.677690804999989	-0.12244161754899993	0.23618476715250042	0.6460205161057211	0.7613890342807025	0.8139896714161969	(-14.8331, -12.5257)	(-1.47881, 1.37432)	(-1.45226, 1.64278)
1571	-9.664319314999991	-0.0695020355235002	-0.5254331346325005	0.8189981412182088	0.9985323828508814	1.0516760841212427	(-11.0854, -8.10324)	(-1.88145, 1.9236)	(-2.40313, 1.49655)
604	-9.12986176499999	0.384767703235	-0.08302211791849982	0.20478764158350685	0.25057936722598034	0.2655140453961169	(-9.49964, -8.74056)	(-0.0746698, 0.841009)	(-0.580422, 0.42134)
1689	-8.486780785000008	-0.890892382730598	0.280416079055	0.5209723757174021	0.6293635927423477	0.6502047630526187	(-9.39353, -7.48218)	(-2.07748, 0.253444)	(-0.88691, 1.56534)
3486	-14.633551359999977	-0.3566542678612501	-6.4403293258450045	2.5337479798974596	2.860840080910782	4.670557473254675	(-18.76, -9.67552)	(-5.93424, 5.18781)	(-15.197, 2.38902)
337	-6.404205215000004	-0.0990157474845998	-0.12854670299250023	0.16868945429858323	0.20721018957320989	0.21978733492004546	(-6.71613, -6.10238)	(-0.51628, 0.265784)	(-0.512297, 0.289007)
2984	-11.876113799999992	-0.839505083310001	0.22345145752499967	3.8358532778535657	3.965249033887559	3.9620021545218203	(-19.0218, -4.84561)	(-8.2483, 6.67296)	(-6.62487, 8.16062)
2173	-13.832266650000001	0.9965181147800006	0.22893091063774978	0.33588809200800435	0.41181531424787915	0.4296542616331854	(-14.4447, -13.2401)	(0.230345, 1.7764)	(-0.596668, 1.01398)
4437	-8.875253056139991	-0.34671184603	-0.20148447161899996	4.772324095706316	4.915506952471678	4.896380843145982	(-17.4272, 0.524946)	(-8.9995, 9.2205)	(-9.41913, 9.33229)
4489	-13.322877749999993	-0.19834193072050033	-0.023420808385499932	0.3439186249099303	0.4143096647746745	0.4344704682597706	(-13.9469, -12.6388)	(-0.99076, 0.597678)	(-0.891661, 0.772079)
3561	-11.647552145000025	1.0859918169199991	0.09904697778549988	0.4482915560226954	0.5493767595753307	0.5745761043546538	(-12.4699, -10.8623)	(0.0853058, 2.1565)	(-1.03124, 1.0982)
2947	-9.83573098500001	-0.658298885911501	-0.4138980091965003	0.4352975844862678	0.5368170031670016	0.5796008698078381	(-10.6565, -9.02202)	(-1.71636, 0.297735)	(-1.56573, 0.603371)
1637	-9.839370015000005	0.26513009557000006	-0.5996695561639996	0.5118971803558298	0.6236112809743557	0.6768386549633783	(-10.7094, -8.81904)	(-0.997593, 1.35303)	(-1.79787, 0.667214)
78	-4.958169825000008	-0.1720126578230003	-0.11767486591890013	0.15608035447909313	0.19244119331544793	0.2014017673820832	(-5.25677, -4.66455)	(-0.544133, 0.177781)	(-0.52088, 0.233117)
1343	-9.729036724999986	0.2629505877551504	-0.12617646543050026	0.17870899469171764	0.21905362093649952	0.2273391053759769	(-10.0628, -9.3997)	(-0.109084, 0.709327)	(-0.551787, 0.296743)
1150	-11.481665450000008	-0.17541344790465005	-0.12107875405800012	0.20374442598828926	0.24431321570351333	0.25948145415187474	(-11.8622, -11.1093)	(-0.670287, 0.271345)	(-0.604022, 0.364047)
3015	-10.020734760000007	-1.7967979597849972	0.933517530828001	0.8383554886898764	1.0141354694956046	1.0458494970459185	(-11.4129, -8.36626)	(-3.8322, 0.00356854)	(-1.11581, 2.80519)
2407	-5.056075384999989	0.014560665680999991	0.26006510352449996	0.3127105262613522	0.3807169491298246	0.4030770197616664	(-5.64167, -4.4657)	(-0.764588, 0.711357)	(-0.428847, 1.09473)
4143	-9.869886514999996	0.3858706207815004	-0.11590998586069988	0.21333525671886663	0.25970975959745896	0.27884636848537303	(-10.2532, -9.45954)	(-0.109369, 0.881816)	(-0.668186, 0.393393)
376	-7.404970910000001	-0.36555598687500035	0.16096286059624984	0.2585897130250387	0.3163034747775959	0.3326097361565239	(-7.91498, -6.9321)	(-0.917894, 0.27894)	(-0.505908, 0.736656)
3821	-8.857370355000011	-0.1877527098440004	-0.08704238754349992	0.2353815720128149	0.2906783142286162	0.2918463116405535	(-9.29555, -8.44425)	(-0.673833, 0.378883)	(-0.651535, 0.470665)
4350	-13.919720000000005	0.667602186800001	0.5092368536349998	0.21627441473738873	0.2630487677586327	0.27698811324708544	(-14.3247, -13.5389)	(0.174384, 1.14591)	(0.0081882, 1.05302)
1005	-13.83857701499999	-1.306502505574998	-6.874150103745002	2.318081811976648	2.6286280794521386	4.783817009570003	(-17.3029, -9.49504)	(-6.51162, 3.68529)	(-15.2501, 2.54165)
3260	-13.484562200000004	1.548407319149998	1.2929779332949995	0.5728389152991963	0.668573019173592	0.7114543985349091	(-14.5116, -12.4598)	(0.177598, 2.67204)	(-0.139089, 2.55458)
3353	-13.814987285499996	0.6035146354750004	-4.969689396781486	3.340109224549214	3.2283564456578713	4.929162314051892	(-19.027, -7.21784)	(-5.59076, 6.653)	(-13.9045, 4.00961)
2300	-9.486800864999982	-0.2362174640795	1.081106015405	0.545562769889407	0.6521735424883502	0.6991984427340394	(-10.4684, -8.46752)	(-1.40473, 0.976298)	(-0.127028, 2.50521)
2741	-10.675317365000007	0.4499972968500004	0.32547948135399896	0.5793492872510559	0.6954675266997846	0.7355842962651377	(-11.6622, -9.58441)	(-0.873579, 1.6715)	(-1.04884, 1.6385)
1831	-10.025205555000017	1.2310655151505017	0.06294339332549993	0.2863426493774409	0.3473047161805789	0.37037265860788476	(-10.5306, -9.48718)	(0.630489, 1.90349)	(-0.565374, 0.828798)
4205	-6.84586056500001	-0.5922491262219992	-0.7979084717100011	0.9454826886584596	1.2252580162582951	1.3063165327167252	(-8.41734, -4.95401)	(-3.05332, 1.50373)	(-3.22335, 1.69584)
362	-8.71858545	0.6117814366549993	0.203783965514	0.12913833846343806	0.15929616664490778	0.16768021785762605	(-8.96272, -8.47357)	(0.291274, 0.907828)	(-0.123948, 0.516588)
938	-9.738994009999997	-0.7615526951450018	-0.8700889842945	0.5905562795511708	0.6897107713218561	0.7342724181742627	(-10.7465, -8.65262)	(-1.93321, 0.553118)	(-2.18319, 0.517207)
