FeatureID	ratio	min	max	Name	cat
933	-9.12926465682001	-15.2779	-2.3739	933 m/z 244.0582434 unknown	Non_NASH
2400	-3.307195194995	-6.31491	-0.266431	2400 m/z 228.0633671 unknown	Non_NASH
4457	-2.690212663355	-5.10638	-0.234924	4457 m/z 714.4043062 unknown	Non_NASH
4454	-2.6734752369	-4.70801	-0.443833	4454 m/z 485.2738384 unknown	Non_NASH
2345	-2.58648916895001	-4.96688	-0.631768	2345 Candidate Dihydroxylated bile acid (delta mass 286.0829; sirius atomic difference: 7C, 10H, 8N, 5O; buddy atomic difference: 17C, 10H, 4N, 1O) bile acids	Non_NASH
832	-2.46217387265	-4.20351	-0.696179	832 m/z 277.1277585 unknown	Non_NASH
2324	-2.44231612479	-4.8739	-0.341654	2324 m/z 300.2026305 unknown	Non_NASH
827	-2.35089663181	-3.87451	-0.834348	827 m/z 238.1187583 unknown	Non_NASH
1435	-2.2804432505	-3.37135	-1.21877	1435 Suspect related to Spectral Match to Cholic acid from NIST14  bile acids	Non_NASH
3398	-2.221152116505	-3.43395	-0.88664	3398 m/z 386.3264401 unknown	Non_NASH
3153	-2.17289570495	-3.58099	-1.00871	3153 Candidate Tetrahydroxylated bile acid (delta mass -18.0105; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O; spectral library match to CCMSLIB00006581917, 3alpha,7alpha-dihydroxy-12-oxo-5beta-cholanic acid) unknown	Non_NASH
3325	-2.1015616595	-3.45074	-0.799334	3325 m/z 297.1810551 unknown	Non_NASH
4418	-1.996349493	-3.22166	-0.788633	4418 Spectral Match to Fraxetin from NIST14 unknown	Non_NASH
3684	-1.993368958085	-3.6685	-0.575179	3684 m/z 382.2953965 unknown	Non_NASH
1471	-1.96059174116	-3.90055	-0.244712	1471 Suspect related to Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14  phosphocholines	Non_NASH
2617	-1.81534779995	-3.0712	-0.532845	2617 m/z 441.336366 bile acids	Non_NASH
4116	-1.6744803226	-2.58614	-0.791406	4116 cholic acid CollisionEnergy:102040 bile acids	Non_NASH
2301	-1.667034335145	-3.11642	-0.395806	2301 GLYCOCHOLIC ACID bile acids	Non_NASH
2361	-1.548081545918	-2.77858	-0.266672	2361 m/z 280.0488896 unknown	Non_NASH
2269	-1.4464744207	-2.48869	-0.331496	2269 m/z 559.342043 bile acids	Non_NASH
2323	-1.36481417256	-2.57139	-0.104496	2323 m/z 195.1129302 unknown	Non_NASH
2171	-1.30826975435	-2.09601	-0.529487	2171 m/z 513.319369 unknown	Non_NASH
1442	-1.299935305	-2.0579	-0.59035	1442 Suspect related to LAUROYLCARNITINE  unknown	Non_NASH
2175	-1.238490260875	-1.99445	-0.397089	2175 Suspect related to taurocholic acid  bile acids	Non_NASH
1174	-1.23042732085	-1.98651	-0.297237	1174 m/z 560.2632706 unknown	Non_NASH
3504	-1.2225876025765	-2.11523	-0.377932	3504 m/z 523.3238875 unknown	Non_NASH
2278	-1.20223815279	-2.38152	-0.0297274	2278 m/z 255.1452088 unknown	Non_NASH
3073	-1.1953761262	-2.23413	-0.0816558	3073 Suspect related to DL-Lauroylcarnitine  carnitines	Non_NASH
1088	-1.190120453325	-2.16556	-0.313844	1088 Suspect related to Linoleyl Carnitine  carnitines	Non_NASH
3503	-1.1474769931	-2.17068	-0.219969	3503 m/z 518.3686431 unknown	Non_NASH
1672	-1.11724353772	-2.24438	-0.0678731	1672 m/z 640.4423984 carnitines	Non_NASH
1164	-1.09410455255	-1.84989	-0.33295	1164 Suspect related to 2-((4R)-4-((3R,5R,9S,10S,12S,13R,14S,17R)-3,12-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid  bile acids	Non_NASH
769	-1.088294907	-1.64481	-0.601155	769 Suspect related to Massbank:RP024902 Decanoyl-L-Carnitine|Decanoylcarnitine|3-decanoyloxy-4-(trimethylazaniumyl)butanoate  unknown	Non_NASH
886	-1.0838670724	-2.25339	-0.0315802	886 m/z 560.2630534 unknown	Non_NASH
3429	-1.035395026405	-1.97291	-0.0599773	3429 m/z 241.2274855 unknown	Non_NASH
2879	-1.031697602555	-2.01317	-0.01322	2879 Suspect related to Spectral Match to Oleoyl L-carnitine from NIST14  carnitines	Non_NASH
1160	-1.025551912635	-1.73111	-0.280574	1160 Suspect related to taurocholic acid  bile acids	Non_NASH
2252	-1.018588717737	-1.88219	-0.140061	2252 Suspect related to taurohyodeoxycholic acid  unknown	Non_NASH
1095	-0.989469697229999	-1.80623	-0.112985	1095 m/z 449.3263924 unknown	Non_NASH
2251	-0.979309413495001	-1.88012	-0.00362135	2251 m/z 449.3264343 unknown	Non_NASH
1436	-0.972295835795001	-1.53725	-0.451934	1436 m/z 441.3364695 bile acids	Non_NASH
2263	-0.958719008360003	-1.76044	-0.109658	2263 Suspect related to Taurocholic Acid Sulfate  bile acids	Non_NASH
791	-0.918665759734999	-1.87047	-0.0712158	791 Suspect related to 2-((4R)-4-((3R,5R,6S,9S,10R,13R,14S,17R)-3,6-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid  bile acids	Non_NASH
1159	-0.881100903615	-1.76656	-0.0465421	1159 Candidate Tetrahydroxylated bile acid (delta mass 106.02; sirius atomic difference: 8C, 4H, -1O; buddy atomic difference: 11C, -2H, 4N, -5O) bile acids	Non_NASH
1075	-0.863562549349999	-1.45224	-0.132481	1075 m/z 437.3048574 unknown	Non_NASH
1102	-0.845246966895001	-1.41835	-0.278108	1102 Suspect related to L-Arachidonoylcarnitine  unknown	Non_NASH
2034	-0.837376078834999	-1.54218	-0.0805282	2034 m/z 322.2377548 unknown	Non_NASH
