FeatureID	mz	mtb_group
2177	518.3485349	unknown
2178	518.3843752	unknown
2179	519.3143425	unknown
2180	521.3470184	unknown
2181	522.342766	unknown
2182	525.3551801	unknown
2183	527.1545479	unknown
2184	527.2986	unknown
2185	527.334766	unknown
2186	528.270683	amines
2187	541.3383428	amines
2188	549.2915483	unknown
2189	555.3181075	unknown
2190	558.2811959	amines
2191	560.2042171	unknown
2192	561.4000036	fatty acids & other lipids
2193	569.3833906	unknown
2194	591.365743	unknown
2195	599.3560072	unknown
2196	600.2078507	unknown
2197	610.3097658	phosphocholines
2198	622.313012	amines
2199	623.2829982	unknown
2200	638.4052203	unknown
2201	644.4524271	unknown
2202	671.4131766	unknown
2203	673.2852849	unknown
2204	673.2864015	unknown
2205	689.3466689	bile acids
2206	702.5742769	unknown
2207	705.3422795	bile acids
2208	720.3441975	unknown
2209	786.3463514	unknown
2210	905.3946131	unknown
2211	959.5207036	unknown
2212	194.1175813	unknown
2213	208.1695807	unknown
2214	273.1923739	unknown
2215	277.216325	unknown
2216	284.0581882	unknown
2217	285.0758482	unknown
2218	291.231628	unknown
2219	293.2475338	fatty acids & other lipids
2220	295.2268183	unknown
2221	295.2631232	fatty acids & other lipids
2222	303.0062708	unknown
2223	303.0426161	unknown
2224	307.226642	unknown
2225	307.9852472	unknown
2226	309.1677085	unknown
2227	309.2060387	unknown
2228	309.2421431	unknown
2229	314.1962537	unknown
2230	315.0861947	unknown
2231	315.2284958	unknown
2232	325.1414845	unknown
2233	326.2689563	unknown
2234	327.2165271	unknown
2235	331.2244978	unknown
2236	333.2401548	unknown
2237	349.2354589	unknown
2238	367.2245336	unknown
2239	378.287633	unknown
2240	385.0371724	unknown
2241	390.2998831	unknown
2242	401.2066489	unknown
2243	408.2494239	amines
2244	417.2018721	unknown
2245	423.2741993	unknown
2246	424.2823389	unknown
2247	425.3416293	bile acids
2248	437.1706188	unknown
2249	439.1838723	unknown
2250	440.254626	amines
2251	449.3264343	unknown
2252	464.283722	unknown
2253	465.3689843	unknown
2254	469.0328752	unknown
2255	469.2945975	unknown
2256	469.3315791	unknown
2257	470.3481811	unknown
2258	483.3449508	unknown
2259	493.4000077	unknown
2260	493.400108	unknown
2261	495.3085871	unknown
2262	496.3035478	phosphocholines
2263	498.2888444	bile acids
2264	499.3400645	unknown
2265	503.2792079	unknown
2266	520.4472681	unknown
2267	530.2782642	unknown
2268	541.3385515	unknown
2269	559.342043	bile acids
2270	604.3230213	unknown
2271	613.2823427	bile acids
2272	635.2715075	unknown
2273	172.1332865	unknown
2274	203.1431252	unknown
2275	215.139196	unknown
2276	222.079844	unknown
2277	255.1318288	unknown
2278	255.1452088	unknown
2279	283.1377347	unknown
2280	301.2162999	unknown
2281	318.1662294	unknown
2282	318.206445	unknown
2283	319.1540127	unknown
2284	319.2267594	unknown
2285	346.1975472	amines
2286	346.1975684	amines
2287	351.2161543	unknown
2288	359.1038496	unknown
2289	373.2738436	bile acids
2290	377.6816262	unknown
2291	390.1876181	unknown
2292	391.2088734	unknown
2293	395.2033409	unknown
2294	410.265184	amines
2295	417.1524566	unknown
2296	417.1523425	unknown
2297	424.2806788	amines
2298	431.2138614	unknown
2299	447.1630314	unknown
2300	464.2501321	unknown
2301	466.3161314	bile acids
2302	478.2997183	unknown
2303	481.2541545	unknown
2304	482.2979013	unknown
2305	514.2836271	unknown
2306	523.1942494	unknown
2307	529.2978917	unknown
2308	532.2614929	unknown
2309	536.3028883	unknown
2310	546.1969986	unknown
2311	546.3558775	phosphocholines
2312	551.1524633	unknown
2313	555.2520998	unknown
2314	599.3555907	unknown
2315	674.3495663	unknown
2316	689.3725349	unknown
2317	813.9006046	unknown
2318	835.5329778	unknown
2319	855.5362521	unknown
2320	862.6398929	unknown
2321	897.5227262	unknown
2322	191.0916205	unknown
2323	195.1129302	unknown
2324	300.2026305	unknown
2325	310.6795857	unknown
2326	332.188833	unknown
2327	332.2181788	amines
2328	342.2389628	amines
2329	345.2134623	amines
2330	359.2291338	amines
2331	371.1830651	unknown
2332	373.259234	unknown
2333	435.2485253	unknown
2334	436.342253	unknown
2335	444.3685046	carnitines
2336	446.2613985	amines
2337	464.3006908	unknown
2338	473.2794499	unknown
2339	482.7590376	unknown
2340	498.2977446	unknown
2341	544.306077	unknown
2342	548.2929092	unknown
2343	591.3177133	unknown
2344	609.3249309	unknown
2345	679.3836822	bile acids
2346	794.222988	unknown
2347	830.5777655	unknown
2348	178.0533305	unknown
2349	184.0969041	unknown
2350	186.1125591	unknown
2351	200.091804	unknown
2352	244.0277093	unknown
2353	251.1256443	unknown
2354	255.0740747	unknown
2355	268.1544341	fatty acids & other lipids
2356	269.0809801	unknown
2357	269.0899138	unknown
2358	272.112965	unknown
2359	276.1919558	unknown
2360	278.1501018	unknown
2361	280.0488896	unknown
2362	285.131319	unknown
2363	285.1314272	unknown
2364	292.0850905	unknown
2365	310.1651577	unknown
2366	311.1604515	unknown
2367	315.2280659	unknown
2368	316.2121958	unknown
2369	323.1025401	unknown
2370	334.2590589	unknown
2371	335.022248	unknown
2372	337.1426733	unknown
2373	338.0872322	bile acids
2374	340.0849672	unknown
2375	340.1030999	bile acids
2376	345.0847625	unknown
2377	346.150043	unknown
2378	351.1054152	unknown
2379	360.0692301	bile acids
2380	360.129354	bile acids
2381	362.0847893	unknown
2382	365.0846481	unknown
2383	376.1243259	unknown
2384	393.3515476	bile acids
2385	408.2573196	bile acids
2386	409.3464075	bile acids
2387	424.2519072	unknown
2388	434.3261791	unknown
2389	436.1601142	unknown
2390	440.2545607	unknown
2391	441.3366077	unknown
2392	442.2262288	unknown
2393	496.3035377	phosphocholines
2394	517.2905168	unknown
2395	614.3841184	unknown
2396	981.9799476	unknown
2397	173.0811489	unknown
2398	205.1007736	unknown
2399	219.1163836	unknown
2400	228.0633671	unknown
2401	335.163476	unknown
2402	347.1852715	unknown
2403	349.1791112	unknown
2404	363.1946236	unknown
2405	385.1765639	unknown
2406	387.1562252	unknown
2407	533.3252644	bile acids
2408	193.1586647	unknown
2409	198.1851727	unknown
2410	251.0776925	unknown
2411	273.0596797	unknown
2412	299.1643457	unknown
2413	333.2058637	unknown
2414	339.2896148	fatty acids & other lipids
2415	347.1070509	unknown
2416	355.2460696	unknown
2417	394.2588193	bilirubins
2418	407.2397105	unknown
2419	415.2190139	unknown
2420	419.1611924	unknown
2421	419.2324358	unknown
2422	457.2660138	unknown
2423	465.2708719	amines
2424	471.2474189	unknown
2425	518.2550108	unknown
2426	599.3405832	unknown
2427	994.5220482	bile acids
2428	999.477288	unknown
2429	170.0812471	unknown
2430	187.1441981	unknown
2431	190.0499751	unknown
2432	200.1281341	unknown
2433	202.0863576	unknown
2434	204.1232205	unknown
2435	215.1280084	fatty acids & other lipids
2436	216.1596679	unknown
2437	219.060561	unknown
2438	221.153726	unknown
2439	226.1552651	unknown
2440	234.1338802	unknown
2441	237.1484971	unknown
2442	240.0324823	unknown
2443	252.1596233	unknown
2444	255.1339223	unknown
2445	266.1726971	unknown
2446	273.144668	unknown
2447	281.0787305	unknown
2448	283.2017552	unknown
2449	287.0550315	unknown
2450	296.1606947	unknown
2451	301.1627785	unknown
2452	310.2376313	unknown
2453	314.2075236	unknown
2454	317.2074636	unknown
2455	320.2432834	unknown
2456	330.1529774	unknown
2457	332.1713449	unknown
2458	333.2059906	unknown
2459	333.2636773	fatty acids & other lipids
2460	343.2220241	unknown
2461	346.1766221	unknown
2462	349.2006653	unknown
2463	349.2584572	unknown
2464	356.170239	unknown
2465	359.2180191	unknown
2466	364.2693682	unknown
2467	369.2617171	unknown
2468	378.3215963	fatty acids & other lipids
2469	412.267405	unknown
2470	415.1302561	unknown
2471	416.2648154	unknown
2472	418.7065033	unknown
2473	421.18172	unknown
2474	423.0965486	unknown
2475	428.3010143	unknown
2476	448.204852	unknown
2477	451.1272253	unknown
2478	484.2678027	amines
2479	491.2749377	unknown
2480	491.2773604	amines
2481	492.2818771	unknown
2482	503.3576029	unknown
2483	506.2623748	unknown
2484	507.156738	unknown
2485	509.2879633	amines
2486	513.3189958	amines
2487	517.3731809	unknown
2488	531.3889087	unknown
2489	565.2266836	unknown
2490	576.4108079	unknown
2491	871.3525304	unknown
2492	887.2376828	unknown
2493	897.3416722	unknown
2494	242.1388477	unknown
2495	244.1545693	fatty acids & other lipids
2496	245.1000172	unknown
2497	253.1049118	unknown
2498	255.1592811	unknown
2499	265.1435711	unknown
2500	274.1762677	amines
2501	277.154913	unknown
2502	286.176221	amines
2503	288.191992	amines
2504	299.1490215	unknown
2505	301.1262342	unknown
2506	304.1659044	unknown
2507	306.6715375	unknown
2508	316.2231194	amines
2509	316.2232841	amines
2510	317.172803	unknown
2511	317.1820306	amines
2512	318.1661152	amines
2513	318.227801	unknown
2514	330.2389691	amines
2515	331.1977556	amines
2516	331.1979132	unknown
2517	332.1817107	amines
2518	334.1609156	unknown
2519	334.179533	unknown
2520	341.3051433	fatty acids & other lipids
2521	342.2126901	unknown
2522	346.2589276	unknown
2523	348.1952058	unknown
2524	350.2074297	unknown
2525	355.1732055	unknown
2526	358.2591487	unknown
2527	358.3316347	fatty acids & other lipids
2528	359.2291271	amines
2529	361.2158085	unknown
2530	368.1375357	unknown
2531	369.2252211	unknown
2532	373.2448301	amines
2533	376.1716669	unknown
2534	378.238897	unknown
2535	385.2446863	amines
2536	389.2034653	amines
2537	389.2184611	unknown
2538	397.1797301	unknown
2539	401.2760287	amines
2540	403.2552351	amines
2541	406.2801288	unknown
2542	407.2273042	unknown
2543	411.1796156	unknown
2544	414.2980051	unknown
2545	424.1849602	unknown
2546	437.2396317	unknown
2547	443.2025793	unknown
2548	447.2603347	amines
2549	467.2503109	unknown
2550	473.2725971	unknown
2551	479.2142373	unknown
2552	497.3239563	unknown
2553	522.2867387	bile acids
2554	539.2719619	unknown
2555	549.3208578	unknown
2556	553.777721	unknown
2557	564.2517954	unknown
2558	576.2839223	bile acids
2559	576.7994531	unknown
2560	625.2987478	unknown
2561	798.5877281	unknown
2562	817.5823886	unknown
2563	1234.57051	unknown
2564	200.1280711	fatty acids & other lipids
2565	225.1210414	unknown
2566	309.1809242	unknown
2567	353.2475369	unknown
2568	353.247615	unknown
2569	385.1766097	unknown
2570	411.362158	unknown
2571	423.2741876	unknown
2572	429.3729229	carnitines
2573	441.3076005	unknown
2574	480.4048412	carnitines
2575	488.268244	bile acids
2576	534.3092744	unknown
2577	160.0969103	unknown
2578	210.1126975	unknown
2579	245.1385928	unknown
2580	251.1641338	unknown
2581	265.0609587	unknown
2582	272.1857806	unknown
2583	276.1808365	unknown
2584	286.1322868	unknown
2585	291.195311	unknown
2586	299.0916348	unknown
2587	308.1857954	unknown
2588	311.2581871	fatty acids & other lipids
2589	313.1624721	unknown
2590	319.224674	unknown
2591	325.175947	bilirubins
2592	329.2322687	unknown
2593	330.2641534	unknown
2594	330.2641737	unknown
2595	331.2476966	unknown
2596	339.1783049	unknown
2597	340.2847261	unknown
2598	345.2273529	unknown
2599	362.1964456	unknown
2600	370.2222175	unknown
2601	377.2179481	unknown
2602	381.2384082	unknown
2603	382.3315793	unknown
2604	383.2409427	unknown
2605	392.3005575	unknown
2606	403.1899981	unknown
2607	406.262229	unknown
2608	411.1549874	unknown
2609	411.2096194	unknown
2610	411.3621904	bile acids
2611	415.113705	unknown
2612	425.2394803	unknown
2613	429.2613807	unknown
2614	436.2692105	unknown
2615	439.3209327	unknown
2616	441.3186829	unknown
2617	441.336366	unknown
2618	442.2099874	unknown
2619	447.3106338	bilirubins
2620	447.3097293	unknown
2621	460.2802754	unknown
2622	462.3573711	carnitines
2623	474.3945366	unknown
2624	479.2426693	unknown
2625	479.3008959	unknown
2626	485.2889244	unknown
2627	488.3119411	amines
2628	495.3087501	unknown
2629	495.3087707	unknown
2630	497.3236809	unknown
2631	515.3218811	amines
2632	515.3347781	unknown
2633	517.290413	unknown
2634	585.4146973	unknown
2635	607.3125804	bilirubins
2636	617.3870391	unknown
2637	644.2949198	unknown
2638	742.3345659	unknown
2639	855.2319144	unknown
2640	917.2473698	unknown
2641	929.247226	unknown
2642	959.2579374	unknown
2643	167.0703909	unknown
2644	174.1237845	unknown
2645	187.0966369	unknown
2646	195.1017689	unknown
2647	199.0966221	unknown
2648	201.1122238	unknown
2649	227.0891268	unknown
2650	227.1067123	unknown
2651	232.1004965	unknown
2652	237.1486421	unknown
2653	255.0841903	unknown
2654	265.0685937	unknown
2655	272.1281599	unknown
2656	272.2335281	unknown
2657	281.0998398	unknown
2658	283.1521017	unknown
2659	285.1849294	unknown
2660	293.2838306	fatty acids & other lipids
2661	295.1534106	unknown
2662	299.1104453	unknown
2663	300.1993552	unknown
2664	301.1760335	amines
2665	310.1321231	fatty acids & other lipids
2666	316.1215062	unknown
2667	319.1634679	unknown
2668	323.1844364	unknown
2669	325.092018	bile acids
2670	327.1414852	unknown
2671	329.1709127	unknown
2672	333.2058465	unknown
2673	335.2215034	unknown
2674	336.1556593	unknown
2675	343.197897	unknown
2676	349.0897472	unknown
2677	352.2482619	unknown
2678	355.1881895	unknown
2679	358.2075487	unknown
2680	364.1969668	unknown
2681	373.2449848	amines
2682	376.1720289	unknown
2683	378.2489724	unknown
2684	382.2222133	unknown
2685	391.7425404	unknown
2686	393.1885307	unknown
2687	395.1317319	unknown
2688	396.2208268	unknown
2689	403.1367094	unknown
2690	403.2841161	unknown
2691	407.2794575	bile acids
2692	409.1492674	unknown
2693	412.1967858	unknown
2694	414.1947595	carnitines
2695	417.2346492	unknown
2696	417.7235224	unknown
2697	420.3106116	unknown
2698	421.2096364	unknown
2699	425.2667414	unknown
2700	425.2762731	amines
2701	430.3026389	unknown
2702	431.1317204	unknown
2703	440.2282416	unknown
2704	440.3000129	unknown
2705	443.2559842	unknown
2706	447.1268403	unknown
2707	454.207343	unknown
2708	463.1579416	unknown
2709	479.2773684	unknown
2710	483.287222	unknown
2711	492.2691127	unknown
2712	506.2826598	unknown
2713	519.1840224	unknown
2714	528.3165563	unknown
2715	605.1996444	unknown
2716	612.3716837	bile acids
2717	617.3101963	unknown
2718	659.3621419	unknown
2719	719.2672752	unknown
2720	917.4492847	unknown
2721	189.1234185	amines
2722	192.0690767	unknown
2723	193.1224261	fatty acids & other lipids
2724	193.1224458	fatty acids & other lipids
2725	208.1333274	unknown
2726	210.1125683	unknown
2727	213.0733177	unknown
2728	218.139007	unknown
2729	223.1442298	unknown
2730	226.1075599	unknown
2731	227.0891945	unknown
2732	229.1435551	fatty acids & other lipids
2733	243.1590952	fatty acids & other lipids
2734	246.1702012	fatty acids & other lipids
2735	248.1140814	unknown
2736	253.2162943	fatty acids & other lipids
2737	258.2177708	unknown
2738	260.1856708	fatty acids & other lipids
2739	261.1698164	fatty acids & other lipids
2740	265.14129	unknown
2741	267.1340572	unknown
2742	269.1495521	unknown
2743	270.1339402	unknown
2744	271.1653506	unknown
2745	271.1653438	unknown
2746	271.2268573	fatty acids & other lipids
2747	276.2171301	unknown
2748	277.1835953	fatty acids & other lipids
2749	277.2162838	unknown
2750	279.0912978	unknown
2751	281.1361394	unknown
2752	281.1497595	unknown
2753	283.1654713	unknown
2754	285.2424698	fatty acids & other lipids
2755	288.0175717	unknown
2756	288.2169764	unknown
2757	289.2374658	fatty acids & other lipids
2758	293.1609492	unknown
2759	295.1292126	unknown
2760	296.1858692	unknown
2761	303.134258	unknown
2762	304.2118535	unknown
2763	306.227602	unknown
2764	308.1527181	unknown
2765	311.220127	unknown
2766	313.2372192	unknown
2767	313.2737972	unknown
2768	316.1546567	unknown
2769	319.0962042	unknown
2770	325.2354723	unknown
2771	325.2371386	unknown
2772	328.2846439	fatty acids & other lipids
2773	329.1574687	unknown
2774	331.1177301	fatty acids & other lipids
2775	331.2479321	unknown
2776	332.1346168	unknown
2777	333.204115	unknown
2778	336.2168656	unknown
2779	342.2028362	unknown
2780	346.1652673	unknown
2781	347.2197618	unknown
2782	347.3057824	unknown
2783	349.2352711	unknown
2784	355.2633812	unknown
2785	362.2902599	unknown
2786	364.1396331	fatty acids & other lipids
2787	365.2304803	unknown
2788	365.3159319	unknown
2789	367.3321555	unknown
2790	373.2740039	unknown
2791	376.2693497	unknown
2792	381.2255238	unknown
2793	383.219615	unknown
2794	383.3270401	unknown
2795	388.3056686	fatty acids & other lipids
2796	390.3215059	unknown
2797	392.2280377	fatty acids & other lipids
2798	393.2617559	unknown
2799	394.2952853	carnitines
2800	401.2534137	fatty acids & other lipids
2801	401.2876952	unknown
2802	405.351465	unknown
2803	406.1501395	unknown
2804	408.241464	unknown
2805	408.3109539	bile acids
2806	410.2899338	unknown
2807	416.2774359	unknown
2808	416.3370608	fatty acids & other lipids
2809	421.3463585	bile acids
2810	425.3415948	unknown
2811	432.2724462	unknown
2812	436.3272817	unknown
2813	438.1606949	bile acids
2814	449.2663882	amines
2815	449.326303	unknown
2816	453.3365841	bile acids
2817	457.2563143	amines
2818	466.1616312	unknown
2819	466.328138	unknown
2820	469.2942554	unknown
2821	477.2594918	unknown
2822	479.2868486	unknown
2823	481.3658164	unknown
2824	482.2940013	unknown
2825	482.3241097	phosphocholines
2826	482.399203	bile acids
2827	483.3082073	unknown
2828	487.2880486	unknown
2829	488.3737908	unknown
2830	497.3610172	unknown
2831	499.252575	unknown
2832	500.3046021	bile acids
2833	501.3036607	unknown
2834	512.2729087	unknown
2835	515.2749007	unknown
2836	517.3159391	unknown
2837	529.2514565	unknown
2838	533.3107077	unknown
2839	535.3011123	amines
2840	540.3055624	phosphocholines
2841	547.3008351	unknown
2842	554.2170728	amines
2843	556.297981	unknown
2844	558.2950606	unknown
2845	559.38417	unknown
2846	578.2805107	unknown
2847	579.2930183	amines
2848	595.286143	unknown
2849	607.2153056	unknown
2850	607.2152046	unknown
2851	607.2552033	unknown
2852	612.3255127	phosphocholines
2853	613.4079994	unknown
2854	617.4751754	unknown
2855	624.4473091	unknown
2856	635.2716428	unknown
2857	640.3460697	unknown
2858	640.442258	unknown
2859	677.3195558	bile acids
2860	685.8335678	bile acids
2861	693.3567461	unknown
2862	706.3386917	unknown
2863	727.8439331	bile acids
2864	780.389352	unknown
2865	782.395607	unknown
2866	807.3833387	unknown
2867	817.2945586	unknown
2868	849.370747	unknown
2869	883.4126432	unknown
2870	895.504875	bile acids
2871	901.3630748	unknown
2872	941.8707602	unknown
2873	1149.568605	bile acids
2874	1191.579701	bile acids
2875	1353.632934	bile acids
2876	233.1318499	unknown
2877	315.1956502	bilirubins
2878	370.2588616	unknown
2879	416.3372758	carnitines
2880	417.1916419	unknown
2881	1204.498681	unknown
2882	1235.069952	unknown
2883	1238.551711	unknown
2884	196.0943886	unknown
2885	328.2233378	unknown
2886	466.3526875	bile acids
2887	213.1234493	unknown
2888	218.1025792	unknown
2889	253.1049177	unknown
2890	259.1693508	unknown
2891	265.0698255	unknown
2892	281.149637	unknown
2893	293.1745556	unknown
2894	293.1745314	unknown
2895	296.13518	unknown
2896	305.1381147	unknown
2897	319.1273085	unknown
2898	325.2008936	unknown
2899	345.0998588	unknown
2900	351.2509985	unknown
2901	370.2286797	unknown
2902	375.1107941	unknown
2903	380.279542	unknown
2904	393.3515425	bile acids
2905	405.2164071	unknown
2906	427.3572599	bile acids
2907	439.3573306	bile acids
2908	493.4003919	unknown
2909	511.3035272	unknown
2910	583.3822674	unknown
2911	233.1496809	amines
2912	260.1606033	amines
2913	331.1903742	unknown
2914	353.2303005	unknown
2915	362.1600224	unknown
2916	369.261778	unknown
2917	408.3109674	unknown
2918	436.2231978	unknown
2919	449.1473438	unknown
2920	450.2962951	unknown
2921	457.1118169	unknown
2922	473.3255798	unknown
2923	479.1579441	unknown
2924	531.2698251	amines
2925	549.1366719	unknown
2926	673.3422181	unknown
2927	211.1052506	unknown
2928	263.1427917	unknown
2929	273.0950934	unknown
2930	282.1428851	unknown
2931	290.0692067	unknown
2932	305.1858448	bilirubins
2933	308.1529497	unknown
2934	341.1379971	unknown
2935	347.1926673	unknown
2936	360.1948105	amines
2937	362.1922618	amines
2938	364.1762196	unknown
2939	371.1468543	unknown
2940	375.1878442	unknown
2941	380.1708057	unknown
2942	384.2380126	unknown
2943	390.1767266	unknown
2944	399.1416457	unknown
2945	411.1058299	unknown
2946	423.1982194	unknown
2947	425.2152404	unknown
2948	429.1526579	unknown
2949	447.1635358	unknown
2950	447.3829734	unknown
2951	468.3210226	unknown
2952	478.1968087	unknown
2953	491.2875387	unknown
2954	513.2618021	unknown
2955	518.7534158	unknown
2956	558.2184262	unknown
2957	563.1735134	unknown
2958	590.7780876	unknown
2959	741.4022763	unknown
2960	180.0656653	unknown
2961	213.1096933	unknown
2962	219.1130859	unknown
2963	241.1184316	unknown
2964	241.1434214	unknown
2965	243.0800476	unknown
2966	243.1206156	unknown
2967	261.1335274	unknown
2968	265.0821153	unknown
2969	273.0848175	unknown
2970	279.2319938	unknown
2971	281.2475868	fatty acids & other lipids
2972	286.0896539	unknown
2973	293.2109673	fatty acids & other lipids
2974	297.2425473	fatty acids & other lipids
2975	299.1280289	unknown
2976	310.2376554	unknown
2977	329.1934377	unknown
2978	329.1933566	unknown
2979	339.1783578	unknown
2980	347.2427593	unknown
2981	349.2352711	unknown
2982	383.241264	unknown
2983	383.2769127	unknown
2984	392.3371581	unknown
2985	409.3465122	bile acids
2986	427.357374	bile acids
2987	441.2827452	unknown
2988	451.3034283	unknown
2989	456.3111265	unknown
2990	472.3419909	unknown
2991	486.3214585	unknown
2992	499.339945	unknown
2993	606.2574896	unknown
2994	703.0760339	unknown
2995	212.2009134	fatty acids & other lipids
2996	231.1705722	unknown
2997	241.1049869	unknown
2998	241.1798949	unknown
2999	249.1122552	unknown
3000	249.1698213	unknown
3001	259.1654698	unknown
3002	283.1539166	unknown
3003	297.2424642	unknown
3004	301.2141381	unknown
3005	309.1846568	unknown
3006	309.1847494	unknown
3007	327.2683821	unknown
3008	329.1819432	unknown
3009	337.252623	unknown
3010	350.2059567	unknown
3011	357.2361074	unknown
3012	375.2897263	unknown
3013	398.1415898	unknown
3014	402.2338864	unknown
3015	404.2794013	unknown
3016	412.2691775	unknown
3017	427.2250089	unknown
3018	448.341987	unknown
3019	452.3368977	unknown
3020	459.1630376	unknown
3021	470.3478023	unknown
3022	544.2939425	bile acids
3023	616.8088741	unknown
3024	721.3997772	unknown
3025	763.3747515	unknown
3026	813.4141562	unknown
3027	821.4936215	unknown
3028	825.5246058	unknown
3029	928.9571137	unknown
3030	237.1849141	fatty acids & other lipids
3031	354.2027088	unknown
3032	359.2170479	unknown
3033	367.1612242	unknown
3034	373.1397088	unknown
3035	384.2132263	unknown
3036	409.1940401	unknown
3037	429.3002401	unknown
3038	432.2023536	unknown
3039	471.1417069	unknown
3040	500.2748991	unknown
3041	519.4157136	unknown
3042	620.3195952	unknown
3043	216.1959515	fatty acids & other lipids
3044	275.2693917	unknown
3045	339.2683105	unknown
3046	390.2850225	unknown
3047	391.1817085	unknown
3048	409.2950161	unknown
3049	449.3262602	unknown
3050	467.2404994	unknown
3051	489.3563107	unknown
3052	962.5322842	unknown
3053	209.117478	fatty acids & other lipids
3054	230.1752707	unknown
3055	299.0551556	unknown
3056	316.2848178	fatty acids & other lipids
3057	318.2277691	unknown
3058	350.1821675	unknown
3059	356.1470256	unknown
3060	369.2252053	unknown
3061	381.1847406	unknown
3062	393.0794685	unknown
3063	397.1065673	unknown
3064	408.165366	unknown
3065	411.112161	unknown
3066	442.3164804	bile acids
3067	456.3468515	unknown
3068	650.3902967	unknown
3069	322.1321827	unknown
3070	332.2221203	bilirubins
3071	356.352438	unknown
3072	363.2139421	unknown
3073	370.2953118	carnitines
3074	395.2946903	unknown
3075	409.2950247	unknown
3076	431.2568232	unknown
3077	433.331293	unknown
3078	466.2628832	unknown
3079	475.3255968	unknown
3080	484.2733928	unknown
3081	489.3202197	unknown
3082	522.2729972	bile acids
3083	560.3253168	bile acids
3084	954.5964315	bile acids
3085	165.1274343	unknown
3086	189.0910626	unknown
3087	203.1277981	unknown
3088	225.1098817	unknown
3089	227.1280309	unknown
3090	235.1330419	unknown
3091	244.0428397	unknown
3092	253.1432411	fatty acids & other lipids
3093	260.1970019	unknown
3094	265.176089	unknown
3095	269.1131655	unknown
3096	269.2111964	fatty acids & other lipids
3097	272.1971338	unknown
3098	278.1745527	unknown
3099	286.1399815	unknown
3100	286.1715073	unknown
3101	287.2217304	fatty acids & other lipids
3102	288.1736578	unknown
3103	289.0918684	bile acids
3104	289.1647456	unknown
3105	293.1362555	unknown
3106	293.1792997	unknown
3107	293.2110499	fatty acids & other lipids
3108	293.2475454	fatty acids & other lipids
3109	301.176017	unknown
3110	306.1909279	unknown
3111	309.1741984	unknown
3112	309.204386	unknown
3113	311.14716	unknown
3114	317.182245	amines
3115	324.1902621	unknown
3116	329.2091513	unknown
3117	334.2224626	unknown
3118	347.2197892	unknown
3119	354.3002727	unknown
3120	359.2291708	amines
3121	367.185912	unknown
3122	373.2336575	unknown
3123	387.2984053	unknown
3124	418.7115352	unknown
3125	430.2353538	unknown
3126	459.748707	unknown
3127	474.2825974	unknown
3128	484.2414015	unknown
3129	494.3478633	unknown
3130	520.7963456	unknown
3131	522.7720349	unknown
3132	528.9632954	unknown
3133	540.2799276	unknown
3134	572.3045838	unknown
3135	575.3401123	unknown
3136	648.7967814	unknown
3137	651.8768505	unknown
3138	655.3428398	unknown
3139	678.2969605	phosphocholines
3140	703.867796	unknown
3141	706.8387468	bile acids
3142	792.9416911	unknown
3143	822.4245372	unknown
3144	843.4198206	unknown
3145	849.3704289	amines
3146	426.2615179	amines
3147	578.2444917	unknown
3148	202.0896592	unknown
3149	238.1052505	unknown
3150	244.1543332	fatty acids & other lipids
3151	308.0855477	unknown
3152	371.2581868	unknown
3153	407.2795104	unknown
3154	408.3086269	unknown
3155	445.367545	unknown
3156	554.3510827	carnitines
3157	767.5819766	unknown
3158	1257.825	unknown
3159	176.0918426	unknown
3160	425.158785	unknown
3161	447.2719675	unknown
3162	506.3608146	phosphocholines
3163	297.1809836	unknown
3164	315.1953126	unknown
3165	423.2739599	unknown
3166	440.3006308	unknown
3167	506.2268613	unknown
3168	532.2938128	unknown
3169	341.2064993	unknown
3170	439.320458	unknown
3171	442.3165167	bile acids
3172	516.2988205	bile acids
3173	832.5470426	unknown
3174	361.2010896	unknown
3175	519.1130826	unknown
3176	609.1815724	unknown
3177	661.3062452	unknown
3178	159.1492938	unknown
3179	196.1331699	unknown
3180	228.1959873	fatty acids & other lipids
3181	281.1570984	unknown
3182	360.1475762	unknown
3183	368.2797005	carnitines
3184	388.178448	unknown
3185	396.3110554	carnitines
3186	422.3267428	carnitines
3187	427.2920348	amines
3188	448.3420339	carnitines
3189	533.2155884	unknown
3190	534.2953035	unknown
3191	553.2513441	unknown
3192	606.3251405	unknown
3193	177.0543507	unknown
3194	249.1099664	unknown
3195	317.2111646	unknown
3196	358.2953706	unknown
3197	386.2901833	unknown
3198	392.1343872	unknown
3199	441.2129163	unknown
3200	442.2107583	unknown
3201	457.331326	unknown
3202	462.2714118	unknown
3203	479.2312701	unknown
3204	492.3321469	unknown
3205	498.2811346	unknown
3206	499.7443625	unknown
3207	502.3167723	unknown
3208	519.3139484	unknown
3209	525.2828616	unknown
3210	528.2611318	unknown
3211	580.7710235	unknown
3212	626.7938002	unknown
3213	635.3800626	amines
3214	650.3247663	unknown
3215	692.3353397	unknown
3216	712.8486501	unknown
3217	817.5823703	unknown
3218	249.1100257	unknown
3219	313.2160787	unknown
3220	314.2326203	unknown
3221	330.26412	unknown
3222	333.2041597	unknown
3223	334.1315723	unknown
3224	354.2635947	unknown
3225	374.2900469	unknown
3226	392.1735937	unknown
3227	395.2415512	unknown
3228	600.3104905	unknown
3229	629.3834213	unknown
3230	175.1117971	unknown
