FeatureID	PC1	PC2	PC3
7fee9350277038eef98dee70b4190563	-0.111968331915974	-0.0239924749482365	-0.122176079212583
d6f3a6808f1fb78039f2583994b3f739	-0.010937095026916	0.00523336406470308	0.0161524541645245
2a75f0b7741e4b22a9843daf1e4c10a4	-0.0101650250485421	0.0297353932561173	-0.00168184023905965
be9fb1d1571f6b8907d5dc9591060e0c	-0.0265892627752248	0.00563835433668521	-4.02627001765342e-05
b474eab56e9f3cfb7bbb6e2e77feab2b	-0.0551298469707922	-0.0138350129468189	-0.0440320377837418
896cab88673c4f58419e196d0a3546cd	-0.00286690365908561	0.0105026414692553	0.000475354592150241
7962fd1e48eb3ee4290fa19840f3c1c5	0.0823441163881465	-0.0140073021932906	-0.0905990650052023
134247c006461307f308091f8be9a687	0.0644413620901071	0.0210191914263352	0.0429096539649257
520146f24409cd6ca7d957109aba38d5	0.0729192562450608	0.106575174144933	0.012889102668872
6afe22267ea7abb7e19d1ac5fd390943	0.0241744974923468	-0.00116478087446275	0.0146574960742392
f0a0b22d41f7fda2fa21946266c4c417	-0.0333808836096035	-0.156372011025624	-0.020378652560006
6068d4fee0a8ef3ada060bf7b5599fe9	-0.00618275321799359	-0.0248684273815259	0.00206655015336457
5b6e5073c89e5617b7227481b62fcbee	-0.0196329452193368	0.0161816795896895	0.050708831666644
5a472b3e084aa438184108545413e4bf	-0.0265892627752248	0.00563835433668521	-4.02627001765342e-05
2653918cc84c1fedbd74dfb0b90fc102	0.114392856312521	0.0502006126160263	-0.0426488081412701
d8edc61e66f9d40df99c759f87d400f7	0.00478561294007952	0.00439477967072369	0.0092882335032913
63ef63a0465c6fdee0096363de5b7b63	-0.108604535330375	-0.16383336643116	-0.215898473441139
902ce36bb30cbd0ae2badecac2849fea	0.00982634073379826	-0.0397948503611017	-0.0367576214619118
d7cb2fc867cf27c1a308562208eb992d	-0.0403659760684073	0.0282358761205277	0.0658085912955675
960b34997ef82258365e0b9d33857f5f	0.00405543759291959	0.00349203158535962	0.00464648892950682
879b108ee3daab7dbbb2914d50ed92f0	-0.00761791360729218	-0.0349083539394808	0.017163295332905
e9f791a8d739d0d5bb114e9d6dd47a61	-0.0173100624639493	0.0487077249360546	0.00163945513189995
e73fc2655e1cca4a2b1c419da3630c72	-0.0272931579036199	0.0456688760340632	-0.177441871434017
473b19d5aa90c9c3396bb25010797afb	0.00290100029123555	0.0680181897731936	0.0175226211706955
a7e1891140c28532f7f7280778c263e2	0.0537201102200376	0.00855813589852255	-0.00491693822858407
4f05d43ba5590d37d0239713f9bc9475	0.0685897174993121	-0.0117887756164164	0.0176311568565402
a22aa5ad040d319a75e3e5fc28fdab62	-0.0134392253959707	0.0320192177549251	0.0502961003308678
4750b30f8ebd89be7f618b77000b5908	-0.0115696939204301	0.0337471488490546	0.0636490413191383
2be8d27a0d6e81fe2e7f5b0d1000bb07	-0.00711990526751914	0.042971033001735	0.0336820235152619
5a24bed35972fe08ceb47f6abd173bb8	0.0186232122969607	-0.00607824650551949	0.030407872454949
7031a46e5f1b646d6b5415a451abe85c	0.174735719161798	0.137177760108805	-0.0313452774284939
649c81e7748b02f167234b3f37471354	0.0776217145128654	-0.022343234967796	0.0555646822610041
ab4a8723e7360cd7210a03fa5a8746ab	0.147799181719533	0.0171562136498237	-0.0353248860108282
967a7958406dfe8af43d80a02afd05b9	-0.000943581400800761	0.0210926485679718	0.0581427682985647
985335f6d7965db9b58dcd8f741f2c3b	0.0958935810689797	0.00395354972993381	-0.121732188132336
9b513b14e81757bb9537e723bdaa1468	0.0259400906026689	-0.0161155207677646	0.0184347944639026
58f02a8678dfe590aeea33eda191b089	-0.079688078649704	0.0356087625317876	0.0605530232957428
9b0549bb6e63f681bf133d2c7996055d	-0.00673582405348629	0.0180887456404498	0.00752854084847435
54273ecc78bcf66411ff6bb36cf90e85	0.00569170232262663	0.00879602387814348	-0.0354921075224299
95e6b200a9338cd774bd17d222abfbe6	-0.0306824449269584	0.0819873657455661	0.00996686556102089
5778fe5bd0f0f813a21f3a1e0ba46b67	-0.0449331657748512	0.019221189882285	0.0414400591860216
339c9fff6b3961ff4fc9293e90b23460	0.0192068771914652	0.0559989298433268	0.0784094205997658
8baa3898ce278f3ac2175daed707d05c	-0.00598955577113253	-0.0699689297370111	0.0128925268241312
d079f3a267f434611eec9e5c1b108650	-0.00548129613575168	0.0193034293605421	-0.00551052471833241
3f1a5990efa772909fc3e63ba590af25	-0.0150400376323564	0.0227397834741569	0.0178103140018147
bd31e6edecaee3eeab08000d447a1439	-0.0752254636652078	-0.143674315293956	-0.0849299654058287
392c52078cb7270c3dba961e4b2e83c9	0.00544072369523573	0.00711036294784752	0.0212225419690706
0c74ca25a9308a033fb0ed82924ba42a	-0.0324958592594357	-0.0952230288353461	0.0653708584946445
